Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),NH3_X(22)
1.1268295827372296e-06,0.05595639656,0.054,0.0,0.0,0.005434655031635577,0.862872824961053,0.0,0.0,0.0,0.06599193942961915,0.0,0.03425435007789367,8.060570380816513e-06
1.1299941018953825e-06,0.05595639656,0.054,0.0,0.0,0.005421570655363818,0.8628662729771566,0.0,0.0,0.0,0.06599195902114019,0.0,0.03426745404568649,8.040978859743998e-06
1.1331586210535354e-06,0.05595639656,0.054,0.0,0.0,0.005408549228678834,0.862859752515635,0.0,0.0,0.0,0.0659919785174986,0.0,0.03428049496872987,8.02148250135141e-06
1.1363231402116883e-06,0.05595639656,0.054,0.0,0.0,0.005395590297925377,0.862853263349314,0.0,0.0,0.0,0.06599199791938676,0.0,0.03429347330137151,8.002080613179562e-06
1.1394876593698411e-06,0.05595639656,0.054,0.0,0.0,0.0053826934138001764,0.8628468052531993,0.0,0.0,0.0,0.06599201722749046,0.0,0.034306389493600396,7.982772509477152e-06
1.142652178527994e-06,0.05595639656,0.054,0.0,0.0,0.005369858131299852,0.8628403780044502,0.0,0.0,0.0,0.06599203644248883,0.0,0.03431924399109908,7.96355751111966e-06
1.1458166976861469e-06,0.05595639656,0.054,0.0,0.0,0.0053570840096695636,0.8628339813823521,0.0,0.0,0.0,0.0659920555650544,0.0,0.03433203723529495,7.944434945529455e-06
1.1489812168442998e-06,0.05595639656,0.054,0.0,0.0,0.005344370612352407,0.8628276151682942,0.0,0.0,0.0,0.06599207459585332,0.0,0.03434476966341104,7.925404146597024e-06
1.1521457360024526e-06,0.05595639656,0.054,0.0,0.0,0.005331717506939514,0.8628212791457418,0.0,0.0,0.0,0.06599209353554533,0.0,0.034357441708515915,7.906464454603363e-06
1.1553102551606055e-06,0.05595639656,0.054,0.0,0.0,0.005319124265120881,0.8628149731002133,0.0,0.0,0.0,0.06599211238478381,0.0,0.03437005379957301,7.887615216143455e-06
1.1584747743187584e-06,0.05595639656,0.054,0.0,0.0,0.00530659046263688,0.8628086968192552,0.0,0.0,0.0,0.0659921311442159,0.0,0.03438260636148911,7.868855784050874e-06
1.1616392934769113e-06,0.05595639656,0.054,0.0,0.0,0.0052941156792304725,0.8628024500924185,0.0,0.0,0.0,0.06599214981448259,0.0,0.034395099815162256,7.850185517323442e-06
1.1648038126350641e-06,0.05595639656,0.054,0.0,0.0,0.005281699498600085,0.8627962327112353,0.0,0.0,0.0,0.06599216839621887,0.0,0.0344075345775289,7.831603781049968e-06
1.167968331793217e-06,0.05595639656,0.054,0.0,0.0,0.005269341508353157,0.8627900444691944,0.0,0.0,0.0,0.06599218689005358,0.0,0.03441991106161055,7.813109946338026e-06
1.1711328509513699e-06,0.05595639656,0.054,0.0,0.0,0.005257041299960336,0.8627838851617201,0.0,0.0,0.0,0.06599220529660968,0.0,0.03443222967655946,7.794703390242736e-06
1.1742973701095228e-06,0.05595639656,0.054,0.0,0.0,0.005244798468710327,0.8627777545861477,0.0,0.0,0.0,0.06599222361650424,0.0,0.03444449082770402,7.77638349569659e-06
1.1774618892676756e-06,0.05595639656,0.054,0.0,0.0,0.005232612613665358,0.862771652541703,0.0,0.0,0.0,0.06599224185034848,0.0,0.03445669491659325,7.758149651440246e-06
1.1806264084258285e-06,0.05595639656,0.054,0.0,0.0,0.0052204833376172845,0.8627655788294794,0.0,0.0,0.0,0.06599225999874797,0.0,0.0344688423410408,7.740001251954307e-06
1.1837909275839814e-06,0.05595639656,0.054,0.0,0.0,0.005208410247044285,0.8627595332524155,0.0,0.0,0.0,0.06599227806230254,0.0,0.03448093349516835,7.721937697392054e-06
1.1869554467421342e-06,0.05595639656,0.054,0.0,0.0,0.005196392952068188,0.8627535156152756,0.0,0.0,0.0,0.06599229604160645,0.0,0.034492968769448344,7.703958393513126e-06
1.1932844850584398e-06,0.05595639656,0.054,0.0,0.0,0.005172524207361662,0.8627415633888197,0.0,0.0,0.0,0.06599233174981145,0.0,0.03451687322235989,7.668250188486485e-06
1.198980619543115e-06,0.05595639656,0.054,0.0,0.0,0.005151229319935165,0.8627309000175585,0.0,0.0,0.0,0.06599236360490757,0.0,0.0345381999648825,7.636395092375316e-06
1.2046767540277901e-06,0.05595639656,0.054,0.0,0.0,0.005130109309002971,0.8627203242165341,0.0,0.0,0.0,0.06599239519602369,0.0,0.03455935156693079,7.604803976277528e-06
1.2103728885124653e-06,0.05595639656,0.054,0.0,0.0,0.005109162027128951,0.8627098349103934,0.0,0.0,0.0,0.06599242652643107,0.0,0.03458033017921219,7.573473568891571e-06
1.2160690229971405e-06,0.05595639656,0.054,0.0,0.0,0.0050883853619194085,0.8626994310413308,0.0,0.0,0.0,0.06599245759934716,0.0,0.03460113791733784,7.542400652789945e-06
1.2217651574818157e-06,0.05595639656,0.054,0.0,0.0,0.00506777723531041,0.8626891115687316,0.0,0.0,0.0,0.06599248841793665,0.0,0.034621776862536306,7.511582063313374e-06
1.2274612919664908e-06,0.05595639656,0.054,0.0,0.0,0.005047335602872726,0.8626788754688247,0.0,0.0,0.0,0.06599251898531246,0.0,0.03464224906234982,7.481014687492548e-06
1.233157426451166e-06,0.05595639656,0.054,0.0,0.0,0.005027058453133434,0.8626687217343428,0.0,0.0,0.0,0.06599254930453695,0.0,0.0346625565313136,7.4506954629959705e-06
1.2388535609358412e-06,0.05595639656,0.054,0.0,0.0,0.005006943806914188,0.8626586493741902,0.0,0.0,0.0,0.06599257937862284,0.0,0.03468270125161875,7.420621377103917e-06
1.2445496954205164e-06,0.05595639656,0.054,0.0,0.0,0.004986989716685378,0.86264865741312,0.0,0.0,0.0,0.06599260921053422,0.0,0.03470268517375894,7.39078946570723e-06
1.2502458299051915e-06,0.05595639656,0.054,0.0,0.0,0.004967194265935725,0.8626387448914187,0.0,0.0,0.0,0.06599263880318762,0.0,0.034722510217161974,7.361196812330269e-06
1.2559419643898667e-06,0.05595639656,0.054,0.0,0.0,0.00494755556855682,0.8626289108645968,0.0,0.0,0.0,0.06599266815945277,0.0,0.03474217827080604,7.331840547177231e-06
1.2616380988745419e-06,0.05595639656,0.054,0.0,0.0,0.004928071768242276,0.862619154403089,0.0,0.0,0.0,0.06599269728215375,0.0,0.03476169119382155,7.302717846201312e-06
1.267334233359217e-06,0.05595639656,0.054,0.0,0.0,0.004908741037901086,0.8626094745919602,0.0,0.0,0.0,0.06599272617406973,0.0,0.034781050816078754,7.273825930196097e-06
1.2730303678438922e-06,0.05595639656,0.054,0.0,0.0,0.004889561579084812,0.8625998705306188,0.0,0.0,0.0,0.06599275483793601,0.0,0.034800258938761305,7.245162063908556e-06
1.2787265023285674e-06,0.05595639656,0.054,0.0,0.0,0.004870531621428214,0.8625903413325363,0.0,0.0,0.0,0.06599278327644478,0.0,0.03481931733492664,7.216723555173032e-06
1.2844226368132426e-06,0.05595639656,0.054,0.0,0.0,0.004851649422102923,0.8625808861249732,0.0,0.0,0.0,0.0659928114922459,0.0,0.03483822775005304,7.188507754065607e-06
1.2901187712979177e-06,0.05595639656,0.054,0.0,0.0,0.004832913265283829,0.8625715040487125,0.0,0.0,0.0,0.06599283948794789,0.0,0.03485699190257411,7.160512052078319e-06
1.295814905782593e-06,0.05595639656,0.054,0.0,0.0,0.004814321461627825,0.8625621942577991,0.0,0.0,0.0,0.06599286726611868,0.0,0.03487561148440089,7.132733881312692e-06
1.301511040267268e-06,0.05595639656,0.054,0.0,0.0,0.004795872347764587,0.8625529559192836,0.0,0.0,0.0,0.06599289482928629,0.0,0.03489408816143175,7.105170713692028e-06
1.3072071747519433e-06,0.05595639656,0.054,0.0,0.0,0.004777564285799084,0.8625437882129743,0.0,0.0,0.0,0.0659929221799398,0.0,0.034912423574050756,7.0778200601920035e-06
1.3129033092366184e-06,0.05595639656,0.054,0.0,0.0,0.00475939566282547,0.8625346903311922,0.0,0.0,0.0,0.06599294932052989,0.0,0.034930619337614474,7.0506794700890405e-06
1.3185994437212936e-06,0.05595639656,0.054,0.0,0.0,0.004741364890452059,0.8625256614785357,0.0,0.0,0.0,0.06599297625346975,0.0,0.03494867704292774,7.023746530225956e-06
1.3242955782059688e-06,0.05595639656,0.054,0.0,0.0,0.004723470404337119,0.8625167008716452,0.0,0.0,0.0,0.06599300298113568,0.0,0.034966598256708614,6.997018864294476e-06
1.329991712690644e-06,0.05595639656,0.054,0.0,0.0,0.004705710663735168,0.862507807738978,0.0,0.0,0.0,0.06599302950586784,0.0,0.03498438452204272,6.97049413213412e-06
1.3356878471753191e-06,0.05595639656,0.054,0.0,0.0,0.004688084151053506,0.8624989813205859,0.0,0.0,0.0,0.06599305582997093,0.0,0.03500203735882748,6.944170029047067e-06
1.3413839816599943e-06,0.05595639656,0.054,0.0,0.0,0.0046705893714187275,0.8624902208678965,0.0,0.0,0.0,0.06599308195571486,0.0,0.03501955826420617,6.918044285128517e-06
1.3470801161446695e-06,0.05595639656,0.054,0.0,0.0,0.004653224852252921,0.8624815256435032,0.0,0.0,0.0,0.06599310788533537,0.0,0.03503694871299249,6.892114664612218e-06
1.3527762506293447e-06,0.05595639656,0.054,0.0,0.0,0.004635989142859348,0.8624728949209568,0.0,0.0,0.0,0.06599313362103475,0.0,0.03505421015808544,6.8663789652306825e-06
1.3584723851140198e-06,0.05595639656,0.054,0.0,0.0,0.004618880814017301,0.8624643279845619,0.0,0.0,0.0,0.06599315916498238,0.0,0.035071344030875126,6.840835017589771e-06
1.364168519598695e-06,0.05595639656,0.054,0.0,0.0,0.004601898457585977,0.8624558241291796,0.0,0.0,0.0,0.0659931845193154,0.0,0.03508835174163949,6.815480684557226e-06
1.3698646540833702e-06,0.05595639656,0.054,0.0,0.0,0.004585040686117036,0.8624473826600332,0.0,0.0,0.0,0.06599320968613932,0.0,0.03510523467993231,6.790313860664821e-06
1.3755607885680454e-06,0.05595639656,0.054,0.0,0.0,0.004568306132475729,0.8624390028925178,0.0,0.0,0.0,0.06599323466752845,0.0,0.03512199421496278,6.765332471523755e-06
1.3812569230527205e-06,0.05595639656,0.054,0.0,0.0,0.004551693449470281,0.862430684152016,0.0,0.0,0.0,0.0659932594655267,0.0,0.03513863169596648,6.740534473252959e-06
1.3869530575373957e-06,0.05595639656,0.054,0.0,0.0,0.0045352013094893985,0.8624224257737149,0.0,0.0,0.0,0.06599328408214804,0.0,0.0351551484525687,6.7159178519199794e-06
1.3926491920220709e-06,0.05595639656,0.054,0.0,0.0,0.004518828404147633,0.8624142271024297,0.0,0.0,0.0,0.06599330851937697,0.0,0.03517154579513938,6.691480622994141e-06
1.398345326506746e-06,0.05595639656,0.054,0.0,0.0,0.0045025734439384365,0.862406087492429,0.0,0.0,0.0,0.06599333277916915,0.0,0.035187825015140756,6.667220830811613e-06
1.4040414609914212e-06,0.05595639656,0.054,0.0,0.0,0.0044864351578946995,0.8623980063072657,0.0,0.0,0.0,0.06599335686345192,0.0,0.03520398738546726,6.643136548052151e-06
1.4097375954760964e-06,0.05595639656,0.054,0.0,0.0,0.0044704122932566134,0.8623899829196102,0.0,0.0,0.0,0.06599338077412475,0.0,0.03522003416077816,6.619225875227174e-06
1.4154337299607716e-06,0.05595639656,0.054,0.0,0.0,0.0044545036151466145,0.8623820167110877,0.0,0.0,0.0,0.06599340451305982,0.0,0.03523596657782321,6.5954869401789055e-06
1.4211298644454467e-06,0.05595639656,0.054,0.0,0.0,0.004438707906251299,0.8623741070721188,0.0,0.0,0.0,0.0659934280821024,0.0,0.035251785855761116,6.571917897590282e-06
1.426825998930122e-06,0.05595639656,0.054,0.0,0.0,0.004423023966510096,0.8623662534017638,0.0,0.0,0.0,0.06599345148307148,0.0,0.0352674931964714,6.548516928505402e-06
1.432522133414797e-06,0.05595639656,0.054,0.0,0.0,0.004407450612810546,0.8623584551075697,0.0,0.0,0.0,0.06599347471776013,0.0,0.03528308978485959,6.5252822398602006e-06
1.4382182678994723e-06,0.05595639656,0.054,0.0,0.0,0.004391986678690001,0.8623507116054214,0.0,0.0,0.0,0.06599349778793596,0.0,0.03529857678915598,6.5022120640231315e-06
1.4439144023841474e-06,0.05595639656,0.054,0.0,0.0,0.004376631014043638,0.8623430223193955,0.0,0.0,0.0,0.06599352069534163,0.0,0.03531395536120802,6.479304658345597e-06
1.4496105368688226e-06,0.05595639656,0.054,0.0,0.0,0.004361382484838557,0.8623353866816161,0.0,0.0,0.0,0.06599354344169527,0.0,0.03532922663676672,6.456558304721879e-06
1.4553066713534978e-06,0.05595639656,0.054,0.0,0.0,0.004346239972833898,0.8623278041321158,0.0,0.0,0.0,0.06599356602869082,0.0,0.03534439173576694,6.433971309158352e-06
1.461002805838173e-06,0.05595639656,0.054,0.0,0.0,0.004331202375306757,0.8623202741186985,0.0,0.0,0.0,0.06599358845799864,0.0,0.03535945176260188,6.411542001351737e-06
1.4666989403228481e-06,0.05595639656,0.054,0.0,0.0,0.004316268604783816,0.8623127960968034,0.0,0.0,0.0,0.0659936107312657,0.0,0.03537440780639192,6.389268734276174e-06
1.4723950748075233e-06,0.05595639656,0.054,0.0,0.0,0.004301437588778497,0.8623053695293754,0.0,0.0,0.0,0.06599363285011621,0.0,0.03538926094124772,6.367149883778933e-06
1.4780912092921985e-06,0.05595639656,0.054,0.0,0.0,0.004286708269533581,0.8622979938867352,0.0,0.0,0.0,0.06599365481615181,0.0,0.03540401222652824,6.345183848184485e-06
1.4837873437768737e-06,0.05595639656,0.054,0.0,0.0,0.0042720796037690615,0.8622906686464528,0.0,0.0,0.0,0.06599367663095207,0.0,0.03541866270709305,6.3233690479068084e-06
1.4894834782615488e-06,0.05595639656,0.054,0.0,0.0,0.004257550562435203,0.8622833932932246,0.0,0.0,0.0,0.06599369829607489,0.0,0.03543321341354973,6.301703925069672e-06
1.495179612746224e-06,0.05595639656,0.054,0.0,0.0,0.0042431201304706295,0.8622761673187513,0.0,0.0,0.0,0.06599371981305684,0.0,0.035447665362496245,6.280186943134746e-06
1.5008757472308992e-06,0.05595639656,0.054,0.0,0.0,0.00422878730656531,0.8622689902216204,0.0,0.0,0.0,0.06599374118341342,0.0,0.03546201955675815,6.258816586537319e-06
1.5065718817155744e-06,0.05595639656,0.054,0.0,0.0,0.004214551102928383,0.8622618615071889,0.0,0.0,0.0,0.06599376240863963,0.0,0.0354762769856213,6.237591360329466e-06
1.5122680162002495e-06,0.05595639656,0.054,0.0,0.0,0.004200410545060654,0.8622547806874699,0.0,0.0,0.0,0.06599378349021011,0.0,0.035490438625059524,6.216509789830478e-06
1.5179641506849247e-06,0.05595639656,0.054,0.0,0.0,0.004186364671531667,0.8622477472810205,0.0,0.0,0.0,0.06599380442957968,0.0,0.035504505437958064,6.1955704202843755e-06
1.5236602851695999e-06,0.05595639656,0.054,0.0,0.0,0.00417241253376126,0.8622407608128335,0.0,0.0,0.0,0.06599382522818344,0.0,0.03551847837433222,6.174771816524366e-06
1.529356419654275e-06,0.05595639656,0.054,0.0,0.0,0.004158553195805492,0.8622338208142286,0.0,0.0,0.0,0.06599384588743731,0.0,0.035532358371541874,6.154112562644038e-06
1.5350525541389502e-06,0.05595639656,0.054,0.0,0.0,0.004144785734146821,0.8622269268227488,0.0,0.0,0.0,0.06599386640873829,0.0,0.03554614635450151,6.1335912616751754e-06
1.5407486886236254e-06,0.05595639656,0.054,0.0,0.0,0.0041311092374884725,0.8622200783820565,0.0,0.0,0.0,0.06599388679346467,0.0,0.035559843235886256,6.113206535272025e-06
1.5464448231083006e-06,0.05595639656,0.054,0.0,0.0,0.004117522806552858,0.8622132750418325,0.0,0.0,0.0,0.06599390704297656,0.0,0.035573449916333745,6.092957023401839e-06
1.5521409575929757e-06,0.05595639656,0.054,0.0,0.0,0.004104025553883984,0.8622065163576785,0.0,0.0,0.0,0.06599392715861592,0.0,0.035586967284641974,6.072841384041589e-06
1.557837092077651e-06,0.05595639656,0.054,0.0,0.0,0.004090616603653752,0.862199801891018,0.0,0.0,0.0,0.06599394714170709,0.0,0.035600396217963376,6.052858292880697e-06
1.563533226562326e-06,0.05595639656,0.054,0.0,0.0,0.004077295091472046,0.8621931312090021,0.0,0.0,0.0,0.06599396699355693,0.0,0.035613737581994945,6.0330064430296125e-06
1.5692293610470013e-06,0.05595639656,0.054,0.0,0.0,0.004064060164200525,0.8621865038844172,0.0,0.0,0.0,0.06599398671545521,0.0,0.03562699223116476,6.013284544734152e-06
1.5749254955316764e-06,0.05595639656,0.054,0.0,0.0,0.004050910979770069,0.8621799194955921,0.0,0.0,0.0,0.06599400630867487,0.0,0.03564016100881486,5.993691325095426e-06
1.5806216300163516e-06,0.05595639656,0.054,0.0,0.0,0.004037846707001746,0.8621733776263093,0.0,0.0,0.0,0.06599402577447216,0.0,0.03565324474738047,5.974225527795253e-06
1.5863177645010268e-06,0.05595639656,0.054,0.0,0.0,0.004024866525431247,0.8621668778657167,0.0,0.0,0.0,0.06599404511408712,0.0,0.03566624426856594,5.95488591282693e-06
1.592013898985702e-06,0.05595639656,0.054,0.0,0.0,0.0040119696251367165,0.862160419808241,0.0,0.0,0.0,0.06599406432874372,0.0,0.035679160383517074,5.935671256231216e-06
1.5977100334703771e-06,0.05595639656,0.054,0.0,0.0,0.0039991552065698835,0.8621540030535043,0.0,0.0,0.0,0.06599408341965013,0.0,0.03569199389299029,5.916580349837453e-06
1.6034061679550523e-06,0.05595639656,0.054,0.0,0.0,0.003986422480390444,0.8621476272062404,0.0,0.0,0.0,0.06599410238799895,0.0,0.03570474558751856,5.897612001009667e-06
1.6091023024397275e-06,0.05595639656,0.054,0.0,0.0,0.003973770667303588,0.8621412918762126,0.0,0.0,0.0,0.06599412123496755,0.0,0.035717416247574026,5.878765032397556e-06
1.6147984369244027e-06,0.05595639656,0.054,0.0,0.0,0.003961198997900629,0.8621349966781358,0.0,0.0,0.0,0.06599413996171827,0.0,0.03573000664372768,5.860038281692277e-06
1.6204945714090778e-06,0.05595639656,0.054,0.0,0.0,0.003948706712502675,0.8621287412315967,0.0,0.0,0.0,0.06599415856939857,0.0,0.03574251753680595,5.841430601386864e-06
1.626190705893753e-06,0.05595639656,0.054,0.0,0.0,0.0039362930610072275,0.8621225251609775,0.0,0.0,0.0,0.06599417705914139,0.0,0.03575494967804424,5.82294085854124e-06
1.6318868403784282e-06,0.05595639656,0.054,0.0,0.0,0.0039239573027377034,0.8621163480953807,0.0,0.0,0.0,0.06599419543206539,0.0,0.035767303809237753,5.804567934551697e-06
1.6375829748631034e-06,0.05595639656,0.054,0.0,0.0,0.003911698706295763,0.8621102096685549,0.0,0.0,0.0,0.06599421368927502,0.0,0.03577958066288932,5.786310724924721e-06
1.6432791093477785e-06,0.05595639656,0.054,0.0,0.0,0.0038995165494164204,0.8621041095188224,0.0,0.0,0.0,0.06599423183186089,0.0,0.03579178096235453,5.768168139055094e-06
1.6489752438324537e-06,0.05595639656,0.054,0.0,0.0,0.0038874101188258697,0.8620980472890076,0.0,0.0,0.0,0.06599424986089993,0.0,0.03580390542198414,5.750139100008185e-06
1.6546713783171289e-06,0.05595639656,0.054,0.0,0.0,0.0038753787101019313,0.8620920226263677,0.0,0.0,0.0,0.06599426777745565,0.0,0.03581595474726378,5.732222544306313e-06
1.660367512801804e-06,0.05595639656,0.054,0.0,0.0,0.0038634216275371175,0.8620860351825242,0.0,0.0,0.0,0.06599428558257822,0.0,0.03582792963495119,5.714417421719097e-06
1.6660636472864792e-06,0.05595639656,0.054,0.0,0.0,0.003851538184004222,0.8620800846133942,0.0,0.0,0.0,0.06599430327730488,0.0,0.03583983077321074,5.6967226950577506e-06
1.6717597817711544e-06,0.05595639656,0.054,0.0,0.0,0.003839727700824391,0.8620741705791269,0.0,0.0,0.0,0.06599432086265995,0.0,0.03585165884174566,5.679137339973148e-06
1.6774559162558296e-06,0.05595639656,0.054,0.0,0.0,0.0038279895076376207,0.8620682927440361,0.0,0.0,0.0,0.06599433833965519,0.0,0.035863414511927656,5.6616603447576766e-06
1.6831520507405047e-06,0.05595639656,0.054,0.0,0.0,0.0038163229422756356,0.8620624507765378,0.0,0.0,0.0,0.06599435570928978,0.0,0.03587509844692424,5.644290710150723e-06
1.68884818522518e-06,0.05595639656,0.054,0.0,0.0,0.0038047273506370844,0.8620566443490878,0.0,0.0,0.0,0.06599437297255079,0.0,0.03588671130182379,5.627027449147754e-06
1.694544319709855e-06,0.05595639656,0.054,0.0,0.0,0.0037932020865650206,0.8620508731381207,0.0,0.0,0.0,0.06599439013041312,0.0,0.0358982537237582,5.609869586812893e-06
1.7002404541945303e-06,0.05595639656,0.054,0.0,0.0,0.0037817465117266,0.8620451368239881,0.0,0.0,0.0,0.06599440718383986,0.0,0.035909726352023344,5.592816160094939e-06
1.7059365886792054e-06,0.05595639656,0.054,0.0,0.0,0.0037703599954949664,0.862039435090901,0.0,0.0,0.0,0.06599442413378229,0.0,0.035921129818197416,5.575866217646728e-06
1.7116327231638806e-06,0.05595639656,0.054,0.0,0.0,0.003759041914833265,0.8620337676268713,0.0,0.0,0.0,0.0659944409811803,0.0,0.03593246474625714,5.55901881964779e-06
1.7173288576485558e-06,0.05595639656,0.054,0.0,0.0,0.003747791654180754,0.8620281341236539,0.0,0.0,0.0,0.06599445772696232,0.0,0.03594373175269165,5.542273037630219e-06
1.723024992133231e-06,0.05595639656,0.054,0.0,0.0,0.0037366086053409486,0.8620225342766924,0.0,0.0,0.0,0.06599447437204563,0.0,0.03595493144661478,5.5256279543077e-06
1.7287211266179061e-06,0.05595639656,0.054,0.0,0.0,0.003725492167371784,0.8620169677850623,0.0,0.0,0.0,0.06599449091733652,0.0,0.035966064429874836,5.509082663407585e-06
1.7344172611025813e-06,0.05595639656,0.054,0.0,0.0,0.0037144417464777223,0.8620114343514184,0.0,0.0,0.0,0.06599450736373043,0.0,0.03597713129716281,5.492636269506046e-06
1.7401133955872565e-06,0.05595639656,0.054,0.0,0.0,0.003703456755903792,0.8620059336819406,0.0,0.0,0.0,0.06599452371211206,0.0,0.03598813263611838,5.476287887866124e-06
1.7458095300719317e-06,0.05595639656,0.054,0.0,0.0,0.0036925366158315053,0.8620004654862825,0.0,0.0,0.0,0.06599453996335565,0.0,0.035999069027434244,5.4600366442787015e-06
1.7515056645566068e-06,0.05595639656,0.054,0.0,0.0,0.003681680753276611,0.8619950294775206,0.0,0.0,0.0,0.06599455611832501,0.0,0.0360099410449585,5.443881674906296e-06
1.757201799041282e-06,0.05595639656,0.054,0.0,0.0,0.00367088860198866,0.8619896253721021,0.0,0.0,0.0,0.06599457217787381,0.0,0.036020749255795244,5.427822126129646e-06
1.7628979335259572e-06,0.05595639656,0.054,0.0,0.0,0.0036601596023523313,0.861984252889798,0.0,0.0,0.0,0.06599458814284553,0.0,0.036031494220403304,5.411857154396983e-06
1.7685940680106324e-06,0.05595639656,0.054,0.0,0.0,0.0036494932012904923,0.861978911753653,0.0,0.0,0.0,0.06599460401407387,0.0,0.036042176492693465,5.395985926075993e-06
1.7742902024953075e-06,0.05595639656,0.054,0.0,0.0,0.0036388888521689516,0.8619736016899381,0.0,0.0,0.0,0.06599461979238262,0.0,0.03605279662012377,5.380207617308362e-06
1.7799863369799827e-06,0.05595639656,0.054,0.0,0.0,0.0036283460147028715,0.861968322428103,0.0,0.0,0.0,0.06599463547858607,0.0,0.0360633551437933,5.364521413866897e-06
1.7856824714646579e-06,0.05595639656,0.054,0.0,0.0,0.003617864154864814,0.8619630737007324,0.0,0.0,0.0,0.06599465107348892,0.0,0.0360738525985342,5.348926511015121e-06
1.791378605949333e-06,0.05595639656,0.054,0.0,0.0,0.0036074427447943726,0.8619578552434987,0.0,0.0,0.0,0.06599466657788657,0.0,0.03608428951300229,5.333422113369341e-06
1.7970747404340082e-06,0.05595639656,0.054,0.0,0.0,0.003597081262709373,0.8619526667951168,0.0,0.0,0.0,0.06599468199256517,0.0,0.036094666409765906,5.3180074347631e-06
1.8027708749186834e-06,0.05595639656,0.054,0.0,0.0,0.0035867791928185996,0.861947508097303,0.0,0.0,0.0,0.06599469731830182,0.0,0.03610498380539332,5.302681698113987e-06
1.8084670094033586e-06,0.05595639656,0.054,0.0,0.0,0.0035765360252360255,0.8619423788947305,0.0,0.0,0.0,0.06599471255586466,0.0,0.03611524221053872,5.287444135292756e-06
1.8141631438880337e-06,0.05595639656,0.054,0.0,0.0,0.003566351255896507,0.8619372789349866,0.0,0.0,0.0,0.06599472770601295,0.0,0.03612544213002654,5.272293986994688e-06
1.819859278372709e-06,0.05595639656,0.054,0.0,0.0,0.003556224386472925,0.8619322079685325,0.0,0.0,0.0,0.06599474276949734,0.0,0.03613558406293449,5.2572305026131775e-06
1.825555412857384e-06,0.05595639656,0.054,0.0,0.0,0.003546154924294738,0.8619271657486621,0.0,0.0,0.0,0.06599475774705982,0.0,0.03614566850267518,5.2422529401154825e-06
1.8312515473420593e-06,0.05595639656,0.054,0.0,0.0,0.0035361423822679082,0.8619221520314618,0.0,0.0,0.0,0.06599477263943401,0.0,0.03615569593707621,5.227360565920601e-06
1.8369476818267344e-06,0.05595639656,0.054,0.0,0.0,0.0035261862787962037,0.8619171665757702,0.0,0.0,0.0,0.06599478744734516,0.0,0.03616566684845905,5.212552654779224e-06
1.8426438163114096e-06,0.05595639656,0.054,0.0,0.0,0.0035162861377038097,0.8619122091431416,0.0,0.0,0.0,0.06599480217151031,0.0,0.03617558171371658,5.197828489655738e-06
1.8483399507960848e-06,0.05595639656,0.054,0.0,0.0,0.0035064414881592577,0.8619072794978053,0.0,0.0,0.0,0.06599481681263833,0.0,0.036185441004389175,5.183187361612221e-06
1.85403608528076e-06,0.05595639656,0.054,0.0,0.0,0.003496651864600626,0.8619023774066301,0.0,0.0,0.0,0.06599483137143024,0.0,0.03619524518673973,5.168628569694405e-06
1.8597322197654351e-06,0.05595639656,0.054,0.0,0.0,0.003486916806661997,0.8618975026390864,0.0,0.0,0.0,0.06599484584857913,0.0,0.03620499472182723,5.15415142081955e-06
1.8654283542501103e-06,0.05595639656,0.054,0.0,0.0,0.0034772358591011417,0.8618926549672102,0.0,0.0,0.0,0.06599486024477028,0.0,0.036214690065579244,5.1397552296662274e-06
1.8711244887347855e-06,0.05595639656,0.054,0.0,0.0,0.0034676085717284073,0.8618878341655682,0.0,0.0,0.0,0.06599487456068139,0.0,0.036224331668863075,5.12543931856592e-06
1.8768206232194607e-06,0.05595639656,0.054,0.0,0.0,0.003458034499336787,0.8618830400112218,0.0,0.0,0.0,0.06599488879698255,0.0,0.036233919977555866,5.111203017396454e-06
1.8825167577041358e-06,0.05595639656,0.054,0.0,0.0,0.003448513201633152,0.8618782722836932,0.0,0.0,0.0,0.06599490295433645,0.0,0.03624345543261342,5.097045663477205e-06
1.888212892188811e-06,0.05595639656,0.054,0.0,0.0,0.003439044243170615,0.861873530764931,0.0,0.0,0.0,0.06599491703339846,0.0,0.03625293847013796,5.082966601466042e-06
1.8939090266734862e-06,0.05595639656,0.054,0.0,0.0,0.0034296271932820113,0.8618688152392775,0.0,0.0,0.0,0.06599493103481666,0.0,0.03626236952144478,5.0689651832579805e-06
1.8996051611581614e-06,0.05595639656,0.054,0.0,0.0,0.0034202616260144677,0.8618641254934362,0.0,0.0,0.0,0.06599494495923204,0.0,0.03627174901312769,5.055040767885518e-06
1.9053012956428365e-06,0.05595639656,0.054,0.0,0.0,0.003410947120065054,0.8618594613164381,0.0,0.0,0.0,0.06599495880727851,0.0,0.03628107736712356,5.041192721420596e-06
1.9109974301275117e-06,0.05595639656,0.054,0.0,0.0,0.0034016832587174736,0.861854822499612,0.0,0.0,0.0,0.06599497257958303,0.0,0.036290355000775695,5.027420416878194e-06
