Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20),NOX2(52),N2X2(77),NO2JX(53)
1.2292209689544522e-08,0.08314471999999999,2.2772054256481937e-06,0.0012281752601688417,4.646778768982857e-08,4.349208894787618e-07,4.411506126322428e-05,3.5787319359231756e-05,3.523792868955608e-06,1.1167241511084474e-08,2.2823409907464705e-19,6.505660867042792e-28,1.7133704876775855e-08,0.054,0.0,0.0,0.05765345700779555,0.8793286132999943,0.0001057107747150641,2.8533191498257972e-08,8.106922771365339e-07,0.06590928148361487,5.3446709768514615e-12,9.214031070518622e-06,4.089651065949622e-06,4.057671000549814e-11,8.705404126907391e-13
1.2330322093858025e-08,0.08314471999999999,2.277043503265937e-06,0.0012316912685119107,4.634835145749383e-08,4.356730933971866e-07,4.4096878741292554e-05,3.600653575091164e-05,3.5630691930028826e-06,1.1195392964353583e-08,2.3318016730743346e-19,-6.3335999887255375e-28,1.7193328929040436e-08,0.054,0.0,0.0,0.057649620673818576,0.879326578311194,0.00010616968971226193,2.9150969805994265e-08,8.203391859252922e-07,0.06590898525160663,5.461020186371126e-12,9.202904658872488e-06,4.134941973403079e-06,4.1278683781124955e-11,8.826301740016622e-13
1.2368434498171529e-08,0.08314471999999999,2.276881633877397e-06,0.0012352057485531713,4.622940341366853e-08,4.36422779979953e-07,4.407795893520081e-05,3.622587045006323e-05,3.6025976588179808e-06,1.122331979137161e-08,2.3821124927596668e-19,3.9533247205825626e-29,1.7252865751875812e-08,0.054,0.0,0.0,0.05764578564117761,0.8793245435978779,0.00010662897749436022,2.977936188618102e-08,8.300549872656117e-07,0.06590868900963401,5.57938179350375e-12,9.191801635895437e-06,4.18051922227212e-06,4.198922150542875e-11,8.948355046858678e-13
1.2406546902485032e-08,0.08314471999999999,2.2767198173761575e-06,0.0012387187041760252,4.611093966475928e-08,4.371699496762104e-07,4.4058308008413795e-05,3.644531713066236e-05,3.6423781243546577e-06,1.1251021966975474e-08,2.433283717195163e-19,5.774805149189964e-28,1.731231442127446e-08,0.054,0.0,0.0,0.05764195190699682,0.8793225091599342,0.00010708863474002356,3.0418495989117434e-08,8.398397062892894e-07,0.06590839275794515,5.699780363491937e-12,9.18072174569827e-06,4.226382591201076e-06,4.270837113265826e-11,9.07156877206238e-13
1.2444659306798535e-08,0.08314471999999999,2.276558053654748e-06,0.0012422301392924742,4.599295637721035e-08,4.3791460305869896e-07,4.4037932124645216e-05,3.666486949687143e-05,3.682410435394319e-06,1.1278499485580734e-08,2.48532566941153e-19,-5.762926859237923e-28,1.7371674025703337e-08,0.054,0.0,0.0,0.05763811946837613,0.8793204749972513,0.00010754865812837308,3.10685010651293e-08,8.496933646738474e-07,0.06590809649678604,5.822240599760758e-12,9.169664737711896e-06,4.272531844803107e-06,4.343618019703846e-11,9.19594760515581e-13
1.2482771711112038e-08,0.08314471999999999,2.27639634260467e-06,0.0012457400578426735,4.587544977650246e-08,4.386567408231116e-07,4.40168374472858e-05,3.6884521283420314e-05,3.7226944256163994e-06,1.1305752361011362e-08,2.538248728039871e-19,5.896601275803372e-29,1.743094366613361e-08,0.054,0.0,0.0,0.05763428832239153,0.8793184411097181,0.00010800904433926178,3.17295067580811e-08,8.596159806544208e-07,0.06590780022640041,5.946787342724978e-12,9.158630366601382e-06,4.318966733746357e-06,4.417269580666605e-11,9.32149620034086e-13
1.2520884115425542e-08,0.08314471999999999,2.276234684116412e-06,0.001249248463794483,4.575841614615724e-08,4.3939636378742445e-07,4.399503013883709e-05,3.7104266255979594e-05,3.763229916669947e-06,1.1332780626329472e-08,2.592063326188529e-19,3.907295134230869e-28,1.7490122456066136e-08,0.054,0.0,0.0,0.057630458466095665,0.879316407497224,0.00010846979005354726,3.2401643398798414e-08,8.696075690360582e-07,0.06590750394702982,6.073445568579318e-12,9.14761839218132e-06,4.365686994841449e-06,4.491796463749672e-11,9.44821917627333e-13
1.2558996519739045e-08,0.08314471999999999,2.2760730780794653e-06,0.0012527553611430223,4.564185182676286e-08,4.4013347289122843e-07,4.397251636035078e-05,3.732409821152594e-05,3.8040167182463784e-06,1.1359584333664332e-08,2.6467799508824513e-19,-4.0117625010532003e-28,1.7549209521550758e-08,0.054,0.0,0.0,0.057626629896518324,0.8793143741596576,0.00010893089195336211,3.308504199840244e-08,8.796681412064221e-07,0.06590720765891368,6.202240388071474e-12,9.136628579332358e-06,4.4126923511303135e-06,4.567203292743363e-11,9.576121115849405e-13
1.2597108924052548e-08,0.08314471999999999,2.2759115243823528e-06,0.0012562607539102217,4.552575321501724e-08,4.408680691950512e-07,4.394930227087368e-05,3.754401097869992e-05,3.845054628153387e-06,1.1386163554039504e-08,2.7024091432733423e-19,9.827627183814776e-29,1.7608204001205325e-08,0.054,0.0,0.0,0.057622802610666816,0.8793123410969087,0.00010939234672238175,3.377983424155771e-08,8.897977051488882e-07,0.06590691136228921,6.333197045257853e-12,9.125660697918982e-06,4.459982511976323e-06,4.643494647053477e-11,9.705206565998957e-13
1.2635221328366051e-08,0.08314471999999999,2.275750022912647e-06,0.001259764646144375,4.541011676278124e-08,4.4160015387964775e-07,4.3925394026898603e-05,3.77639984181561e-05,3.886343432390011e-06,1.1412518377199094e-08,2.758961497358448e-19,1.6149762025139523e-28,1.7667105046234756e-08,0.054,0.0,0.0,0.05761897660552652,0.8793103083088671,0.00010985415104608995,3.4486152479634786e-08,8.999962654560391e-07,0.0659066150573917,6.466340916242401e-12,9.114714522708468e-06,4.5075571731556925e-06,4.7206750611316085e-11,9.835480037484251e-13
1.2673333732679554e-08,0.08314471999999999,2.275588573556981e-06,0.001263267041919694,4.529493897614704e-08,4.423297282452865e-07,4.390079778182072e-05,3.7984054422905446e-05,3.927882905222782e-06,1.1438648911433773e-08,2.8164476592059634e-19,-1.919724368930509e-28,1.7725911820446056e-08,0.054,0.0,0.0,0.05761515187806136,0.8793082757954226,0.00011031630161204178,3.520412972378921e-08,9.102638233435455e-07,0.0659063187444543,6.601697507899043e-12,9.103789833291033e-06,4.5554160169501305e-06,4.79874902391543e-11,9.966946004704825e-13
1.2711446136993058e-08,0.08314471999999999,2.2754271762010803e-06,0.0012667679453358582,4.518021641452294e-08,4.430567937110318e-07,4.387551968539963e-05,3.8204172918650104e-05,3.969672809262981e-06,1.1464555283405596e-08,2.874878327500519e-19,7.719274795413892e-29,1.778462350025981e-08,0.054,0.0,0.0,0.057611328425214235,0.8793062435564654,0.00011077879511012409,3.5933899637958674e-08,9.206003766644279e-07,0.06590602242370813,6.7392924565782446e-12,9.092886414001106e-06,4.603558712240732e-06,4.8777209782813614e-11,1.0099608905509355e-12
1.274955854130656e-08,0.08314471999999999,2.275265830729776e-06,0.0012702673605175677,4.5065945689731035e-08,4.437813518139998e-07,4.384956588322734e-05,3.842434786411064e-05,4.0117128955449775e-06,1.149023763797157e-08,2.9342642521279764e-19,2.0247939193192156e-29,1.7843239274721084e-08,0.054,0.0,0.0,0.05760750624390749,0.8793042115918859,0.00011124162823281344,3.667559653178009e-08,9.310059199236977e-07,0.06590572609538241,6.879151526797761e-12,9.08200405383976e-06,4.651984914603029e-06,4.957595320507407e-11,1.0233473141013029e-12
1.2787670945620064e-08,0.08314471999999999,2.2751045370270194e-06,0.0012737652916140951,4.495212346511801e-08,4.44503404208601e-07,4.382294251620178e-05,3.864457325134575e-05,4.054002903605578e-06,1.1515696138006826e-08,2.9946162330639867e-19,-3.829313275991634e-29,1.7901758345508448e-08,0.054,0.0,0.0,0.05760368533104337,0.8793021799015746,0.00011170479767543172,3.742935535342799e-08,9.414804442933655e-07,0.06590542975970434,7.021300609917907e-12,9.071142546398259e-06,4.700694266403234e-06,5.0383763997458054e-11,1.0368543075420632e-12
1.2825783349933567e-08,0.08314471999999999,2.2749432949759113e-06,0.0012772617427988394,4.4838746454680265e-08,4.4522295266578756e-07,4.379565572000606e-05,3.886484310606434e-05,4.096542561564401e-06,1.1540930964227206e-08,3.0559451213477515e-19,1.5913770183015737e-29,1.7960179926939886e-08,0.054,0.0,0.0,0.05759986568350448,0.8793001484854226,0.0001121683001363989,3.8195311682376163e-08,9.520239376278159e-07,0.06590513341689921,7.165765722801681e-12,9.060301689782676e-06,4.749686396895634e-06,5.120068517508232e-11,1.0504823035856818e-12
1.286389575424707e-08,0.08314471999999999,2.2747821044587155e-06,0.0012807567182688741,4.4725811422202774e-08,4.4593999907227455e-07,4.376771162459357e-05,3.9085151487930316e-05,4.139331586205296e-06,1.15659423150107e-08,3.118261817600015e-19,-8.59614066064263e-31,1.801850324597657e-08,0.054,0.0,0.0,0.057596047298154325,0.8792981173433208,0.00011263213231748362,3.897360172208393e-08,9.626363844795417e-07,0.06590483706719046,7.312573006459918e-12,9.049481286539626e-06,4.7989609223210564e-06,5.202675927161996e-11,1.0642317312202033e-12
1.2902008158560574e-08,0.08314471999999999,2.274620965356876e-06,0.0012842502222445047,4.461331518041043e-08,4.46654545429746e-07,4.3739116353678715e-05,3.930549249085967e-05,4.182369683058672e-06,1.1590730406218217e-08,3.1815772703956196e-19,1.3893181973426355e-30,1.8076727542224948e-08,0.054,0.0,0.0,0.0575922301718376,0.8792960864751607,0.00011309629092405097,3.9764362292609015e-08,9.733177661152326e-07,0.06590454071079963,7.461748724682002e-12,9.038681143583037e-06,4.848517446006457e-06,5.286202833435832e-11,1.0781030156933755e-12
1.2940120562874077e-08,0.08314471999999999,2.2744598775510407e-06,0.0012877422589688183,4.450125459013255e-08,4.473665938540663e-07,4.37098760242335e-05,3.9525860243310374e-05,4.225656546484819e-06,1.1615295471014063e-08,3.245902477763486e-19,-4.6331444977232346e-30,1.8134852067936737e-08,0.054,0.0,0.0,0.05758841430138078,0.879294055880834,0.00011356077266530786,4.05677308231484e-08,9.840680605322092e-07,0.06590424434794642,7.613319262652343e-12,9.027901072121984e-06,4.8983555584655855e-06,5.37065339193824e-11,1.0920965784974852e-12
1.297823296718758e-08,0.08314471999999999,2.2742988409210776e-06,0.001291232832707238,4.4389626559480425e-08,4.4807614657447206e-07,4.3679996745989714e-05,3.9746248908564795e-05,4.2691918597581656e-06,1.1639637759685578e-08,3.3112484857667503e-19,4.191796440287266e-30,1.8192876088006706e-08,0.054,0.0,0.0,0.05758459968359248,0.8792920255602326,0.00011402557425454564,4.138384534450919e-08,9.948872424752027e-07,0.06590394797884881,7.767311125552929e-12,9.017140887589522e-06,4.948474837500613e-06,5.4560317086875845e-11,1.1062128373548001e-12
1.3016345371501083e-08,0.08314471999999999,2.274137855346092e-06,0.0012947219477470752,4.427842804303734e-08,4.487832059327437e-07,4.364948462094704e-05,3.9966652685004794e-05,4.312975295152419e-06,1.1663757539462018e-08,3.3776263861122156e-19,-2.766815977278351e-30,1.8250798879968263e-08,0.054,0.0,0.0,0.057580786315263977,0.8792899955132483,0.00011449069240938044,4.221284448151098e-08,1.0057752834534699e-06,0.06590365160372295,7.923750937152352e-12,9.006400409572598e-06,4.998874848304836e-06,5.5423418396518335e-11,1.1204522062034961e-12
1.3054457775814587e-08,0.08314471999999999,2.2739769207044463e-06,0.0012982096083970867,4.4167656041060946e-08,4.494877743823836e-07,4.36183457428868e-05,4.018706580637952e-05,4.357006514026586e-06,1.1687655094333109e-08,3.445047318270896e-19,2.783323502183001e-30,1.8308619733986974e-08,0.054,0.0,0.0,0.057576974193169594,0.8792879657397733,0.00011495612385199066,4.305486744532148e-08,1.0167321517582353e-06,0.06590335522278326,8.082665438381499e-12,8.995679461742864e-06,5.049555143566353e-06,5.6295877903004615e-11,1.1348150951842664e-12
1.309257018012809e-08,0.08314471999999999,2.27381603687378e-06,0.0013016958189870239,4.405730759869782e-08,4.501898544877807e-07,4.358658619689151e-05,4.0407482542065944e-05,4.401285166911899e-06,1.1711330724867151e-08,3.513522468330407e-19,-3.4706256782727896e-30,1.836633795285265e-08,0.054,0.0,0.0,0.057573163314067144,0.8792859362397007,0.0001154218653093521,4.391005402572733e-08,1.0277578124804646e-06,0.0659030588362424,8.244081485896347e-12,8.98497787178857e-06,5.100515263572651e-06,5.7177735151689416e-11,1.1493019106275984e-12
1.3130682584441593e-08,0.08314471999999999,2.2736552037310243e-06,0.0013051805838671944,4.3947379805210326e-08,4.508894489233526e-07,4.3554212058870196e-05,4.062789719732224e-05,4.445810893599556e-06,1.173478474802844e-08,3.5830630655238624e-19,3.872472089151089e-30,1.842395285196894e-08,0.054,0.0,0.0,0.05756935367469837,0.879283907012923,0.00011588791351347013,4.477854458334136e-08,1.0388522275289527e-06,0.0659027624443114,8.40802605062815e-12,8.974295471347338e-06,5.151754736316143e-06,5.806902917432968e-11,1.1639130550414966e-12
1.3168794988755096e-08,0.08314471999999999,2.2734944211524248e-06,0.0013086639074080116,4.3837869793215094e-08,4.515865604726906e-07,4.352122939508943e-05,4.084830411353385e-05,4.490583323229239e-06,1.175801749699425e-08,3.6536803850315126e-19,-4.279663568779506e-30,1.8481463759340775e-08,0.054,0.0,0.0,0.05756554527178945,0.8792818780593336,0.00011635426520160984,4.566048004174873e-08,1.0500153556487267e-06,0.0659024660471996,8.57452621632132e-12,8.963632095939964e-06,5.203273077600654e-06,5.896979848494446e-11,1.1786489270998325e-12
1.32069073930686e-08,0.08314471999999999,2.2733336890135543e-06,0.001312145793999556,4.372877473793315e-08,4.5228119202770116e-07,4.348764426171018e-05,4.1068697668452565e-05,4.535602074378492e-06,1.1781029320971585e-08,3.725385747436262e-19,5.150866088999105e-30,1.8538870015560385e-08,0.054,0.0,0.0,0.057561738102051285,0.8792798493788253,0.00011682091711652289,4.655600187959292e-08,1.0612471524397548e-06,0.06590216964511467,8.74360917805935e-12,8.952987584905086e-06,5.255069791148705e-06,5.988008107580587e-11,1.193509921631419e-12
1.3245019797382103e-08,0.08314471999999999,2.2731730071893315e-06,0.0013156262480511288,4.362009185645186e-08,4.5297334658772135e-07,4.345346270433036e-05,4.128907227642844e-05,4.580866755152879e-06,1.1803820585013478e-08,3.798190513778351e-19,-6.490794604844659e-30,1.8596170973791495e-08,0.054,0.0,0.0,0.05755793216218006,0.879277820971292,0.0001172878660066724,4.7465252122604005e-08,1.072547570375961e-06,0.06590187323826271,8.91530224077915e-12,8.942361781334837e-06,5.3071443687096565e-06,6.079991441353102e-11,1.2084964296095358e-12
1.3283132201695606e-08,0.08314471999999999,2.273012375554047e-06,0.0013191052739908123,4.351181840699802e-08,4.536630272586326e-07,4.3418690757533194e-05,4.150942238863467e-05,4.626376963276784e-06,1.1826391669834793e-08,3.872106089022866e-19,8.308698854651396e-30,1.865336599975081e-08,0.054,0.0,0.0,0.05755412744885761,0.8792757928366275,0.00011775510862645471,4.83883733355705e-08,1.08391655882453e-06,0.06590157682684825,9.089632817774017e-12,8.931754532011342e-06,5.359496290168761e-06,6.17293354352867e-11,1.2236088381419796e-12
1.3321244606009109e-08,0.08314471999999999,2.272851793981369e-06,0.0013225828762650283,4.340395168822197e-08,4.5435023725198087e-07,4.338333444444126e-05,4.172974249328551e-05,4.672132286185053e-06,1.1848742971627887e-08,3.9471439226209427e-19,-1.0923612896318187e-29,1.871045447168828e-08,0.054,0.0,0.0,0.057550323958751815,0.8792737649747261,0.0001182226417364188,4.932550861425683e-08,1.0953540640655086e-06,0.06590128041107414,9.26662842918568e-12,8.921165687344175e-06,5.412125023656918e-06,6.266838054512832e-11,1.2388475304618943e-12
1.3359357010322612e-08,0.08314471999999999,2.2726912623443648e-06,0.0013260590593380962,4.329648903849313e-08,4.550349798840697e-07,4.334739977627638e-05,4.195002711584716e-05,4.7181323011153514e-06,1.1870874901878013e-08,4.0233155016165814e-19,1.4824595439247426e-29,1.8767435780365834e-08,0.054,0.0,0.0,0.05754652168851707,0.8792717373854818,0.00011869046210348303,5.027680157726793e-08,1.1068600293116843e-06,0.06590098399114187,9.446316700485704e-12,8.91059510130865e-06,5.465030025661191e-06,6.361708561044394e-11,1.2542128859190977e-12
1.3397469414636115e-08,0.08314471999999999,2.2725307805155247e-06,0.0013295338276917968,4.318942783520607e-08,4.557172585750462e-07,4.331089275192517e-05,4.2170270819241765e-05,4.7643765752010635e-06,1.1892787887178353e-08,4.1006323546370157e-19,-2.065206758394969e-29,1.88243093290335e-08,0.054,0.0,0.0,0.05754272063479473,0.8792697100687893,0.00011915856650114919,5.1242396357863006e-08,1.1184343947287492e-06,0.06590068756725122,9.628725360946576e-12,8.900042631385e-06,5.518210741136178e-06,6.457548595850694e-11,1.2697052799718058e-12
1.3435581818949619e-08,0.08314471999999999,2.272370348366771e-06,0.0013330071858249327,4.308276549409742e-08,4.5639707684799805e-07,4.327381935751038e-05,4.23904682040447e-05,4.810864665564991e-06,1.1914482369044858e-08,4.179106054281982e-19,2.945349822534353e-29,1.8881074533403893e-08,0.054,0.0,0.0,0.05753892079421342,0.8792676830245435,0.00011962695170971384,5.2222437595720005e-08,1.1300770974557309e-06,0.06590039113960061,9.813882242102802e-12,8.889508138498388e-06,5.571666603616022e-06,6.554361637316447e-11,1.2853250841791551e-12
1.3473694223263122e-08,0.08314471999999999,2.2722099657694744e-06,0.0013364791382528905,4.297649946857319e-08,4.570744383280303e-07,4.3236185565967876e-05,4.261061390867473e-05,4.857596119413706e-06,1.1935958803731015e-08,4.2587482077538153e-19,-4.300182251309996e-29,1.893773082162576e-08,0.054,0.0,0.0,0.057535122163389525,0.8792656562526394,0.00012009561451647737,5.321707042865263e-08,1.1417880716256952e-06,0.0659000947083869,1.0001815276202426e-11,8.878991486959795e-06,5.625397035327056e-06,6.652151109163427e-11,1.301072666194331e-12
1.3511806627576625e-08,0.08314471999999999,2.272049632594481e-06,0.001339949689507206,4.287062724904679e-08,4.5774934674132555e-07,4.31979973366295e-05,4.283070260957774e-05,4.9045704741323775e-06,1.1957217662042357e-08,4.339570461007011e-19,6.42159227656228e-29,1.89942776342549e-08,0.054,0.0,0.0,0.05753132473892759,0.8792636297529725,0.00012056455171594995,5.422644048428182e-08,1.1535672483867045e-06,0.06589979827380557,1.0192552494649157e-11,8.868492544407716e-06,5.679401447301266e-06,6.750920380140744e-11,1.3169483897579509e-12
1.3549919031890128e-08,0.08314471999999999,2.271889348712119e-06,0.0013434188441351297,4.2765146362286864e-08,4.5842180591421926e-07,4.315926061481156e-05,4.305072902140352e-05,4.951787257380301e-06,1.1978259429150882e-08,4.421584503980408e-19,-9.796258404981301e-29,1.9050714424223268e-08,0.054,0.0,0.0,0.05752752851742067,0.8792616035254381,0.00012103376011005512,5.525069387166313e-08,1.165414555923035e-06,0.06589950183605063,1.0386122026435582e-11,8.858011181750659e-06,5.733679239490327e-06,6.85067276372872e-11,1.3329526146922035e-12
1.3588031436203631e-08,0.08314471999999999,2.27172911399222e-06,0.0013468866066991925,4.2660054370775627e-08,4.5909181977226185e-07,4.3119981331408995e-05,4.327068789717599e-05,4.99924598718706e-06,1.1999084604409403e-08,4.504802058193583e-19,1.5252941641593803e-28,1.910704065680736e-08,0.054,0.0,0.0,0.057523733495450834,0.8792595775699327,0.00012150323650833063,5.6289977172872065e-08,1.1773299194766444e-06,0.06589920539531469,1.0582552096567694e-11,8.847547273110464e-06,5.788229800880153e-06,6.951411517853836e-11,1.3490856968957602e-12
1.3626143840517135e-08,0.08314471999999999,2.2715689283041305e-06,0.001350352981776775,4.2555348872076864e-08,4.597593923392586e-07,4.308016540249531e-05,4.3490574028456745e-05,5.046946172049096e-06,1.2019693701165833e-08,4.589234880376148e-19,-2.422176076283609e-28,1.9163255809594253e-08,0.054,0.0,0.0,0.057519939669589445,0.8792575518863518,0.00012197297772812679,5.7344437434549115e-08,1.189313261368877e-06,0.06589890895178893,1.0781871024481213e-11,8.837100695766438e-06,5.843052509606219e-06,7.053139844614058e-11,1.3653479883388285e-12
1.3664256244830638e-08,0.08314471999999999,2.2714087915167403e-06,0.001353817973959676,4.245102749821399e-08,4.60424527736322e-07,4.303981872892819e-05,4.3710382245502076e-05,5.094887311026863e-06,1.2040087246577419e-08,4.674894771881867e-19,3.9201069737838516e-28,1.921935937244555e-08,0.054,0.0,0.0,0.057516147036397666,0.8792555264745923,0.00012244298059480195,5.8414222159406116e-08,1.2013645010224135e-06,0.06589861250566324,1.0984107222449719e-11,8.82667133010022e-06,5.898146733069395e-06,7.155860890017721e-11,1.3817398370588175e-12
1.3702368649144141e-08,0.08314471999999999,2.271248703498487e-06,0.0013572815878536823,4.23470879150574e-08,4.610872301809224e-07,4.299894719596079e-05,4.3930107417413466e-05,5.143068893842603e-06,1.2060265781424995e-08,4.761793562793404e-19,-6.46149896085048e-28,1.927535084746076e-08,0.054,0.0,0.0,0.057512355592426796,0.8792535013345504,0.0001229132419419154,5.9499479297695665e-08,1.2134835549834497e-06,0.0658983160571261,1.1189289193985478e-11,8.816259059541437e-06,5.953511828052194e-06,7.25957774373373e-11,1.3982615871569986e-12
1.3740481053457644e-08,0.08314471999999999,2.271088664117372e-06,0.001360743828078143,4.2243527821721924e-08,4.6174750398591243e-07,4.295755667285867e-05,4.414974445228165e-05,5.19149040097849e-06,1.2080229859927303e-08,4.849943113809298e-19,1.0840368979930358e-27,1.9331229748938816e-08,0.054,0.0,0.0,0.057508565334218616,0.8792514764661234,0.0001233837586114178,6.060035723864563e-08,1.2256703369440978e-06,0.0658980196063647,1.1397445532232475e-11,8.80586377051416e-06,6.009147140835687e-06,7.364293438851699e-11,1.414913578795259e-12
1.3778593457771148e-08,0.08314471999999999,2.2709286732409867e-06,0.0013642046992655417,4.214034494997304e-08,4.6240535355855565e-07,4.291565301252243e-05,4.43692882973241e-05,5.240151303775189e-06,1.209998004955531e-08,4.939355331667493e-19,-1.850044966387785e-27,1.9386995603337004e-08,0.054,0.0,0.0,0.057504776258305884,0.8792494518692083,0.00012385452745383873,6.171700480186028e-08,1.237924757765018e-06,0.06589772315356486,1.1608604918353248e-11,8.795485352384027e-06,6.065052007316955e-06,7.47001095165594e-11,1.431696148193208e-12
1.381670586208465e-08,0.08314471999999999,2.270768730736521e-06,0.0013676642060610734,4.2037537063642995e-08,4.6306078339956863e-07,4.287324205111602e-05,4.4588733939016435e-05,5.2890510645310755e-06,1.2119516930846654e-08,5.030042149362543e-19,3.2100832884194635e-27,1.9442647949229505e-08,0.054,0.0,0.0,0.05750098836121263,0.8792474275437026,0.00012432554532847172,6.284957122868965e-08,1.2502467254982507e-06,0.06589742669891122,1.1822796119907726e-11,8.785123697406162e-06,6.1212257531268e-06,7.576733201410565e-11,1.4486096276265042e-12
1.3854818266398154e-08,0.08314471999999999,2.2706088364707773e-06,0.0013711223531222177,4.1935101958055263e-08,4.63713798102131e-07,4.2830329607700584e-05,4.4808076403217285e-05,5.338189136601747e-06,1.2138841097220188e-08,5.12201552460842e-19,-5.6601830567263324e-27,1.9498186337264607e-08,0.054,0.0,0.0,0.057497201639454584,0.8792454034895038,0.00012479680910355674,6.399820617356946e-08,1.262636145410272e-06,0.06589713024258698,1.2040047989228134e-11,8.774778700673815e-06,6.177667693748043e-06,7.684463050154496e-11,1.4656543454253794e-12
1.3892930670711657e-08,0.08314471999999999,2.2704489903101923e-06,0.0013745791451183255,4.183303745945913e-08,4.6436440235089805e-07,4.278692148387403e-05,4.502731075528696e-05,5.387564964499833e-06,1.2157953154790729e-08,5.215287463141758e-19,1.0137330102757594e-26,1.955361033011911e-08,0.054,0.0,0.0,0.05749341608953956,0.8792433797065102,0.00012526831565645957,6.516305969533256e-08,1.2750929200052408e-06,0.06589683378477423,1.2260389461783732e-11,8.764450260067682e-06,6.23437713463435e-06,7.793203302509733e-11,1.4828306259730996e-12
1.393104307502516e-08,0.08314471999999999,2.2702891921208503e-06,0.0013780345867301842,4.173134142447201e-08,4.6501260092102473e-07,4.274302346341615e-05,4.524643210020003e-05,5.43717798399542e-06,1.2176853722183841e-08,5.309869995746199e-19,-1.8433471670155454e-26,1.9608919502451902e-08,0.054,0.0,0.0,0.05748963170796773,0.8792413561946196,0.00012574006187384925,6.63442822484942e-08,1.2876169490484517e-06,0.06589653732565381,1.2483849554547313e-11,8.754138276205979e-06,6.291353371329218e-06,7.902956705502376e-11,1.500138789705854e-12
1.3969155479338664e-08,0.08314471999999999,2.270129441768499e-06,0.0013814886826496247,4.1630011739530923e-08,4.6565839867717956e-07,4.269864131193932e-05,4.5465435582651605e-05,5.487027622216806e-06,1.2195543430351059e-08,5.405775169492131e-19,3.401763844477528e-26,1.966411344085728e-08,0.054,0.0,0.0,0.057485848491232255,0.879239332953731,0.00012621204465187245,6.75420246745128e-08,1.3002081295899729e-06,0.06589624086540526,1.2710457364343069e-11,8.743842652395146e-06,6.348595689585405e-06,8.013725948390178e-11,1.5175791531130874e-12
1.4007267883652167e-08,0.08314471999999999,2.269969739118553e-06,0.0013849414375790663,4.15290463203538e-08,4.663018005725233e-07,4.265378077654492e-05,4.5684316387157594e-05,5.5371132977513175e-06,1.2214022922384962e-08,5.50301508329338e-19,-6.368662390073427e-26,1.9719191743814946e-08,0.054,0.0,0.0,0.05748206643581915,0.8792373099837428,0.00012668426089632498,6.875643819302766e-08,1.3128663559884752e-06,0.06589594440420694,1.2940242066213682e-11,8.733563294581331e-06,6.406103365484971e-06,8.125513662507927e-11,1.5351520287373522e-12
1.404538028796567e-08,0.08314471999999999,2.2698100840361404e-06,0.0013883928562311684,4.1428443111405205e-08,4.669428116477487e-07,4.260844758548505e-05,4.5903069738148935e-05,5.587434420746843e-06,1.2232292853335169e-08,5.60160185940041e-19,1.209156364821569e-25,1.9774154021639318e-08,0.054,0.0,0.0,0.057478285538208544,0.8792352872845541,0.00012715670752282146,6.99876743930754e-08,1.325591519935241e-06,0.06589564794223611,1.3173232911738014e-11,8.723300111302428e-06,6.463875665559247e-06,8.238322421118643e-11,1.5528577251754608e-12
1.4083492692279173e-08,0.08314471999999999,2.269650476386069e-06,0.001391842943328296,4.132820008538044e-08,4.67581437030038e-07,4.256264744783008e-05,4.6121690900059895e-05,5.63799039301346e-06,1.2250353890023346e-08,5.701547629326365e-19,-2.327334163972817e-25,1.9828999896428016e-08,0.054,0.0,0.0,0.05747450579487343,0.8792332648560641,0.0001276293814569616,7.123588522428745e-08,1.3383835104783416e-06,0.06589535147966874,1.3409459227428269e-11,8.713053013640913e-06,6.521911846909368e-06,8.352154739283503e-11,1.5706965470808907e-12
1.4121605096592676e-08,0.08314471999999999,2.2694909160329162e-06,0.0013952917036023401,4.1228315242675755e-08,4.682176819321279e-07,4.251638605314151e-05,4.634017517741034e-05,5.6887806081254825e-06,1.2268206710860895e-08,5.802864573356139e-19,4.539802200402985e-25,1.988372900200958e-08,0.054,0.0,0.0,0.057470727202283085,0.8792312426981729,0.00012810227963449406,7.250122298806888e-08,1.3512422140469973e-06,0.06589505501667972,1.3648950412963805e-11,8.702821915177193e-06,6.580211157326888e-06,8.467013073724567e-11,1.5886687951646976e-12
1.415971750090618e-08,0.08314471999999999,2.269331402840897e-06,0.0013987391417938724,4.1128786610913694e-08,4.6885155165114904e-07,4.246966907115051e-05,4.6558517914882134e-05,5.7398044515231435e-06,1.228585200566263e-08,5.905564910007166e-19,-8.971896247966977e-25,1.9938340983885697e-08,0.054,0.0,0.0,0.057466949756897534,0.8792292208107795,0.0001285753990014779,7.378384032876277e-08,1.3641675144760803e-06,0.06589475855344275,1.3891735939728404e-11,8.692606731943828e-06,6.638772835415381e-06,8.5828998227419e-11,1.6067747661984018e-12
