Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20)
3.5657222560645283e-09,0.08314471999999999,2.315619462813741e-06,0.0003802004006796397,1.1508273043032655e-07,2.0508463187256548e-07,2.0548058673241833e-05,1.5238010007680138e-06,4.5600282861619907e-11,1.5794534976616047e-09,-7.921744392226533e-26,1.704924583929289e-25,3.7958729323502146e-09,0.054,0.0,0.0,0.058565745488646764,0.8798020461810664,1.549672464626342e-05,1.5230144347005825e-13,6.981438374985965e-12,0.0659754958057929,7.184629083781971e-19,1.4579794974925907e-05
3.5673619095049978e-09,0.08314471999999999,2.315612077687009e-06,0.000380367452451565,1.1504649811825819e-07,2.0514269593413176e-07,2.0557515194616206e-05,1.5258378053721972e-06,4.5692269880510547e-11,1.5808827403073096e-09,4.813100521194149e-25,-9.121697668864977e-25,3.798040125666961e-09,0.054,0.0,0.0,0.058565569351835094,0.8798019557856889,1.551040186157511e-05,1.527790305839929e-13,6.9968608242190145e-12,0.06597548435454674,7.213174729684257e-19,1.4577368553682787e-05
3.5690015629454672e-09,0.08314471999999999,2.3156046926022823e-06,0.00038053450134532384,1.1501029190446752e-07,2.0520073607815722e-07,2.0566970938820906e-05,1.52787638851942e-06,4.5784403293717875e-11,1.582312561758925e-09,1.8348316013282064e-25,-1.6474471087061398e-25,3.8002070730676006e-09,0.054,0.0,0.0,0.05856539321665499,0.8798018653908644,1.552408087237866e-05,1.5325789499932729e-13,7.0123104128261845e-12,0.06597547290227232,7.240949870061469e-19,1.4574942374939253e-05
3.5706412163859367e-09,0.08314471999999999,2.3155973075593352e-06,0.000380701547363507,1.1497411175508642e-07,2.0525875235765834e-07,2.0576425904404678e-05,1.5299167508910767e-06,4.587668327213257e-11,1.5837429618253896e-09,-4.411849652367416e-25,1.0169576494953836e-24,3.802373775654144e-09,0.054,0.0,0.0,0.05856521708310036,0.8798017749965928,1.5537761676077736e-05,1.5373803953922643e-13,7.027787176364248e-12,0.06597546144897043,7.269102958514516e-19,1.4572516442940794e-05
3.572280869826406e-09,0.08314471999999999,2.3155899225579427e-06,0.00038086859050867107,1.1493795763632508e-07,2.0531674482555045e-07,2.058588008991667e-05,1.5319588931683452e-06,4.596910998675395e-11,1.5851739403153467e-09,-1.6809251505117953e-25,2.768635846787602e-25,3.804540234528005e-09,0.054,0.0,0.0,0.058565040951165194,0.8798016846028743,1.555144427008332e-05,1.5421946703112406e-13,7.043291150416318e-12,0.0659754499946419,7.296820681496168e-19,1.457009076191864e-05
3.5739205232668756e-09,0.08314471999999999,2.31558253759788e-06,0.00038103563078340636,1.1490182951447424e-07,2.053747135346612e-07,2.059533349390657e-05,1.5340028160321232e-06,4.606168360872371e-11,1.5866054970373972e-09,5.24356390210623e-25,-1.0594232005074572e-24,3.806706450789518e-09,0.054,0.0,0.0,0.058564864820843505,0.8798015942097088,1.5565128651815872e-05,1.5470218030804473e-13,7.058822370600022e-12,0.0659754385392875,7.324415033999023e-19,1.4567665336085452e-05
3.575560176707345e-09,0.08314471999999999,2.315575152678925e-06,0.0003812026681901916,1.1486572735590542e-07,2.0543265853771024e-07,2.0604786114924513e-05,1.5360485201630795e-06,4.615440430929843e-11,1.5880376317998451e-09,2.8492080949236793e-25,-3.7177579856672673e-25,3.808872425538231e-09,0.054,0.0,0.0,0.05856468869212927,0.8798015038170963,1.5578814818703546e-05,1.5518618220753856e-13,7.07438087256086e-12,0.06597542708290804,7.351992398062939e-19,1.4565240169638907e-05
3.5771998301478146e-09,0.08314471999999999,2.3155677678008527e-06,0.0003813697027315545,1.148296511270474e-07,2.0549057988736297e-07,2.0614237951520988e-05,1.538096006241691e-06,4.6247272259831975e-11,1.589470344410942e-09,3.2733836630814e-26,9.408176976402495e-35,3.811038159873107e-09,0.054,0.0,0.0,0.058564512565016554,0.8798014134250368,1.5592502768180935e-05,1.5567147557098406e-13,7.089966691967916e-12,0.06597541562550434,7.379782906287322e-19,1.4562815266764045e-05
3.578839483588284e-09,0.08314471999999999,2.3155603829634436e-06,0.0003815367344100734,1.1479360079443045e-07,2.0554847763615096e-07,2.062368900224714e-05,1.54014527494811e-06,4.6340287631842e-11,1.5909036346787242e-09,2.9427466629172503e-26,3.1726401981779262e-27,3.8132036548919465e-09,0.054,0.0,0.0,0.05856433643949942,0.8798013230335303,1.5606192497693535e-05,1.5615806324621327e-13,7.1055798645299966e-12,0.06597540416707719,7.407430746378244e-19,1.4560390631624669e-05
3.5804791370287535e-09,0.08314471999999999,2.315552998166477e-06,0.000381703763228191,1.1475757632467356e-07,2.0560635183647844e-07,2.0633139265654642e-05,1.5421963269622072e-06,4.643345059698756e-11,1.5923375024110006e-09,3.3638402137274027e-26,-1.639850605520133e-27,3.8153689116914716e-09,0.054,0.0,0.0,0.05856416031557194,0.8798012326425766,1.561988400469619e-05,1.5664594808664115e-13,7.121220425990228e-12,0.0659753927076274,7.435329970802288e-19,1.4557966268366344e-05
3.582118790469223e-09,0.08314471999999999,2.315545613409734e-06,0.0003818707891883858,1.1472157768446845e-07,2.0566420254064827e-07,2.0642588740295627e-05,1.5442491629636239e-06,4.6526761327044406e-11,1.5937719474153898e-09,3.3515470492637967e-26,-9.979559555747196e-28,3.817533931367447e-09,0.054,0.0,0.0,0.05856398419322826,0.879801142252176,1.563357728665143e-05,1.571351329502933e-13,7.1368884121200395e-12,0.06597538124715573,7.463578184529862e-19,1.4555542181119633e-05
3.5837584439096924e-09,0.08314471999999999,2.3155382286929944e-06,0.0003820378122931696,1.1468560484057647e-07,2.0572202980088058e-07,2.0652037424722658e-05,1.5463037836317726e-06,4.6620219993901605e-11,1.5952069694993548e-09,3.300333421206808e-26,5.757351203019517e-28,3.8196987150147115e-09,0.054,0.0,0.0,0.05856380807246254,0.8798010518623284,1.5647272341029222e-05,1.5762562069968202e-13,7.152583858718374e-12,0.06597536978566305,7.491974754923097e-19,1.4553118374000585e-05
3.587037750790631e-09,0.08314471999999999,2.31552345937866e-06,0.0003823718499464022,1.1461373640915758e-07,2.058376141979654e-07,2.0670932417147616e-05,1.550418381684687e-06,4.680758182619585e-11,1.5980787441350522e-09,3.342953268052189e-26,1.3263213775036388e-36,3.824027578597715e-09,0.054,0.0,0.0,0.05856345583564158,0.8798008710842917,1.5674667756973217e-05,1.5861051633037358e-13,7.184057276667444e-12,0.06597534685961774,7.549390737844826e-19,1.454827161653002e-05
3.5899891269834758e-09,0.08314471999999999,2.315510167130401e-06,0.0003826724740936666,1.1454914271236814e-07,2.0594156049910302e-07,2.0687935193287702e-05,1.5541276303033879e-06,4.697671514603908e-11,1.6006653129844602e-09,3.3615101008980056e-26,1.2608554699473707e-29,3.827922759568371e-09,0.054,0.0,0.0,0.05856313882784098,0.8798007083859498,1.5699329667792505e-05,1.5950140708418283e-13,7.212477627372986e-12,0.06597532622269303,7.601269648522539e-19,1.454391053381194e-05
3.5929405031763206e-09,0.08314471999999999,2.315496875008401e-06,0.00038297308902780964,1.1448463208217139e-07,2.0604543164981495e-07,2.0704935386646456e-05,1.5578426717972698e-06,4.714633046000577e-11,1.6032537485698152e-09,3.3406002507318375e-26,1.1776447332743734e-27,3.8318171927899865e-09,0.054,0.0,0.0,0.05856282182506289,0.8798005456893994,1.5723997282284994e-05,1.603965639304094e-13,7.240987508118273e-12,0.06597530558247257,7.653279861594176e-19,1.4539550421996512e-05
3.5958918793691654e-09,0.08314471999999999,2.315483583011421e-06,0.0003832736947630573,1.1442020432747076e-07,2.061492279512321e-07,2.0721932988800275e-05,1.5615635101196902e-06,4.7316428775066726e-11,1.6058440497621469e-09,3.4142474231908207e-26,-4.4467318723725306e-29,3.835710884613651e-09,0.054,0.0,0.0,0.058562504827274015,0.8798003829946404,1.574867058598993e-05,1.6129600374240613e-13,7.269587128778516e-12,0.06597528493896104,7.7054567534073355e-19,1.4535191304514631e-05
3.59884325556201e-09,0.08314471999999999,2.315470291138228e-06,0.0003835742913135402,1.1435585925796411e-07,2.062529497034459e-07,2.0738927991330786e-05,1.5652901492213767e-06,4.748701109950987e-11,1.6084362154306237e-09,3.457588341132799e-26,-5.584245583698866e-28,3.8396038413802e-09,0.054,0.0,0.0,0.05856218783444126,0.8798002203016728,1.5773349564531604e-05,1.621997434460243e-13,7.29827669954884e-12,0.0659752642921631,7.757911869238059e-19,1.45308332046316e-05
3.6047460079476998e-09,0.08314471999999999,2.315443707758337e-06,0.000384175456916373,1.1422741641723707e-07,2.064601707556033e-07,2.077291016387483e-05,1.5727608455523478e-06,4.782963181625142e-11,1.6136261356636052e-09,3.4815190537103016e-26,-2.6708259558163077e-37,3.84738757505306e-09,0.054,0.0,0.0,0.058561553863513215,0.8797998949211117,1.5822724489042413e-05,1.640201904936824e-13,7.355926533793466e-12,0.06597522298872661,7.863679690563733e-19,1.4522120149905625e-05
3.6106487603333893e-09,0.08314471999999999,2.3154171248590784e-06,0.00038477658594777,1.14099302053219e-07,2.0666709718682075e-07,2.0806881837037637e-05,1.5802547923434581e-06,4.8174200702802764e-11,1.6188235001857664e-09,3.5287963256497033e-26,3.765043047632806e-29,3.855168444325916e-09,0.054,0.0,0.0,0.05856091991201914,0.8797995695477157,1.5872121942492467e-05,1.658580415310057e-13,7.413938698796508e-12,0.0659751816722003,7.970831325934379e-19,1.4513411440670042e-05
3.616551512719079e-09,0.08314471999999999,2.3153905424309578e-06,0.0003853776785179069,1.1397151467151063e-07,2.0687373136153387e-07,2.084084294366403e-05,1.5877720211058106e-06,4.8520725872773945e-11,1.624028299885396e-09,3.576631688615148e-26,1.8911223628356048e-29,3.8629464995461706e-09,0.054,0.0,0.0,0.058560285979703336,0.8797992441814845,1.592154181289064e-05,1.6771343386022755e-13,7.472314887616697e-12,0.06597514034262131,8.079355633109849e-19,1.4504707257182572e-05
3.6224542651047685e-09,0.08314471999999999,2.315363960464634e-06,0.0003859787347356564,1.1384405278994027e-07,2.0708007562806774e-07,2.087479341668574e-05,1.5953125633081937e-06,4.886921546083623e-11,1.6292405256222468e-09,3.6250606694010337e-26,-2.1375186387737402e-29,3.870721790888786e-09,0.054,0.0,0.0,0.05855965206631399,0.8797989188224178,1.597098398956834e-05,1.6958650563236507e-13,7.531056798435252e-12,0.06597509900002672,8.189186379055452e-19,1.4496007777131405e-05
3.628357017490458e-09,0.08314471999999999,2.3153373789509185e-06,0.0003865797547085837,1.1371691493842507e-07,2.0728613231864606e-07,2.0908733189122354e-05,1.6028764503769528e-06,4.9219677622741793e-11,1.6344601682276016e-09,3.67405133116288e-26,2.9909098548360964e-30,3.87849436835341e-09,0.054,0.0,0.0,0.05855901817160303,0.8797985934705153,1.6020448363168223e-05,1.7147739585119476e-13,7.590166134563009e-12,0.06597505764445359,8.300304673345203e-19,1.448731317565924e-05
3.6342597698761477e-09,0.08314471999999999,2.3153107978807696e-06,0.000387180738542959,1.1359009965883558e-07,2.0749190374943996e-07,2.0942662194082355e-05,1.6104637136958673e-06,4.9572120535338367e-11,1.6396872185043602e-09,3.7236170905792544e-26,-1.7958252213893616e-30,3.886264281761392e-09,0.054,0.0,0.0,0.05855838429532615,0.8797982681257767,1.6069934825633002e-05,1.7338624437694806e-13,7.649644604446234e-12,0.06597501627593887,8.412732802742375e-19,1.4478623625387075e-05
3.6401625222618373e-09,0.08314471999999999,2.315284217245295e-06,0.00038778168634377166,1.1346360550487138e-07,2.0769739222060444e-07,2.09765803647639e-05,1.6180743846060494e-06,4.9926552396580994e-11,1.6449216672271571e-09,3.773772656623791e-26,-7.342932015879767e-31,3.894031580753129e-09,0.054,0.0,0.0,0.05855775043724284,0.8797979427882017,1.611944327019526e-05,1.753131919296185e-13,7.709493921671569e-12,0.06597497489451948,8.526502839215098e-19,1.4469939296435826e-05
3.6519680270332165e-09,0.08314471999999999,2.3152310572435387e-06,0.0003889834742583544,1.1321157484682238e-07,2.0810752940493962e-07,2.1044383936539483e-05,1.633366074350504e-06,5.064141586245953e-11,1.6554127229691407e-09,3.875894505501044e-26,-9.268237669761388e-39,3.909558533127288e-09,0.054,0.0,0.0,0.05855648277471313,0.8797972921345416,1.6218525684913273e-05,1.7922195132061935e-13,7.830311978237039e-12,0.06597489209311407,8.758171396233472e-19,1.4452586970645942e-05
3.662336519446697e-09,0.08314471999999999,2.3151843694371107e-06,0.0003900388579342379,1.1299126813431882e-07,2.0846683135534208e-07,2.1103897804594694e-05,1.6468739290338083e-06,5.127590482166982e-11,1.6646510864751313e-09,3.96759541804752e-26,-6.306155304320419e-30,3.923187332635341e-09,0.054,0.0,0.0,0.05855536947482113,0.87979672070463,1.6305618921335942e-05,1.8271600722920708e-13,7.937663722684607e-12,0.06597481932839863,8.966214894495198e-19,1.44373656549126e-05
3.6716681626188295e-09,0.08314471999999999,2.315142351453019e-06,0.0003909886094395906,1.12793821734587e-07,2.0878948457950486e-07,2.115743087949421e-05,1.6590931362821367e-06,5.185229425148308e-11,1.67298501600107e-09,4.051736411842394e-26,3.468808797546443e-30,3.935446963702734e-09,0.054,0.0,0.0,0.05855436755006355,0.8797962064366043,1.638405954654096e-05,1.859101793107708e-13,8.035280039913067e-12,0.06597475380656657,9.157122586197414e-19,1.442368226620198e-05
3.680999805790962e-09,0.08314471999999999,2.3151003344228924e-06,0.00039193827247872246,1.1259715566413364e-07,2.0911146612438922e-07,2.1210935824323363e-05,1.6713713384971382e-06,5.243378561269523e-11,1.6813372882378785e-09,4.1374302030917725e-26,8.588937760208497e-30,3.9477008359746736e-09,0.054,0.0,0.0,0.05855336566717824,0.8797956921864778,1.646255349257529e-05,1.8915186481117153e-13,8.133850634237964e-12,0.0659746882530638,9.351574001423832e-19,1.4410014479257326e-05
3.6903314489630944e-09,0.08314471999999999,2.315058318315888e-06,0.00039288784742939236,1.1240126454751772e-07,2.0943278460110975e-07,2.1264412377971575e-05,1.683708658207093e-06,5.302041193373183e-11,1.6897078659026444e-09,4.2247185618998617e-26,-1.127257111781651e-29,3.9599491397985344e-09,0.054,0.0,0.0,0.05855236382532271,0.8797951779542494,1.6541100374993046e-05,1.9244164613203437e-13,8.233382431786132e-12,0.06597462266803435,9.54964959978664e-19,1.4396362894015594e-05
3.699663092135227e-09,0.08314471999999999,2.3150163031020143e-06,0.000393837334661988,1.1220614307596254e-07,2.097534485232521e-07,2.1317860279938574e-05,1.6961052176672768e-06,5.3612206375653545e-11,1.698096711543521e-09,4.313636304087573e-26,-5.108182471956855e-30,3.97219206425854e-09,0.054,0.0,0.0,0.058551362023675786,0.8797946637399181,1.661969981678888e-05,1.9578011125679976e-13,8.333882391114359e-12,0.06597455705162181,9.751432000956713e-19,1.4382728096101269e-05
3.7089947353073594e-09,0.08314471999999999,2.3149742887521197e-06,0.00039478673453963484,1.1201178600616448e-07,2.10073466307281e-07,2.1371279270342436e-05,1.7085611388588657e-06,5.420920223228924e-11,1.7065037875410826e-09,4.404195676024388e-26,2.293853612654486e-29,3.984429797154721e-09,0.054,0.0,0.0,0.05855036026143744,0.8797941495434831,1.6698351448293775e-05,1.9916785378770793e-13,8.4353575032641e-12,0.06597449140396933,9.956976765789466e-19,1.4369110657045856e-05
3.718326378479492e-09,0.08314471999999999,2.3149322752378692e-06,0.0003957360474182979,1.1181818815911361e-07,2.1039284627311094e-07,2.1424669089927608e-05,1.7210765434878205e-06,5.481143293037386e-11,1.7149290561096492e-09,4.496431240075564e-26,-1.1484419989217219e-29,3.996662524983456e-09,0.054,0.0,0.0,0.05854935853782826,0.8797936353649431,1.6777054907069047e-05,2.0260547298420835e-13,8.537814791818045e-12,0.06597442572521962,1.0166336891323838e-18,1.435551113451091e-05
3.727658021651624e-09,0.08314471999999999,2.314890262531743e-06,0.00039668527364688665,1.1162534441894877e-07,2.107115966446576e-07,2.147802948007259e-05,1.733651552983794e-06,5.541893202968153e-11,1.7233724792985698e-09,4.590377984495112e-26,-2.9667203293280186e-29,4.008890432918469e-09,0.054,0.0,0.0,0.05854835685208929,0.879793121204297,1.6855809837803036e-05,2.060935738006001e-13,8.641261312955083e-12,0.06597436001551508,1.0379562077701048e-18,1.4341930072505196e-05
3.736989664823756e-09,0.08314471999999999,2.314848250607015e-06,0.0003976344135673551,1.1143324973183842e-07,2.110297255503288e-07,2.1531360182797532e-05,1.7462862884990387e-06,5.603173322316013e-11,1.7318340189934996e-09,4.686032487111323e-26,4.4165032921563853e-29,4.021113704794725e-09,0.054,0.0,0.0,0.058547355203481574,0.8797926070615442,1.693461589220741e-05,2.0963276692444078e-13,8.745704155505892e-12,0.06597429427499761,1.0596717033159702e-18,1.4328368001602316e-05
3.746321307995888e-09,0.08314471999999999,2.314806239437746e-06,0.00039858346751480615,1.1124189910488678e-07,2.1134724102352562e-07,2.1584660940771526e-05,1.7589808709073481e-06,5.664987033706049e-11,1.7403136369176966e-09,4.783423916795022e-26,1.1130156279117296e-29,4.033332523091807e-09,0.054,0.0,0.0,0.058546353591285946,0.8797920929366833,1.7013472728916248e-05,2.1322366881419732e-13,8.851150441006872e-12,0.06597422850380863,1.0817866113034415e-18,1.4314825439152408e-05
3.7556529511680204e-09,0.08314471999999999,2.3147642289987646e-06,0.00039953243581759173,1.1105128760505333e-07,2.1166415100326547e-07,2.163793149731975e-05,1.7717354208029812e-06,5.7273377331067405e-11,1.7488112946333242e-09,4.882640721426674e-26,-8.136658371753748e-29,4.045547068918012e-09,0.054,0.0,0.0,0.05854535201480262,0.8797915788297137,1.7092380013384592e-05,2.168669017376994e-13,8.957607323754773e-12,0.06597416270208922,1.1043078705162257e-18,1.4301302889494435e-05
3.7649845943401525e-09,0.08314471999999999,2.314722219265663e-06,0.0004004813187974142,1.1086141035809413e-07,2.1198046333473523e-07,2.1691171596430458e-05,1.7845500584996187e-06,5.790228829842698e-11,1.7573269535427466e-09,4.9836614064349887e-26,5.286413652191781e-29,4.057757521995042e-09,0.054,0.0,0.0,0.05854435047335095,0.8797910647406342,1.7171337417789068e-05,2.2056309381016456e-13,9.065081990860207e-12,0.06597409686997997,1.127241718316586e-18,1.4287800844164232e-05
3.7743162375122846e-09,0.08314471999999999,2.3146802102147746e-06,0.00040143011676942484,1.1067226254752196e-07,2.122961857698118e-07,2.1744380982761737e-05,1.79742490402931e-06,5.853663746607558e-11,1.765860574889804e-09,5.0864455218543184e-26,8.268543587677707e-29,4.069964060644712e-09,0.054,0.0,0.0,0.05854334896626905,0.8797905506694438,1.7250344620928073e-05,2.24312879032969e-13,9.173581662301851e-12,0.06597403100762099,1.150594733862287e-18,1.4274319782102974e-05
3.783647880684417e-09,0.08314471999999999,2.3146382018231684e-06,0.0004023788300423225,1.1048383941359112e-07,2.1261132596766498e-07,2.1797559401648177e-05,1.8103600771414394e-06,5.917645919476544e-11,1.7744121197610887e-09,5.191166822220071e-26,-1.556326425338272e-28,4.0821668617754454e-09,0.054,0.0,0.0,0.05854234749291356,0.879790036616142,1.732940130812397e-05,2.281168973320237e-13,9.283113590979597e-12,0.06597396511515202,1.174373231979475e-18,1.4260860169861366e-05
3.792979523856549e-09,0.08314471999999999,2.314596194068636e-06,0.0004033274589184504,1.1029613625229972e-07,2.129258914954198e-07,2.1850706599107268e-05,1.823355697301692e-06,5.982178797919088e-11,1.7829815490872203e-09,5.297867053931242e-26,1.0671370840606428e-29,4.094366100869945e-09,0.054,0.0,0.0,0.05854134605265926,0.8797895225807272,1.7408507171125294e-05,2.319757945967178e-13,9.393685062768031e-12,0.06597389919271225,1.19858410229378e-18,1.4247422461803381e-05
3.802311167028681e-09,0.08314471999999999,2.3145541869296804e-06,0.0004042760036938932,1.1010914841441367e-07,2.132398898287106e-07,2.1903822321845712e-05,1.8364118836910405e-06,6.047265844811142e-11,1.7915688236441243e-09,5.406294328021441e-26,2.2721371017878948e-28,4.106561951973806e-09,0.054,0.0,0.0,0.05854034464489884,0.8797890085631992,1.748766190801086e-05,2.358902227185294e-13,9.505303396568974e-12,0.0659738332404405,1.223234068807171e-18,1.4234007100306042e-05
3.811642810200813e-09,0.08314471999999999,2.3145121803854963e-06,0.0004052244646585715,1.0992287130450633e-07,2.1355332835225644e-07,2.1956906317265487e-05,1.8495287552047326e-06,6.112910536447538e-11,1.8001739040542965e-09,5.516682570174e-26,-2.205691602988644e-28,4.118754587685059e-09,0.054,0.0,0.0,0.058539343269042546,0.8797884945635567,1.756686522309396e-05,2.3986083963015197e-13,9.617975944364285e-12,0.06597376725847509,1.24833022866949e-18,1.4220614515958641e-05
3.820974453372945e-09,0.08314471999999999,2.31447017441597e-06,0.0004061728420963375,1.0973730038001855e-07,2.1386621436054055e-07,2.2009958333469762e-05,1.8627064304512905e-06,6.179116362554064e-11,1.808796750788067e-09,5.629423032199858e-26,-1.3579044274178063e-28,4.130944179143518e-09,0.054,0.0,0.0,0.058538341924517914,0.8797879805817989,1.764611682682823e-05,2.4388830934439176e-13,9.731710091267866e-12,0.06597370124695386,1.2738794444642936e-18,1.4207245127758306e-05
3.830306096545077e-09,0.08314471999999999,2.314428169001658e-06,0.000407121136285068,1.0955243115033599e-07,2.14178555058469e-07,2.2062978119268722e-05,1.875945027751517e-06,6.245886826299591e-11,1.8174373241648537e-09,5.743881470385455e-26,4.446988055354666e-28,4.1431308960215506e-09,0.054,0.0,0.0,0.05853734061076949,0.8797874666179248,1.772541643571376e-05,2.4797330199352435e-13,9.846513255577862e-12,0.06597363520601414,1.2998888932873226e-18,1.4193899343304753e-05
3.839637739717209e-09,0.08314471999999999,2.3143861641237808e-06,0.00040806934749675685,1.0936825917588694e-07,2.144903575619361e-07,2.2115965424185115e-05,1.8892446651375154e-06,6.31322544430794e-11,1.8260955843544192e-09,5.859946408474326e-26,-2.133964418866322e-28,4.155314906515891e-09,0.054,0.0,0.0,0.05853633932725851,0.8797869526719337,1.780476377220475e-05,2.521164938684708e-13,9.962392888828172e-12,0.06597356913579289,1.3263656262885128e-18,1.4180577558991782e-05
3.848969382889341e-09,0.08314471999999999,2.314344159764208e-06,0.00040901747599760653,1.091847800672555e-07,2.1480162889847635e-07,2.216891999845974e-05,1.9026054603517098e-06,6.381135746669738e-11,1.834771491378119e-09,5.97900188572674e-26,-4.297730427473469e-28,4.167496377339729e-09,0.054,0.0,0.0,0.05853533807346261,0.8797864387438247,1.7884158564617616e-05,2.5631856745836166e-13,1.0079356475840002e-11,0.06597350303642649,1.353317014303759e-18,1.4167280160197538e-05
3.858301026061473e-09,0.08314471999999999,2.3143021559054527e-06,0.0004099655220481194,1.0900198948431308e-07,2.1511237600798666e-07,2.2221841593056688e-05,1.9160275308458844e-06,6.44962127695407e-11,1.8434650051101472e-09,6.100269735720907e-26,6.942843740532512e-28,4.1796754737150076e-09,0.054,0.0,0.0,0.0585343368488756,0.8797859248335969,1.796360054704048e-05,2.6058021148996876e-13,1.0197411534772782e-11,0.06597343690805088,1.3807503473243254e-18,1.4154007521471612e-05
3.867632669233605e-09,0.08314471999999999,2.3142601525306537e-06,0.0004109134859031862,1.0881988313536609e-07,2.1542260574336107e-07,2.227472995966854e-05,1.92951099378022e-06,6.518685592220075e-11,1.8521760852787728e-09,6.221909280571832e-26,-6.189746308737193e-29,4.191852359366197e-09,0.054,0.0,0.0,0.05853333565300711,0.8797854109412494,1.8043089459243236e-05,2.6490212096748076e-13,1.0316565617175101e-11,0.06597337075080154,1.4086731854281544e-18,1.4140760006720857e-05
3.876964312405737e-09,0.08314471999999999,2.314218149623567e-06,0.00041186136781217586,1.0863845677632167e-07,2.157323248710918e-07,2.232758485072126e-05,1.943055966022353e-06,6.58833226302838e-11,1.8609046914675752e-09,6.346949928256228e-26,-8.708907929099519e-28,4.204027196514631e-09,0.054,0.0,0.0,0.0585323344853824,0.8797848970667816,1.812262504658889e-05,2.6928499721219287e-13,1.0436826308035093e-11,0.0659733045648134,1.4370930150379121e-18,1.4127537969392312e-05
3.886295955577869e-09,0.08314471999999999,2.3141761471685564e-06,0.0004128091680190231,1.0845770620986824e-07,2.1604154007199364e-07,2.2380406019379104e-05,1.9566625641464266e-06,6.658564873452454e-11,1.8696507831166704e-09,6.476537246673155e-26,9.009228167135518e-28,4.216200145872894e-09,0.054,0.0,0.0,0.05853133334554195,0.8797843832101926,1.8202207059945588e-05,2.737295479025047e-13,1.0558201225830756e-11,0.06597323835022095,1.4660175611795847e-18,1.4114341752654588e-05
3.895627598750001e-09,0.08314471999999999,2.3141341451505797e-06,0.00041375688676231455,1.0827762728467344e-07,2.1635025794192664e-07,2.243319321954926e-05,1.970330904432169e-06,6.729387021089794e-11,1.878414319523938e-09,6.604237019317098e-26,2.7066950576869025e-28,4.2283713666399606e-09,0.054,0.0,0.0,0.05853033223304138,0.8797838693714815,1.8281835255599826e-05,2.7823648711386213e-13,1.0680698022579715e-11,0.06597317210715818,1.4954545247266992e-18,1.4101171689576441e-05
3.904959241922133e-09,0.08314471999999999,2.3140921435551805e-06,0.00041470452427537453,1.080982158945969e-07,2.1665848499241145e-07,2.2485946205886384e-05,1.9840611028639617e-06,6.800802317073059e-11,1.887195259846237e-09,6.733143949565736e-26,-1.3950053620383992e-27,4.2405410164976175e-09,0.054,0.0,0.0,0.058529331147451014,0.8797833555506475,1.8361509395170348e-05,2.8280653535897355e-13,1.0804324383888995e-11,0.06597310583575852,1.5254118237051801e-18,1.408802810330384e-05
3.914290885094265e-09,0.08314471999999999,2.3140501423684773e-06,0.0004156520807863513,1.0791946797791939e-07,2.1696622765129188e-07,2.2538664733797022e-05,1.99785327512993e-06,6.872814386081029e-11,1.8959935631006194e-09,6.87292594778562e-26,9.936653227270517e-28,4.252709251606919e-09,0.054,0.0,0.0,0.05852833008835572,0.8797828417476898,1.8441229245523296e-05,2.8744041962799716e-13,1.0929088029004196e-11,0.06597303953615499,1.5558973688086936e-18,1.4074911307234337e-05
3.923622528266397e-09,0.08314471999999999,2.314008141577154e-06,0.0004165995565182994,1.077413795165857e-07,2.172734922635053e-07,2.2591348559443825e-05,2.0117075366210386e-06,6.945426866349485e-11,1.9048091881655405e-09,7.010264374239229e-26,7.404503693058767e-28,4.264876226604839e-09,0.054,0.0,0.0,0.05852732905535459,0.8797823279626076,1.852099457868807e-05,2.9213887342897693e-13,1.105499671085863e-11,0.06597297320848006,1.586919283708071e-18,1.4061821605189673e-05
3.9329541714385294e-09,0.08314471999999999,2.3139661411684436e-06,0.000417546951689262,1.0756394653546393e-07,2.1758028509177353e-07,2.2643997439749688e-05,2.0256240024301896e-06,7.01864340968193e-11,1.9136420937820542e-09,7.137819803348164e-26,-1.8868847420278645e-27,4.2770420946020445e-09,0.054,0.0,0.0,0.05852632804806075,0.8797818141954001,1.8600805171774274e-05,2.9690263682827243e-13,1.1182058216121934e-11,0.06597290685286569,1.6184856950717145e-18,1.4048759291585877e-05
3.9422858146106615e-09,0.08314471999999999,2.313924141130126e-06,0.0004184942665123558,1.073871651016184e-07,2.178866123172236e-07,2.2696611132401708e-05,2.0396027873513365e-06,7.092467681460258e-11,1.922492238555013e-09,7.286404767667757e-26,9.556528158578259e-28,4.289207007181462e-09,0.054,0.0,0.0,0.05852532706610101,0.8797813004460666,1.8680660806889507e-05,3.0173245649121516e-13,1.1310280365248594e-11,0.0659728404694433,1.6506049125407034e-18,1.4035724651601693e-05
