Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),NH3_X(22),O2_ads(49)
1.817055844256557e-05,0.05595639656,0.054,0.0,0.0,0.0003891367859708941,0.8603463216248697,0.0,0.0,0.0,0.06599942785632232,0.0,0.03930735675022206,5.721436779593201e-07,9.722634565132278e-15
1.8219358396752447e-05,0.05595639656,0.054,0.0,0.0,0.00038810554756577633,0.8603458052470571,0.0,0.0,0.0,0.06599942937354278,0.0,0.03930838950584765,5.70626457489961e-07,9.723145473963316e-15
1.8268158350939324e-05,0.05595639656,0.054,0.0,0.0,0.0003870797610225768,0.8603452915991882,0.0,0.0,0.0,0.06599943088273687,0.0,0.039309416801584916,5.691172634192666e-07,9.723653695080222e-15
1.83169583051262e-05,0.05595639656,0.054,0.0,0.0,0.0003860593832184407,0.8603447806596706,0.0,0.0,0.0,0.06599943238396809,0.0,0.03931043868062026,5.67616032218663e-07,9.724159249637109e-15
1.8365758259313077e-05,0.05595639656,0.054,0.0,0.0,0.00038504437148413026,0.8603442724071377,0.0,0.0,0.0,0.06599943387729926,0.0,0.03931145518568575,5.661227010282835e-07,9.724662158566671e-15
1.8414558213499953e-05,0.05595639656,0.054,0.0,0.0,0.00038403468359807556,0.8603437668204482,0.0,0.0,0.0,0.06599943536279265,0.0,0.039312466359065185,5.646372076481936e-07,9.725162442583093e-15
1.846335816768683e-05,0.05595639656,0.054,0.0,0.0,0.0003830302777805183,0.8603432638786807,0.0,0.0,0.0,0.06599943684050975,0.0,0.03931347224259986,5.631594905297516e-07,9.725660122184833e-15
1.8512158121873706e-05,0.05595639656,0.054,0.0,0.0,0.0003820311126877484,0.8603427635611336,0.0,0.0,0.0,0.06599943831051151,0.0,0.03931447287769439,5.61689488767107e-07,9.726155217657498e-15
1.8560958076060583e-05,0.05595639656,0.054,0.0,0.0,0.0003810371474064293,0.8603422658473194,0.0,0.0,0.0,0.0659994397728582,0.0,0.03931546830532239,5.602271420888296e-07,9.726647749076527e-15
1.860975803024746e-05,0.05595639656,0.054,0.0,0.0,0.00038004834144801257,0.8603417707169644,0.0,0.0,0.0,0.06599944122760942,0.0,0.039316458566032046,5.587723908496712e-07,9.72713773630998e-15
1.8658557984434336e-05,0.05595639656,0.054,0.0,0.0,0.00037906465474323833,0.8603412781500048,0.0,0.0,0.0,0.06599944267482426,0.0,0.03931744369995164,5.573251760224536e-07,9.72762519902113e-15
1.8707357938621213e-05,0.05595639656,0.054,0.0,0.0,0.00037808604763672207,0.8603407881265831,0.0,0.0,0.0,0.06599944411456109,0.0,0.039318423746795,5.558854391900833e-07,9.728110156671178e-15
1.875615789280809e-05,0.05595639656,0.054,0.0,0.0,0.00037711248088162427,0.8603403006270472,0.0,0.0,0.0,0.06599944554687774,0.0,0.039319398745866735,5.544531225376891e-07,9.728592628521758e-15
1.8804957846994966e-05,0.05595639656,0.054,0.0,0.0,0.0003761439156344029,0.8603398156319468,0.0,0.0,0.0,0.06599944697183145,0.0,0.03932036873606766,5.530281688448817e-07,9.729072633637571e-15
1.8853757801181842e-05,0.05595639656,0.054,0.0,0.0,0.0003751803134496452,0.8603393331220308,0.0,0.0,0.0,0.06599944838947881,0.0,0.039321333755899766,5.51610521478132e-07,9.729550190888815e-15
1.890255775536872e-05,0.05595639656,0.054,0.0,0.0,0.00037422163627498056,0.860338853078245,0.0,0.0,0.0,0.0659994497998759,0.0,0.03932229384347154,5.50200124383266e-07,9.73002531895373e-15
1.8951357709555595e-05,0.05595639656,0.054,0.0,0.0,0.00037326784644607007,0.8603383754817294,0.0,0.0,0.0,0.0659994512030782,0.0,0.03932324903650274,5.487969220780752e-07,9.730498036320985e-15
1.9000157663742472e-05,0.05595639656,0.054,0.0,0.0,0.0003723189066816728,0.860337900313816,0.0,0.0,0.0,0.06599945259914064,0.0,0.03932419937232957,5.474008596450398e-07,9.730968361292106e-15
1.904895761792935e-05,0.05595639656,0.054,0.0,0.0,0.00037137478007878683,0.860337427556026,0.0,0.0,0.0,0.06599945398811755,0.0,0.03932514488790938,5.460118827241627e-07,9.731436311983804e-15
1.9097757572116225e-05,0.05595639656,0.054,0.0,0.0,0.00037043543010786476,0.860336957190068,0.0,0.0,0.0,0.06599945537006277,0.0,0.039326085619825514,5.446299375059103e-07,9.731901906330353e-15
1.91465575263031e-05,0.05595639656,0.054,0.0,0.0,0.0003695008206081016,0.8603364891978346,0.0,0.0,0.0,0.06599945674502955,0.0,0.03932702160429206,5.432549707242648e-07,9.73236516208582e-15
1.9195357480489978e-05,0.05595639656,0.054,0.0,0.0,0.0003685709157827923,0.8603360235614014,0.0,0.0,0.0,0.06599945811307063,0.0,0.03932795287715844,5.418869296498769e-07,9.732826096826383e-15
1.9244157434676855e-05,0.05595639656,0.054,0.0,0.0,0.000367645680194762,0.8603355602630237,0.0,0.0,0.0,0.06599945947423817,0.0,0.039328879473914044,5.40525762083325e-07,9.733284727952507e-15
1.929295738886373e-05,0.05595639656,0.054,0.0,0.0,0.0003667250787618622,0.8603350992851344,0.0,0.0,0.0,0.06599946082858392,0.0,0.039329801429692675,5.391714163484724e-07,9.733741072691156e-15
1.9341757343050608e-05,0.05595639656,0.054,0.0,0.0,0.0003658090767525363,0.8603346406103421,0.0,0.0,0.0,0.06599946217615897,0.0,0.03933071877927705,5.378238412859288e-07,9.734195148097942e-15
1.9390557297237484e-05,0.05595639656,0.054,0.0,0.0,0.00036489763978145046,0.8603341842214293,0.0,0.0,0.0,0.06599946351701402,0.0,0.039331631557103175,5.364829862466055e-07,9.734646971059265e-15
1.943935725142436e-05,0.05595639656,0.054,0.0,0.0,0.00036399073380519013,0.8603337301013484,0.0,0.0,0.0,0.06599946485119917,0.0,0.039332539797264594,5.351488010853673e-07,9.735096558294385e-15
1.9488157205611237e-05,0.05595639656,0.054,0.0,0.0,0.00036308832511802047,0.8603332782332223,0.0,0.0,0.0,0.06599946617876412,0.0,0.0393334435335167,5.338212361547826e-07,9.735543926357511e-15
1.9536957159798114e-05,0.05595639656,0.054,0.0,0.0,0.00036219038034770984,0.8603328286003402,0.0,0.0,0.0,0.06599946749975796,0.0,0.03933434279928086,5.325002422989612e-07,9.735989091639795e-15
1.958575711398499e-05,0.05595639656,0.054,0.0,0.0,0.0003612968664514145,0.8603323811861564,0.0,0.0,0.0,0.06599946881422943,0.0,0.03933523762764861,5.311857708474876e-07,9.736432070371378e-15
1.9634557068171867e-05,0.05595639656,0.054,0.0,0.0,0.0003604077507116249,0.8603319359742878,0.0,0.0,0.0,0.06599947012222665,0.0,0.03933612805138562,5.298777736094398e-07,9.736872878623317e-15
1.9683357022358743e-05,0.05595639656,0.054,0.0,0.0,0.00035952300073217153,0.8603314929485127,0.0,0.0,0.0,0.0659994714237974,0.0,0.039337014102935816,5.285762028675022e-07,9.737311532309585e-15
1.973215697654562e-05,0.05595639656,0.054,0.0,0.0,0.00035864258443428916,0.8603310520927682,0.0,0.0,0.0,0.06599947271898889,0.0,0.0393378958144252,5.272810113721587e-07,9.73774804718893e-15
1.9780956930732497e-05,0.05595639656,0.054,0.0,0.0,0.00035776647005273857,0.8603306133911478,0.0,0.0,0.0,0.06599947400784793,0.0,0.03933877321766579,5.259921523359745e-07,9.7381824388668e-15
1.9829756884919373e-05,0.05595639656,0.054,0.0,0.0,0.0003568946261319858,0.8603301768279011,0.0,0.0,0.0,0.06599947529042083,0.0,0.03933964634415944,5.247095794279615e-07,9.738614722797176e-15
1.9927356793293126e-05,0.05595639656,0.054,0.0,0.0,0.00035516362537687114,0.8603293100542884,0.0,0.0,0.0,0.06599947783689135,0.0,0.039341379891385066,5.22163108921705e-07,9.739473028485067e-15
2.0015196710829504e-05,0.05595639656,0.054,0.0,0.0,0.00035362002032039816,0.8603285371163699,0.0,0.0,0.0,0.06599948010767188,0.0,0.03934292576722208,5.198923283828847e-07,9.740238447105489e-15
2.0103036628365882e-05,0.05595639656,0.054,0.0,0.0,0.00035208977612342083,0.8603277708687144,0.0,0.0,0.0,0.06599948235878562,0.0,0.039344458262532786,5.176412146434656e-07,9.740997270233194e-15
2.019087654590226e-05,0.05595639656,0.054,0.0,0.0,0.0003505727200519858,0.8603270112248281,0.0,0.0,0.0,0.06599948459048698,0.0,0.03934597755030556,5.154095132921607e-07,9.74174958275511e-15
2.0278716463438637e-05,0.05595639656,0.054,0.0,0.0,0.00034906868233713115,0.8603262580997013,0.0,0.0,0.0,0.06599948680302598,0.0,0.03934748380055943,5.131969742872696e-07,9.742495468107512e-15
2.0366556380975015e-05,0.05595639656,0.054,0.0,0.0,0.00034757749611150074,0.8603255114097771,0.0,0.0,0.0,0.06599948899664838,0.0,0.03934897718040749,5.110033518632122e-07,9.743235008306967e-15
2.0454396298511393e-05,0.05595639656,0.054,0.0,0.0,0.0003460989973476034,0.8603247710729215,0.0,0.0,0.0,0.06599949117159583,0.0,0.0393504578541188,5.088284044394874e-07,9.743968283980553e-15
2.054223621604777e-05,0.05595639656,0.054,0.0,0.0,0.0003446330247976272,0.8603240370083916,0.0,0.0,0.0,0.06599949332810574,0.0,0.03935192598317868,5.066718945319251e-07,9.744695374394946e-15
2.063007613358415e-05,0.05595639656,0.054,0.0,0.0,0.0003431794199348081,0.8603233091368073,0.0,0.0,0.0,0.0659994954664116,0.0,0.03935338172634738,5.045335886662309e-07,9.745416357485051e-15
2.0717916051120526e-05,0.05595639656,0.054,0.0,0.0,0.0003417380268962784,0.8603225873801223,0.0,0.0,0.0,0.06599949758674298,0.0,0.03935482523971728,5.024132572937183e-07,9.746131309882048e-15
2.0805755968656904e-05,0.05595639656,0.054,0.0,0.0,0.00034030869242734685,0.8603218716615963,0.0,0.0,0.0,0.06599949968932554,0.0,0.03935625667676878,5.003106747091502e-07,9.746840306940279e-15
2.0893595886193282e-05,0.05595639656,0.054,0.0,0.0,0.00033889126582716537,0.8603211619057685,0.0,0.0,0.0,0.06599950177438128,0.0,0.03935767618842471,4.982256189706223e-07,9.747543422763763e-15
2.098143580372966e-05,0.05595639656,0.054,0.0,0.0,0.0003374855988957475,0.860320458038429,0.0,0.0,0.0,0.06599950384212845,0.0,0.03935908392310328,4.961578718214501e-07,9.748240730232284e-15
2.1069275721266037e-05,0.05595639656,0.054,0.0,0.0,0.00033609154588230383,0.8603197599865958,0.0,0.0,0.0,0.06599950589278165,0.0,0.03936048002676992,4.941072186139892e-07,9.7489323010263e-15
2.1157115638802415e-05,0.05595639656,0.054,0.0,0.0,0.00033470896343485324,0.8603190676784869,0.0,0.0,0.0,0.06599950792655201,0.0,0.03936186464298775,4.920734482353443e-07,9.749618205651428e-15
2.1244955556338793e-05,0.05595639656,0.054,0.0,0.0,0.0003333377105510743,0.8603183810434973,0.0,0.0,0.0,0.0659995099436472,0.0,0.039363237912966725,4.900563530349042e-07,9.750298513462878e-15
2.133279547387517e-05,0.05595639656,0.054,0.0,0.0,0.0003319776485303597,0.8603177000121748,0.0,0.0,0.0,0.0659995119442715,0.0,0.03936459997561172,4.880557287536537e-07,9.750973292688423e-15
2.142063539141155e-05,0.05595639656,0.054,0.0,0.0,0.00033062864092703705,0.8603170245161961,0.0,0.0,0.0,0.06599951392862578,0.0,0.03936595096756933,4.86071374455206e-07,9.751642610451066e-15
2.1508475308947926e-05,0.05595639656,0.054,0.0,0.0,0.00032929055350472896,0.8603163544883439,0.0,0.0,0.0,0.06599951589690778,0.0,0.03936729102327364,4.841030924585103e-07,9.752306532791936e-15
2.1596315226484304e-05,0.05595639656,0.054,0.0,0.0,0.0003279632541918156,0.8603156898624852,0.0,0.0,0.0,0.06599951784931196,0.0,0.03936862027499074,4.821506882721968e-07,9.752965124691579e-15
2.1684155144020682e-05,0.05595639656,0.054,0.0,0.0,0.0003266466130379711,0.8603150305735495,0.0,0.0,0.0,0.0659995197860297,0.0,0.03936993885286232,4.802139705304956e-07,9.753618450090793e-15
2.177199506155706e-05,0.05595639656,0.054,0.0,0.0,0.00032534050217174356,0.8603143765575068,0.0,0.0,0.0,0.06599952170724932,0.0,0.03937124688494814,4.782927509306974e-07,9.754266571912228e-15
2.1859834979093437e-05,0.05595639656,0.054,0.0,0.0,0.0003240447957591472,0.8603137277513471,0.0,0.0,0.0,0.06599952361315607,0.0,0.0393725444972675,4.7638684417211183e-07,9.754909552080167e-15
2.1947674896629815e-05,0.05595639656,0.054,0.0,0.0,0.0003227593699632423,0.8603130840930607,0.0,0.0,0.0,0.06599952550393233,0.0,0.039373831813839674,4.744960678964778e-07,9.755547451539544e-15
2.2035514814166193e-05,0.05595639656,0.054,0.0,0.0,0.00032148410290467195,0.8603124455216189,0.0,0.0,0.0,0.06599952737975759,0.0,0.03937510895672352,4.726202426297865e-07,9.756180330276432e-15
2.212335473170257e-05,0.05595639656,0.054,0.0,0.0,0.0003202188746231325,0.8603118119769526,0.0,0.0,0.0,0.0659995292408085,0.0,0.03937637604605596,4.7075919172548196e-07,9.756808247336488e-15
2.221119464923895e-05,0.05595639656,0.054,0.0,0.0,0.0003189635670397488,0.8603111833999357,0.0,0.0,0.0,0.06599953108725894,0.0,0.03937763320008976,4.6891274130899796e-07,9.757431260842176e-15
2.2299034566775326e-05,0.05595639656,0.054,0.0,0.0,0.0003177180639203328,0.8603105597323656,0.0,0.0,0.0,0.06599953291928003,0.0,0.039378880535230254,4.670807202235933e-07,9.758049428012279e-15
2.2386874484311704e-05,0.05595639656,0.054,0.0,0.0,0.0003164822508394985,0.860309940916945,0.0,0.0,0.0,0.06599953473704027,0.0,0.03938011816607134,4.652629599774539e-07,9.758662805179274e-15
2.2474714401848082e-05,0.05595639656,0.054,0.0,0.0,0.00031525601514561293,0.8603093268972654,0.0,0.0,0.0,0.06599953654070556,0.0,0.03938134620543052,4.6345929469202817e-07,9.759271447804656e-15
2.256255431938446e-05,0.05595639656,0.054,0.0,0.0,0.000314039245926557,0.8603087176177892,0.0,0.0,0.0,0.06599953833043921,0.0,0.03938256476438321,4.6166956105155506e-07,9.75987541049758e-15
2.2650394236920837e-05,0.05595639656,0.054,0.0,0.0,0.00031283183397627797,0.8603081130238328,0.0,0.0,0.0,0.065999540106402,0.0,0.03938377395229628,4.598935982537581e-07,9.760474747031519e-15
2.2738234154457215e-05,0.05595639656,0.054,0.0,0.0,0.0003116336717621104,0.8603075130615503,0.0,0.0,0.0,0.06599954186875229,0.0,0.03938497387686074,4.581312479616777e-07,9.761069510357541e-15
2.2826074071993593e-05,0.05595639656,0.054,0.0,0.0,0.0003104446533928448,0.8603069176779189,0.0,0.0,0.0,0.06599954361764598,0.0,0.039386164644123714,4.563823542566029e-07,9.761659752622166e-15
2.291391398952997e-05,0.05595639656,0.054,0.0,0.0,0.0003092646745875257,0.8603063268207208,0.0,0.0,0.0,0.06599954535323667,0.0,0.0393873463585197,4.546467635920781e-07,9.762245525183656e-15
2.300175390706635e-05,0.05595639656,0.054,0.0,0.0,0.0003080936326449577,0.8603057404385303,0.0,0.0,0.0,0.06599954707567551,0.0,0.0393885191229011,4.5292432474895556e-07,9.762826878623119e-15
2.3089593824602726e-05,0.05595639656,0.054,0.0,0.0,0.00030693142641390286,0.8603051584806967,0.0,0.0,0.0,0.06599954878511145,0.0,0.039389683038568116,4.5121488879146803e-07,9.763403862761543e-15
2.3177433742139104e-05,0.05595639656,0.054,0.0,0.0,0.000305777956263949,0.8603045808973321,0.0,0.0,0.0,0.06599955048169122,0.0,0.03939083820529784,4.4951830902429076e-07,9.763976526676226e-15
2.3265273659675482e-05,0.05595639656,0.054,0.0,0.0,0.00030463312405703494,0.8603040076392944,0.0,0.0,0.0,0.06599955216555932,0.0,0.039391984721372834,4.4783444095056734e-07,9.764544918709496e-15
2.335311357721186e-05,0.05595639656,0.054,0.0,0.0,0.00030349683311960986,0.8603034386581764,0.0,0.0,0.0,0.06599955383685803,0.0,0.03939312268360897,4.4616314223087903e-07,9.765109086484748e-15
2.3440953494748237e-05,0.05595639656,0.054,0.0,0.0,0.0003023689882154165,0.8603028739062892,0.0,0.0,0.0,0.06599955549572764,0.0,0.039394252187382746,4.4450427264312816e-07,9.765669076923737e-15
2.3528793412284615e-05,0.05595639656,0.054,0.0,0.0,0.00030124949551887763,0.8603023133366519,0.0,0.0,0.0,0.06599955714230621,0.0,0.03939537332665789,4.428576940433128e-07,9.766224936252665e-15
2.3616633329820993e-05,0.05595639656,0.054,0.0,0.0,0.0003001382625890721,0.860301756902975,0.0,0.0,0.0,0.06599955877672992,0.0,0.03939648619401141,4.412232703271704e-07,9.766776710016854e-15
2.370447324735737e-05,0.05595639656,0.054,0.0,0.0,0.0002990351983442844,0.8603012045596511,0.0,0.0,0.0,0.06599956039913286,0.0,0.039397590880659125,4.396008673926688e-07,9.767324443099697e-15
2.379231316489375e-05,0.05595639656,0.054,0.0,0.0,0.0002979402130371148,0.8603006562617403,0.0,0.0,0.0,0.06599956200964716,0.0,0.039398687476480586,4.379903531033216e-07,9.767868179726093e-15
2.3880153082430126e-05,0.05595639656,0.054,0.0,0.0,0.0002968532182301328,0.8603001119649589,0.0,0.0,0.0,0.065999563608403,0.0,0.03939977607004342,4.363915972523057e-07,9.76840796347494e-15
2.3967992999966504e-05,0.05595639656,0.054,0.0,0.0,0.000295774126772063,0.860299571625667,0.0,0.0,0.0,0.06599956519552873,0.0,0.03940085674862722,4.3480447152736475e-07,9.768943837300925e-15
2.4055832917502882e-05,0.05595639656,0.054,0.0,0.0,0.00029470285277448784,0.8602990352008574,0.0,0.0,0.0,0.06599956677115078,0.0,0.03940192959824684,4.3322884947647337e-07,9.76947584353518e-15
2.414367283503926e-05,0.05595639656,0.054,0.0,0.0,0.00029363931158905545,0.860298502648143,0.0,0.0,0.0,0.06599956833539378,0.0,0.03940299470367527,4.3166460647424683e-07,9.770004023894605e-15
2.4231512752575637e-05,0.05595639656,0.054,0.0,0.0,0.00029258341978517907,0.8602979739257476,0.0,0.0,0.0,0.06599956988838054,0.0,0.039404052148465936,4.301116196890757e-07,9.770528419507734e-15
2.4319352670112015e-05,0.05595639656,0.054,0.0,0.0,0.00029153509512821633,0.8602974489924933,0.0,0.0,0.0,0.06599957143023219,0.0,0.03940510201497455,4.2856976805096744e-07,9.771049070912896e-15
2.4407192587648393e-05,0.05595639656,0.054,0.0,0.0,0.0002904942565581153,0.8602969278077904,0.0,0.0,0.0,0.06599957296106801,0.0,0.03940614438438046,4.2703893222007735e-07,9.771566018062656e-15
2.449503250518477e-05,0.05595639656,0.054,0.0,0.0,0.0002894608241685174,0.860296410331627,0.0,0.0,0.0,0.06599957448100567,0.0,0.03940717933670772,4.255189945559113e-07,9.772079300355308e-15
2.458287242272115e-05,0.05595639656,0.054,0.0,0.0,0.0002884347191863046,0.8602958965245581,0.0,0.0,0.0,0.06599957599016115,0.0,0.03940820695084541,4.2400983908718515e-07,9.772588956631288e-15
2.4670712340257526e-05,0.05595639656,0.054,0.0,0.0,0.0002874158639515794,0.8602953863476968,0.0,0.0,0.0,0.06599957748864876,0.0,0.03940922730456772,4.2251135148232276e-07,9.773095025170291e-15
2.4758552257793904e-05,0.05595639656,0.054,0.0,0.0,0.00028640418189806896,0.8602948797627038,0.0,0.0,0.0,0.06599957897658122,0.0,0.0394102404745537,4.2102341902057656e-07,9.773597543730021e-15
2.4846392175330282e-05,0.05595639656,0.054,0.0,0.0,0.0002853995975339414,0.8602943767317777,0.0,0.0,0.0,0.06599958045406967,0.0,0.039411246536406284,4.195459305637583e-07,9.774096549542386e-15
2.493423209286666e-05,0.05595639656,0.054,0.0,0.0,0.00028440203642302324,0.860293877217645,0.0,0.0,0.0,0.0659995819212237,0.0,0.03941224556467124,4.180787765285621e-07,9.774592079299978e-15
2.5022072010403037e-05,0.05595639656,0.054,0.0,0.0,0.00028341142516641197,0.8602933811835529,0.0,0.0,0.0,0.06599958337815137,0.0,0.03941323763285552,4.166218488594651e-07,9.77508416920358e-15
2.5109911927939415e-05,0.05595639656,0.054,0.0,0.0,0.00028242769138446864,0.860292888593258,0.0,0.0,0.0,0.06599958482495925,0.0,0.039414222813445324,4.1517504100219556e-07,9.775572854960893e-15
2.5197751845475793e-05,0.05595639656,0.054,0.0,0.0,0.000281450763699187,0.8602923994110189,0.0,0.0,0.0,0.06599958626175237,0.0,0.03941520117792373,4.1373824787774985e-07,9.776058171757955e-15
2.528559176301217e-05,0.05595639656,0.054,0.0,0.0,0.0002804805717169258,0.8602919136015869,0.0,0.0,0.0,0.0659995876886344,0.0,0.039416172796788,4.1231136585694735e-07,9.776540154316579e-15
2.537343168054855e-05,0.05595639656,0.054,0.0,0.0,0.00027951704601149725,0.8602914311301976,0.0,0.0,0.0,0.06599958910570751,0.0,0.03941713773956656,4.10894292735512e-07,9.777018836899982e-15
2.5461271598084926e-05,0.05595639656,0.054,0.0,0.0,0.00027856011810760347,0.860290951962563,0.0,0.0,0.0,0.06599959051307254,0.0,0.03941809607483548,4.0948692770966423e-07,9.777494253263534e-15
2.5549111515621304e-05,0.05595639656,0.054,0.0,0.0,0.0002776097204646118,0.8602904760648634,0.0,0.0,0.0,0.06599959191082891,0.0,0.03941904787023483,4.0808917135221304e-07,9.777966436722402e-15
2.5636951433157682e-05,0.05595639656,0.054,0.0,0.0,0.0002766657864606612,0.8602900034037384,0.0,0.0,0.0,0.06599959329907465,0.0,0.03941999319248454,4.067009255891372e-07,9.778435420170807e-15
2.572479135069406e-05,0.05595639656,0.054,0.0,0.0,0.0002757282503770915,0.8602895339462805,0.0,0.0,0.0,0.06599959467790657,0.0,0.039420932107400025,4.053220936766423e-07,9.778901236005277e-15
2.5812631268230437e-05,0.05595639656,0.054,0.0,0.0,0.00027479704738318913,0.8602890676600271,0.0,0.0,0.0,0.06599959604742008,0.0,0.039421864679907416,4.0395258017868346e-07,9.779363916201112e-15
2.5900471185766815e-05,0.05595639656,0.054,0.0,0.0,0.00027387211352124024,0.8602886045129514,0.0,0.0,0.0,0.06599959740770932,0.0,0.039422790974058604,4.0259229094494043e-07,9.77982349235511e-15
2.5988311103303193e-05,0.05595639656,0.054,0.0,0.0,0.0002729533856918849,0.8602881444734578,0.0,0.0,0.0,0.06599959875886716,0.0,0.03942371105304581,4.012411330892391e-07,9.78027999557341e-15
2.607615102083957e-05,0.05595639656,0.054,0.0,0.0,0.0002720408016397651,0.8602876875103725,0.0,0.0,0.0,0.06599960010098528,0.0,0.03942462497921605,3.998990149684057e-07,9.78073345655265e-15
2.616399093837595e-05,0.05595639656,0.054,0.0,0.0,0.00027113429993946023,0.860287233592938,0.0,0.0,0.0,0.06599960143415409,0.0,0.03942553281408517,3.985658461615412e-07,9.781183905659994e-15
2.6251830855912326e-05,0.05595639656,0.054,0.0,0.0,0.0002702338199817024,0.8602867826908048,0.0,0.0,0.0,0.06599960275846281,0.0,0.03942643461835164,3.972415374497113e-07,9.78163137277713e-15
2.6339670773448704e-05,0.05595639656,0.054,0.0,0.0,0.0002693393019598657,0.8602863347740257,0.0,0.0,0.0,0.06599960407399946,0.0,0.039427330451910124,3.9592600079604217e-07,9.78207588737757e-15
2.6427510690985082e-05,0.05595639656,0.054,0.0,0.0,0.0002684506868567229,0.8602858898130483,0.0,0.0,0.0,0.06599960538085094,0.0,0.03942822037386474,3.946191493262059e-07,9.782517478662824e-15
2.651535060852146e-05,0.05595639656,0.054,0.0,0.0,0.00026756791643146367,0.8602854477787097,0.0,0.0,0.0,0.06599960667910296,0.0,0.03942910444254201,3.933208973092929e-07,9.782956175354587e-15
2.6603190526057837e-05,0.05595639656,0.054,0.0,0.0,0.0002666909332069684,0.8602850086422289,0.0,0.0,0.0,0.06599960796884013,0.0,0.03942998271550367,3.9203116013906393e-07,9.783392005753027e-15
2.6691030443594215e-05,0.05595639656,0.054,0.0,0.0,0.000265819680457331,0.8602845723752012,0.0,0.0,0.0,0.06599960925014595,0.0,0.03943085524955914,3.907498543155655e-07,9.78382499795387e-15
2.6778870361130593e-05,0.05595639656,0.054,0.0,0.0,0.00026495410219562525,0.8602841389495919,0.0,0.0,0.0,0.06599961052310283,0.0,0.03943172210077772,3.894768974271051e-07,9.784255179583027e-15
2.686671027866697e-05,0.05595639656,0.054,0.0,0.0,0.0002640941431619108,0.8602837083377304,0.0,0.0,0.0,0.06599961178779214,0.0,0.03943258332450073,3.882122081325816e-07,9.784682577811278e-15
2.695455019620335e-05,0.05595639656,0.054,0.0,0.0,0.000263239748811471,0.8602832805123042,0.0,0.0,0.0,0.06599961304429412,0.0,0.039433438975353154,3.869557061441559e-07,9.785107219683633e-15
2.7042390113739726e-05,0.05595639656,0.054,0.0,0.0,0.00026239086530327807,0.8602828554463532,0.0,0.0,0.0,0.06599961429268804,0.0,0.03943428910725529,3.857073122102554e-07,9.785529131795697e-15
2.7130230031276104e-05,0.05595639656,0.054,0.0,0.0,0.00026154743948868134,0.8602824331132638,0.0,0.0,0.0,0.06599961553305216,0.0,0.03943513377343399,3.8446694809890983e-07,9.785948340227123e-15
2.7218069948812482e-05,0.05595639656,0.054,0.0,0.0,0.00026070941890031355,0.8602820134867637,0.0,0.0,0.0,0.06599961676546369,0.0,0.03943597302643389,3.8323453658140735e-07,9.786364871021212e-15
2.730590986634886e-05,0.05595639656,0.054,0.0,0.0,0.00025987675174120854,0.8602815965409165,0.0,0.0,0.0,0.06599961798999886,0.0,0.03943680691812815,3.8201000141626113e-07,9.786778749811761e-15
2.7393749783885237e-05,0.05595639656,0.054,0.0,0.0,0.0002590493868741274,0.860281182250116,0.0,0.0,0.0,0.06599961920673295,0.0,0.039437635499729326,3.807932673334852e-07,9.787190001620362e-15
2.7481589701421615e-05,0.05595639656,0.054,0.0,0.0,0.0002582272738110889,0.8602807705890808,0.0,0.0,0.0,0.06599962041574027,0.0,0.03943845882179967,3.795842600191701e-07,9.787598651529564e-15
2.7569429618957993e-05,0.05595639656,0.054,0.0,0.0,0.0002574103627030963,0.8602803615328499,0.0,0.0,0.0,0.06599962161709418,0.0,0.03943927693426158,3.7838290610034856e-07,9.788004724284982e-15
2.765726953649437e-05,0.05595639656,0.054,0.0,0.0,0.00025659860433006155,0.8602799550567769,0.0,0.0,0.0,0.06599962281086715,0.0,0.039440089886407584,3.771891331301504e-07,9.788408243878945e-15
2.774510945403075e-05,0.05595639656,0.054,0.0,0.0,0.00025579195009091686,0.8602795511365255,0.0,0.0,0.0,0.06599962399713069,0.0,0.039440897726910285,3.7600286957323744e-07,9.788809234463364e-15
2.7832949371567126e-05,0.05595639656,0.054,0.0,0.0,0.0002549903519939145,0.8602791497480645,0.0,0.0,0.0,0.06599962517595549,0.0,0.03944170050383206,3.748240447915114e-07,9.789207719976508e-15
2.7920789289103504e-05,0.05595639656,0.054,0.0,0.0,0.00025419376264710665,0.8602787508676631,0.0,0.0,0.0,0.06599962634741126,0.0,0.03944249826463464,3.7365258903008924e-07,9.789603723408033e-15
2.8008629206639882e-05,0.05595639656,0.054,0.0,0.0,0.00025340213524900434,0.8602783544718864,0.0,0.0,0.0,0.06599962751156688,0.0,0.039443291056188365,3.724884334035435e-07,9.789997267994352e-15
2.809646912417626e-05,0.05595639656,0.054,0.0,0.0,0.00025261542357940975,0.8602779605375899,0.0,0.0,0.0,0.06599962866849042,0.0,0.03944407892478148,3.713315098823967e-07,9.790388376956617e-15
2.8184309041712637e-05,0.05595639656,0.054,0.0,0.0,0.00025183358199041953,0.8602775690419162,0.0,0.0,0.0,0.065999629818249,0.0,0.03944486191612907,3.7018175127986693e-07,9.790777072309557e-15
2.8272148959249015e-05,0.05595639656,0.054,0.0,0.0,0.00025105656539759386,0.8602771799622897,0.0,0.0,0.0,0.06599963096090905,0.0,0.03944564007538194,3.690390912388598e-07,9.791163376368921e-15
