Time (s),Volume (m^3),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),H2OX(12)
4.116908434341294e-09,0.066515776,0.938,0.0,8.08063515247487e-06,0.0,2.154256762887861e-10,2.4645192041777313e-07,0.0,0.0,0.039353043016533584,0.009995959628567348,0.04999922287356237,0.0,0.0,0.0019997535480795843,0.0,7.770187248410626e-07
4.148068223724386e-09,0.066515776,0.938,0.0,8.141769478017085e-06,0.0,2.1803201695347798e-10,2.4709730990374023e-07,0.0,0.0,0.03935298123543208,0.00999592906075299,0.04999922287347907,0.0,0.0,0.0019997529026900985,0.0,7.77017504965209e-07
4.176112034169168e-09,0.066515776,0.938,0.0,8.196790047160413e-06,0.0,2.2037750156526867e-10,2.4767054144239747e-07,0.0,0.0,0.03935292564038363,0.009995901549882046,0.04999922287340404,0.0,0.0,0.0019997523294585607,0.0,7.770164072509166e-07
4.204155844613951e-09,0.066515776,0.938,0.0,8.251810309656198e-06,0.0,2.2272251790385432e-10,2.4823664794469825e-07,0.0,0.0,0.039352870052767164,0.009995874039164545,0.04999922287332908,0.0,0.0,0.001999751763352058,0.0,7.770153096994375e-07
4.232199655058733e-09,0.066515776,0.938,0.0,8.306830265650037e-06,0.0,2.2506681993081477e-10,2.487957179086603e-07,0.0,0.0,0.03935281447249431,0.009995846528600472,0.049999222873254326,0.0,0.0,0.0019997512042820935,0.0,7.770142123088539e-07
4.260243465503516e-09,0.066515776,0.938,0.0,8.361849915285918e-06,0.0,2.274101643340305e-10,2.4934783873312447e-07,0.0,0.0,0.03935275889947772,0.009995819018189819,0.049999222873179885,0.0,0.0,0.0019997506521612692,0.0,7.770131150772653e-07
4.288287275948298e-09,0.066515776,0.938,0.0,8.416869258706187e-06,0.0,2.2975231060349697e-10,2.4989309673139143e-07,0.0,0.0,0.039352703333631237,0.009995791507932573,0.04999922287310589,0.0,0.0,0.001999750106903272,0.0,7.770120180027874e-07
4.316331086393081e-09,0.066515776,0.938,0.0,8.471888296051508e-06,0.0,2.320930211051075e-10,2.504315771447112e-07,0.0,0.0,0.03935264777486968,0.009995763997828724,0.04999922287303246,0.0,0.0,0.0019997495684228577,0.0,7.770109210835522e-07
4.344374896837863e-09,0.066515776,0.938,0.0,8.526907027460839e-06,0.0,2.344320611513743e-10,2.5096336415555945e-07,0.0,0.0,0.039352592223108995,0.00999573648787826,0.0499992228729597,0.0,0.0,0.0019997490366358466,0.0,7.770098243177094e-07
4.372418707282646e-09,0.066515776,0.938,0.0,8.581925453071388e-06,0.0,2.36769199070374e-10,2.514885409008007e-07,0.0,0.0,0.03935253667826612,0.009995708978081169,0.049999222872887744,0.0,0.0,0.001999748511459101,0.0,7.770087277034244e-07
4.400462517727428e-09,0.066515776,0.938,0.0,8.636943573018607e-06,0.0,2.3910420627188806e-10,2.520071894846684e-07,0.0,0.0,0.03935248114025905,0.009995681468437444,0.049999222872816704,0.0,0.0,0.0019997479928105175,0.0,7.770076312388766e-07
4.428506328172211e-09,0.066515776,0.938,0.0,8.69196138743613e-06,0.0,2.414368573113761e-10,2.5251939099161146e-07,0.0,0.0,0.03935242560900678,0.009995653958947071,0.0499992228727467,0.0,0.0,0.001999747480609011,0.0,7.770065349222648e-07
4.456550138616993e-09,0.066515776,0.938,0.0,8.746978896455774e-06,0.0,2.4376692995097445e-10,2.5302522549895267e-07,0.0,0.0,0.03935237008442936,0.009995626449610042,0.049999222872677836,0.0,0.0,0.001999746974774503,0.0,7.770054387518032e-07
4.484593949061776e-09,0.066515776,0.938,0.0,8.801996100207496e-06,0.0,2.4609420521809883e-10,2.535247720894025e-07,0.0,0.0,0.03935231456644776,0.009995598940426348,0.049999222872610216,0.0,0.0,0.0019997464752279127,0.0,7.770043427257192e-07
4.5126377595065584e-09,0.066515776,0.938,0.0,8.857012998819369e-06,0.0,2.484184674611775e-10,2.540181088634032e-07,0.0,0.0,0.03935225905498399,0.009995571431395976,0.04999922287254397,0.0,0.0,0.001999745981891139,0.0,7.770032468422586e-07
4.540681569951341e-09,0.066515776,0.938,0.0,8.912029592417569e-06,0.0,2.507395044029536e-10,2.545053129513349e-07,0.0,0.0,0.03935220354996101,0.009995543922518918,0.0499992228724792,0.0,0.0,0.001999745494687051,0.0,7.770021510996841e-07
4.5687253803961235e-09,0.066515776,0.938,0.0,8.967045881126346e-06,0.0,2.5305710719096645e-10,2.549864605255601e-07,0.0,0.0,0.039352148051302736,0.009995516413795162,0.049999222872416,0.0,0.0,0.0019997450135394767,0.0,7.770010554962711e-07
4.596769190840906e-09,0.066515776,0.938,0.0,9.022061865067991e-06,0.0,2.5537107044548275e-10,2.55461626812329e-07,0.0,0.0,0.039352092558934015,0.0099954889052247,0.049999222872354476,0.0,0.0,0.00199974453837319,0.0,7.769999600303106e-07
4.6248130012856885e-09,0.066515776,0.938,0.0,9.077077544362836e-06,0.0,2.576811923045912e-10,2.5593088610352704e-07,0.0,0.0,0.03935203707278063,0.009995461396807523,0.04999922287229475,0.0,0.0,0.001999744069113899,0.0,7.769988647001125e-07
4.652856811730471e-09,0.066515776,0.938,0.0,9.132092919129225e-06,0.0,2.5998727446667955e-10,2.563943117682829e-07,0.0,0.0,0.0393519815927693,0.009995433888543619,0.04999922287223691,0.0,0.0,0.001999743605688234,0.0,7.769977695040011e-07
4.6809006221752535e-09,0.066515776,0.938,0.0,9.187107989483504e-06,0.0,2.622891222301061e-10,2.568519762644273e-07,0.0,0.0,0.03935192611882768,0.009995406380432979,0.04999922287218106,0.0,0.0,0.0019997431480237382,0.0,7.769966744403131e-07
4.708944432620036e-09,0.066515776,0.938,0.0,9.242122755539987e-06,0.0,2.645865445302338e-10,2.573039511498136e-07,0.0,0.0,0.03935187065088424,0.009995378872475598,0.049999222872127276,0.0,0.0,0.0019997426960488528,0.0,7.769955795074027e-07
4.7369882430648185e-09,0.066515776,0.938,0.0,9.297137217410953e-06,0.0,2.6687935397368634e-10,2.577503070934942e-07,0.0,0.0,0.03935181518886842,0.00999535136467146,0.04999922287207568,0.0,0.0,0.001999742249692909,0.0,7.769944847036433e-07
4.765032053509601e-09,0.066515776,0.938,0.0,9.352151375206647e-06,0.0,2.6916736686994663e-10,2.5819111388676295e-07,0.0,0.0,0.0393517597327105,0.009995323857020556,0.04999922287202636,0.0,0.0,0.0019997418088861154,0.0,7.769933900274179e-07
4.7930758639543836e-09,0.066515776,0.938,0.0,9.407165229035249e-06,0.0,2.714504032602029e-10,2.5862644045405496e-07,0.0,0.0,0.039351704282341624,0.009995296349522882,0.04999922287197938,0.0,0.0,0.0019997413735595485,0.0,7.769922954771239e-07
4.821119674399166e-09,0.066515776,0.938,0.0,9.462178779002861e-06,0.0,2.7372828694354145e-10,2.5905635486371553e-07,0.0,0.0,0.03935164883769379,0.009995268842178428,0.04999922287193486,0.0,0.0,0.001999740943645139,0.0,7.769912010511811e-07
4.849163484843949e-09,0.066515776,0.938,0.0,9.517192025213509e-06,0.0,2.7600084550042614e-10,2.5948092433863176e-07,0.0,0.0,0.03935159339869984,0.009995241334987184,0.049999222871892894,0.0,0.0,0.001999740519075664,0.0,7.769901067480222e-07
4.877207295288731e-09,0.066515776,0.938,0.0,9.572204967769134e-06,0.0,2.782679103135471e-10,2.599002152667356e-07,0.0,0.0,0.03935153796529347,0.009995213827949137,0.04999922287185355,0.0,0.0,0.001999740099784735,0.0,7.769890125660872e-07
4.905251105733514e-09,0.066515776,0.938,0.0,9.62721760676958e-06,0.0,2.805293165860033e-10,2.603142932113721e-07,0.0,0.0,0.03935148253740918,0.009995186321064288,0.0499992228718169,0.0,0.0,0.001999739685706791,0.0,7.769879185038385e-07
4.933294916178296e-09,0.066515776,0.938,0.0,9.682229942312596e-06,0.0,2.8278490335689005e-10,2.607232229215439e-07,0.0,0.0,0.039351427114982296,0.00999515881433262,0.049999222871783044,0.0,0.0,0.0019997392767770804,0.0,7.769868245597603e-07
4.961338726623079e-09,0.066515776,0.938,0.0,9.73724197449381e-06,0.0,2.850345135142726e-10,2.6112706834202435e-07,0.0,0.0,0.0393513716979489,0.009995131307754125,0.049999222871752076,0.0,0.0,0.0019997388729316606,0.0,7.769857307323379e-07
4.989382537067861e-09,0.066515776,0.938,0.0,9.792253703406765e-06,0.0,2.8727799380561373e-10,2.615258926233472e-07,0.0,0.0,0.03935131628624595,0.0099951038013288,0.04999922287172406,0.0,0.0,0.001999738474107379,0.0,7.769846370200708e-07
5.017426347512644e-09,0.066515776,0.938,0.0,9.84726512914288e-06,0.0,2.8951519484565135e-10,2.6191975813167156e-07,0.0,0.0,0.0393512608798111,0.009995076295056632,0.04999922287169905,0.0,0.0,0.001999738080241871,0.0,7.769835434214928e-07
5.045470157957426e-09,0.066515776,0.938,0.0,9.902276251791471e-06,0.0,2.9174597112178987e-10,2.623087264585243e-07,0.0,0.0,0.039351205478582826,0.009995048788937614,0.04999922287167715,0.0,0.0,0.0019997376912735437,0.0,7.769824499351413e-07
5.073513968402209e-09,0.066515776,0.938,0.0,9.957287071439738e-06,0.0,2.93970180997015e-10,2.6269285843042135e-07,0.0,0.0,0.03935115008250037,0.009995021282971738,0.04999922287165843,0.0,0.0,0.0019997373071415727,0.0,7.769813565595522e-07
5.101557778846991e-09,0.066515776,0.938,0.0,1.0012297588172776e-05,0.0,2.961876867103901e-10,2.6307221411837034e-07,0.0,0.0,0.03935109469150371,0.009994993777158994,0.049999222871642934,0.0,0.0,0.0019997369277858844,0.0,7.769802632932991e-07
5.129601589291774e-09,0.066515776,0.938,0.0,1.0067307802073589e-05,0.0,2.9839835437515845e-10,2.634468528472537e-07,0.0,0.0,0.03935103930553358,0.009994966271499376,0.04999922287163076,0.0,0.0,0.0019997365531471555,0.0,7.769791701349792e-07
5.157645399736556e-09,0.066515776,0.938,0.0,1.0122317713223057e-05,0.0,3.006020539745053e-10,2.638168332050969e-07,0.0,0.0,0.03935098392453142,0.009994938765992875,0.04999922287162196,0.0,0.0,0.001999736183166797,0.0,7.769780770831699e-07
5.185689210181339e-09,0.066515776,0.938,0.0,1.0177327321699987e-05,0.0,3.0279865935501306e-10,2.641822130522201e-07,0.0,0.0,0.03935092854843945,0.009994911260639486,0.04999922287161661,0.0,0.0,0.00199973581778695,0.0,7.769769841364718e-07
5.213733020626121e-09,0.066515776,0.938,0.0,1.0232336627581092e-05,0.0,3.0498804821786454e-10,2.64543049530277e-07,0.0,0.0,0.039350873177200534,0.0099948837554392,0.04999922287161475,0.0,0.0,0.001999735456950472,0.0,7.7697589129354e-07
5.241776831070904e-09,0.066515776,0.938,0.0,1.0287345630940994e-05,0.0,3.071701021078342e-10,2.648993990711811e-07,0.0,0.0,0.03935081781075832,0.009994856250392007,0.04999922287161646,0.0,0.0,0.0019997351006009315,0.0,7.769747985530108e-07
5.269820641515686e-09,0.066515776,0.938,0.0,1.0342354331852252e-05,0.0,3.0934470640012174e-10,2.652513174059214e-07,0.0,0.0,0.03935076244905711,0.009994828745497902,0.049999222871621805,0.0,0.0,0.001999734748682597,0.0,7.769737059135041e-07
5.297864451960469e-09,0.066515776,0.938,0.0,1.0397362730385368e-05,0.0,3.1151175028507367e-10,2.6559885957326844e-07,0.0,0.0,0.039350707092041914,0.009994801240756872,0.04999922287163081,0.0,0.0,0.0019997344011404294,0.0,7.769726133737143e-07
5.325908262405251e-09,0.066515776,0.938,0.0,1.0452370826608779e-05,0.0,3.1367112675084917e-10,2.6594207992837154e-07,0.0,0.0,0.039350651739658384,0.009994773736168916,0.04999922287164357,0.0,0.0,0.001999734057920074,0.0,7.769715209323563e-07
5.353952072850034e-09,0.066515776,0.938,0.0,1.0507378620588886e-05,0.0,3.158227325640793e-10,2.6628103215125066e-07,0.0,0.0,0.03935059639185291,0.009994746231734025,0.049999222871660115,0.0,0.0,0.001999733718967852,0.0,7.769704285880797e-07
5.381995883294816e-09,0.066515776,0.938,0.0,1.0562386112390067e-05,0.0,3.179664682485764e-10,2.666157692551813e-07,0.0,0.0,0.039350541048572524,0.009994718727452192,0.0499992228716805,0.0,0.0,0.001999733384230747,0.0,7.769693363395869e-07
5.410039693739599e-09,0.066515776,0.938,0.0,1.0617393302074684e-05,0.0,3.201022380621482e-10,2.6694634359497644e-07,0.0,0.0,0.0393504857097649,0.009994691223323405,0.04999922287170476,0.0,0.0,0.001999733053656408,0.0,7.769682441856751e-07
5.438083504184381e-09,0.066515776,0.938,0.0,1.06724001897031e-05,0.0,3.222299499715727e-10,2.67272806875165e-07,0.0,0.0,0.03935043037537833,0.009994663719347662,0.04999922287173297,0.0,0.0,0.001999732727193128,0.0,7.769671521250607e-07
5.466127314629164e-09,0.066515776,0.938,0.0,1.0727406775333685e-05,0.0,3.243495156257886e-10,2.675952101580685e-07,0.0,0.0,0.03935037504536182,0.009994636215524955,0.04999922287176516,0.0,0.0,0.0019997324047898446,0.0,7.769660601564263e-07
5.4941711250739464e-09,0.066515776,0.938,0.0,1.0782413059022847e-05,0.0,3.2646085032736566e-10,2.679136038717782e-07,0.0,0.0,0.039350319719664954,0.009994608711855276,0.04999922287180137,0.0,0.0,0.001999732086396131,0.0,7.76964968278618e-07
5.522214935518729e-09,0.066515776,0.938,0.0,1.0837419040825046e-05,0.0,3.2856387300230624e-10,2.682280378180325e-07,0.0,0.0,0.03935026439823798,0.00999458120833862,0.049999222871841636,0.0,0.0,0.001999731771962185,0.0,7.769638764904725e-07
5.5502587459635115e-09,0.066515776,0.938,0.0,1.0892424720792802e-05,0.0,3.306585061682388e-10,2.685385611799964e-07,0.0,0.0,0.03935020908103172,0.009994553704974977,0.04999922287188602,0.0,0.0,0.0019997314614388227,0.0,7.769627847906651e-07
5.578302556408294e-09,0.066515776,0.938,0.0,1.094743009897671e-05,0.0,3.3274467590106673e-10,2.688452225299454e-07,0.0,0.0,0.03935015376799764,0.009994526201764343,0.04999922287193455,0.0,0.0,0.0019997311547774728,0.0,7.769616931780141e-07
5.6063463668530765e-09,0.066515776,0.938,0.0,1.100243517542549e-05,0.0,3.3482231180012884e-10,2.6914806983685223e-07,0.0,0.0,0.03935009845908777,0.00999449869870671,0.049999222871987256,0.0,0.0,0.001999730851930166,0.0,7.769606016515035e-07
5.634390177297859e-09,0.066515776,0.938,0.0,1.1057439950185963e-05,0.0,3.368913469519307e-10,2.6944715047388074e-07,0.0,0.0,0.039350043154254784,0.00999447119580207,0.04999922287204418,0.0,0.0,0.0019997305528495295,0.0,7.769595102098806e-07
5.6624339877426415e-09,0.066515776,0.938,0.0,1.1112444423303115e-05,0.0,3.389517178925078e-10,2.6974251122578667e-07,0.0,0.0,0.039349987853451895,0.009994443693050418,0.04999922287210536,0.0,0.0,0.0019997302574887776,0.0,7.769584188518557e-07
5.690477798187424e-09,0.066515776,0.938,0.0,1.1167448594820075e-05,0.0,3.4100336456848563e-10,2.7003419829622545e-07,0.0,0.0,0.03934993255663294,0.009994416190451749,0.04999922287217081,0.0,0.0,0.0019997299658017073,0.0,7.769573275765025e-07
5.7185216086322066e-09,0.066515776,0.938,0.0,1.1222452464778174e-05,0.0,3.430462302968904e-10,2.7032225731497003e-07,0.0,0.0,0.03934987726375229,0.009994388688006053,0.049999222872240574,0.0,0.0,0.001999729677742689,0.0,7.769562363827744e-07
5.746565419076989e-09,0.066515776,0.938,0.0,1.1277456033216942e-05,0.0,3.450802617237691e-10,2.7060673334503937e-07,0.0,0.0,0.039349821974764894,0.009994361185713325,0.049999222872314675,0.0,0.0,0.001999729393266658,0.0,7.7695514526927e-07
5.774609229521772e-09,0.066515776,0.938,0.0,1.133245930017415e-05,0.0,3.471054087816887e-10,2.7088767088973726e-07,0.0,0.0,0.03934976668962629,0.009994333683573558,0.04999922287239314,0.0,0.0,0.001999729112329114,0.0,7.769540542349816e-07
5.802653039966554e-09,0.066515776,0.938,0.0,1.1387462265685811e-05,0.0,3.491216246461694e-10,2.711651138996048e-07,0.0,0.0,0.039349711408292506,0.00999430618158675,0.04999922287247598,0.0,0.0,0.0019997288348861044,0.0,7.769529632791692e-07
5.830696850411337e-09,0.066515776,0.938,0.0,1.1442464929786232e-05,0.0,3.511288656911024e-10,2.714391057792862e-07,0.0,0.0,0.03934965613072016,0.00999427867975289,0.04999922287256324,0.0,0.0,0.0019997285608942244,0.0,7.769518724004788e-07
5.858740660856119e-09,0.066515776,0.938,0.0,1.1497467292508005e-05,0.0,3.531270914432218e-10,2.7170968939430874e-07,0.0,0.0,0.0393496008568664,0.009994251178071971,0.04999922287265493,0.0,0.0,0.0019997282903106094,0.0,7.769507815976011e-07
5.886784471300902e-09,0.066515776,0.938,0.0,1.1552469353882068e-05,0.0,3.551162645356956e-10,2.719769070777794e-07,0.0,0.0,0.0393495455866889,0.009994223676543993,0.049999222872751076,0.0,0.0,0.0019997280230929257,0.0,7.769496908700238e-07
5.914828281745684e-09,0.066515776,0.938,0.0,1.1607471113937694e-05,0.0,3.5709635066087503e-10,2.722408006369978e-07,0.0,0.0,0.03934949032014584,0.009994196175168942,0.049999222872851676,0.0,0.0,0.0019997277591993676,0.0,7.769486002167631e-07
5.942872092190467e-09,0.066515776,0.938,0.0,1.1662472572702551e-05,0.0,3.590673185222637e-10,2.72501411359987e-07,0.0,0.0,0.03934943505719597,0.009994168673946821,0.04999922287295677,0.0,0.0,0.0019997274985886437,0.0,7.769475096361244e-07
5.970915902635249e-09,0.066515776,0.938,0.0,1.17174737302027e-05,0.0,3.61029139785783e-10,2.727587800219433e-07,0.0,0.0,0.039349379797798505,0.009994141172877615,0.04999922287306637,0.0,0.0,0.0019997272412199812,0.0,7.769464191274562e-07
5.998959713080032e-09,0.066515776,0.938,0.0,1.177247458646263e-05,0.0,3.629817890303763e-10,2.7301294689160623e-07,0.0,0.0,0.03934932454191316,0.009994113671961324,0.04999922287318049,0.0,0.0,0.001999726987053112,0.0,7.76945328690459e-07
6.027003523524814e-09,0.066515776,0.938,0.0,1.1827475141505295e-05,0.0,3.649252436979851e-10,2.7326395173754847e-07,0.0,0.0,0.03934926928950019,0.009994086171197937,0.04999922287329912,0.0,0.0,0.0019997267360482656,0.0,7.769442383233402e-07
6.055047333969597e-09,0.066515776,0.938,0.0,1.1882475395352134e-05,0.0,3.668594840429864e-10,2.7351183383438886e-07,0.0,0.0,0.03934921404052029,0.009994058670587454,0.049999222873422296,0.0,0.0,0.001999726488166169,0.0,7.769431480247423e-07
6.083091144414379e-09,0.066515776,0.938,0.0,1.1937475348023084e-05,0.0,3.6878449308114835e-10,2.737566319689275e-07,0.0,0.0,0.03934915879493472,0.009994031170129867,0.049999222873550034,0.0,0.0,0.0019997262433680348,0.0,7.769420577950036e-07
6.111134954859162e-09,0.066515776,0.938,0.0,1.1992474999536623e-05,0.0,3.707002565381149e-10,2.7399838444620463e-07,0.0,0.0,0.03934910355270512,0.009994003669825167,0.04999922287368231,0.0,0.0,0.001999726001615558,0.0,7.769409676329802e-07
6.139178765303944e-09,0.066515776,0.938,0.0,1.20474743499098e-05,0.0,3.726067627974846e-10,2.7423712909548466e-07,0.0,0.0,0.03934904831379369,0.009993976169673353,0.04999922287381915,0.0,0.0,0.0019997257628709083,0.0,7.76939877536244e-07
6.167222575748727e-09,0.066515776,0.938,0.0,1.2102473399158257e-05,0.0,3.7450400284858667e-10,2.744729032761654e-07,0.0,0.0,0.03934899307816305,0.009993948669674419,0.04999922287396056,0.0,0.0,0.001999725527096727,0.0,7.769387875050214e-07
6.195266386193509e-09,0.066515776,0.938,0.0,1.2157472147296241e-05,0.0,3.763919702339505e-10,2.7470574388361457e-07,0.0,0.0,0.039348937845776304,0.009993921169828359,0.04999922287410655,0.0,0.0,0.0019997252942561194,0.0,7.769376975397071e-07
6.223310196638292e-09,0.066515776,0.938,0.0,1.221247059433666e-05,0.0,3.7827066099648527e-10,2.749356873549327e-07,0.0,0.0,0.03934888261659701,0.009993893670135168,0.0499992228742571,0.0,0.0,0.0019997250643126485,0.0,7.769366076372485e-07
6.251354007083074e-09,0.066515776,0.938,0.0,1.2267468740291093e-05,0.0,3.8014007362652813e-10,2.7516276967465324e-07,0.0,0.0,0.03934882739058916,0.009993866170594836,0.04999922287441225,0.0,0.0,0.001999724837230329,0.0,7.76935517796944e-07
6.276593436483378e-09,0.066515776,0.938,0.0,1.231696681423009e-05,0.0,3.8181461287280107e-10,2.753647268587408e-07,0.0,0.0,0.039348777689864306,0.009993841421139231,0.04999922287455577,0.0,0.0,0.001999724635273145,0.0,7.769345369943695e-07
6.301832865883682e-09,0.066515776,0.938,0.0,1.236646464430439e-05,0.0,3.834816397862277e-10,2.7556442090212625e-07,0.0,0.0,0.03934872799165391,0.009993816671807437,0.04999922287470301,0.0,0.0,0.0019997244355791015,0.0,7.769335562415909e-07
6.327072295283986e-09,0.066515776,0.938,0.0,1.2415962230519804e-05,0.0,3.851411581392666e-10,2.7576187711945373e-07,0.0,0.0,0.03934867829593266,0.00999379192259945,0.04999922287485395,0.0,0.0,0.0019997242381228843,0.0,7.769325755368164e-07
6.35231172468429e-09,0.066515776,0.938,0.0,1.2465459572881322e-05,0.0,3.8679317317735456e-10,2.7595712054220096e-07,0.0,0.0,0.03934862860267552,0.009993767173515267,0.04999922287500861,0.0,0.0,0.0019997240428794613,0.0,7.769315948806867e-07
6.377551154084594e-09,0.066515776,0.938,0.0,1.251495667139316e-05,0.0,3.884376915874741e-10,2.76150175921872e-07,0.0,0.0,0.039348578911857716,0.009993742424554879,0.04999922287516696,0.0,0.0,0.0019997238498240823,0.0,7.769306142737698e-07
6.402790583484898e-09,0.066515776,0.938,0.0,1.2564453526058768e-05,0.0,3.9007472146659315e-10,2.7634106773309236e-07,0.0,0.0,0.03934852922345477,0.009993717675718288,0.049999222875328986,0.0,0.0,0.001999723658932271,0.0,7.769296337129646e-07
6.428030012885202e-09,0.066515776,0.938,0.0,1.2613950136880842e-05,0.0,3.9170427229032673e-10,2.7652982017673923e-07,0.0,0.0,0.03934847953744247,0.009993692927005492,0.049999222875494735,0.0,0.0,0.001999723470179827,0.0,7.769286531970461e-07
6.453269442285506e-09,0.066515776,0.938,0.0,1.2663446503861347e-05,0.0,3.933263548815421e-10,2.7671645718296533e-07,0.0,0.0,0.03934842985379687,0.009993668178416478,0.049999222875664155,0.0,0.0,0.001999723283542821,0.0,7.769276727296392e-07
6.47850887168581e-09,0.066515776,0.938,0.0,1.2712942627001524e-05,0.0,3.9494098137911947e-10,2.7690100241426553e-07,0.0,0.0,0.03934838017249429,0.009993643429951252,0.049999222875837274,0.0,0.0,0.0019997230989975898,0.0,7.769266923080006e-07
6.501224358146083e-09,0.066515776,0.938,0.0,1.2757488929344668e-05,0.0,3.9638778133554565e-10,2.770653239986008e-07,0.0,0.0,0.03934833546130591,0.009993621156438379,0.04999922287599622,0.0,0.0,0.001999722934676005,0.0,7.769258099651281e-07
6.521668295960329e-09,0.066515776,0.938,0.0,1.2797580432582211e-05,0.0,3.976847556514239e-10,2.7721179492405733e-07,0.0,0.0,0.039348295222828844,0.009993601110362519,0.04999922287614181,0.0,0.0,0.0019997227882050795,0.0,7.769250158879863e-07
6.542112233774575e-09,0.066515776,0.938,0.0,1.2837671775836055e-05,0.0,3.989768637643862e-10,2.773569346460324e-07,0.0,0.0,0.03934825498584781,0.009993581064367867,0.04999922287628981,0.0,0.0,0.0019997226430653573,0.0,7.769242218404262e-07
6.5625561715888215e-09,0.066515776,0.938,0.0,1.2877762959105557e-05,0.0,4.00264114516786e-10,2.7750075523857533e-07,0.0,0.0,0.03934821475035071,0.009993561018454417,0.04999922287644019,0.0,0.0,0.001999722499244765,0.0,7.769234278209205e-07
6.5830001094030676e-09,0.066515776,0.938,0.0,1.2917853982389792e-05,0.0,4.0154651725725984e-10,2.776432686662303e-07,0.0,0.0,0.0393481745163256,0.009993540972622172,0.04999922287659299,0.0,0.0,0.0019997223567313374,0.0,7.769226338294525e-07
6.603444047217314e-09,0.066515776,0.938,0.0,1.2957944845687568e-05,0.0,4.028240818300817e-10,2.7778448678502316e-07,0.0,0.0,0.03934813428376058,0.009993520926871134,0.04999922287674816,0.0,0.0,0.001999722215513219,0.0,7.769218398663369e-07
6.62388798503156e-09,0.066515776,0.938,0.0,1.2998035548997414e-05,0.0,4.0409681856456523e-10,2.7792442134344204e-07,0.0,0.0,0.03934809405264391,0.009993500881201295,0.04999922287690573,0.0,0.0,0.0019997220755786603,0.0,7.7692104593103e-07
6.64811677852592e-09,0.066515776,0.938,0.0,1.3045548173286475e-05,0.0,4.0559894499272875e-10,2.7808861645828837e-07,0.0,0.0,0.03934804637526326,0.009993477124513619,0.04999922287709555,0.0,0.0,0.0019997219113835458,0.0,7.769201050471827e-07
6.67234557202028e-09,0.066515776,0.938,0.0,1.3093060572860138e-05,0.0,4.0709432454533586e-10,2.782510442932238e-07,0.0,0.0,0.039347998699881315,0.009993453367939987,0.04999922287728871,0.0,0.0,0.0019997217489557103,0.0,7.769191642014417e-07
6.6965743655146404e-09,0.066515776,0.938,0.0,1.3140572747714586e-05,0.0,4.085829769391794e-10,2.7841172382909556e-07,0.0,0.0,0.039347951026479096,0.009993429611480396,0.0499992228774852,0.0,0.0,0.001999721588276174,0.0,7.769182233935107e-07
6.720803159009001e-09,0.066515776,0.938,0.0,1.3188084697845501e-05,0.0,4.100649227578797e-10,2.7857067384289386e-07,0.0,0.0,0.039347903355037774,0.009993405855134842,0.04999922287768499,0.0,0.0,0.00199972142932616,0.0,7.769172826228594e-07
6.745031952503361e-09,0.066515776,0.938,0.0,1.3235596423248123e-05,0.0,4.115401834278891e-10,2.787279129099402e-07,0.0,0.0,0.03934785568553877,0.009993382098903327,0.0499992228778881,0.0,0.0,0.001999721272087093,0.0,7.769163418890125e-07
6.769260745997721e-09,0.066515776,0.938,0.0,1.3283107923917229e-05,0.0,4.130087811946833e-10,2.788834594060535e-07,0.0,0.0,0.03934780801796371,0.009993358342785842,0.04999922287809449,0.0,0.0,0.001999721116540597,0.0,7.769154011916036e-07
6.793489539492081e-09,0.066515776,0.938,0.0,1.3330619199847142e-05,0.0,4.144707390991559e-10,2.790373315096946e-07,0.0,0.0,0.03934776035229438,0.009993334586782386,0.04999922287830417,0.0,0.0,0.001999720962668493,0.0,7.76914460530219e-07
6.8177183329864414e-09,0.066515776,0.938,0.0,1.3378130251031772e-05,0.0,4.1592608095422795e-10,2.7918954720408544e-07,0.0,0.0,0.03934771268851278,0.00999331083089296,0.049999222878517116,0.0,0.0,0.001999720810452799,0.0,7.769135199044161e-07
6.841947126480802e-09,0.066515776,0.938,0.0,1.3425641077464598e-05,0.0,4.1737483132167656e-10,2.7934012427930603e-07,0.0,0.0,0.039347665026601114,0.009993287075117556,0.04999922287873334,0.0,0.0,0.001999720659875724,0.0,7.769125793137943e-07
6.866175919975162e-09,0.066515776,0.938,0.0,1.3473151679138704e-05,0.0,4.188170154891881e-10,2.7948908033436776e-07,0.0,0.0,0.039347617366541764,0.009993263319456172,0.0499992228789528,0.0,0.0,0.001999720510919669,0.0,7.769116387579649e-07
6.890404713469522e-09,0.066515776,0.938,0.0,1.3520662056046778e-05,0.0,4.202526594476422e-10,2.796364327792668e-07,0.0,0.0,0.03934756970831728,0.00999323956390881,0.0499992228791755,0.0,0.0,0.001999720363567224,0.0,7.769106982365238e-07
6.914633506963882e-09,0.066515776,0.938,0.0,1.3568172208181117e-05,0.0,4.2168178986863426e-10,2.79782198837013e-07,0.0,0.0,0.03934752205191044,0.00999321580847546,0.049999222879401416,0.0,0.0,0.001999720217801166,0.0,7.769097577490763e-07
6.9388623004582424e-09,0.066515776,0.938,0.0,1.361568213553366e-05,0.0,4.2310443408224396e-10,2.7992639554563924e-07,0.0,0.0,0.0393474743973042,0.009993192053156122,0.04999922287963055,0.0,0.0,0.0019997200736044576,0.0,7.769088172952417e-07
