Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),H2O_X(16),He,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
0.26113861516175707,0.041572359999999996,8.730114080232668e-10,0.014746297921956036,5.889368132938585e-24,4.085837645514195e-15,7.626372426729499e-18,1.8104709700642694e-10,1.991473432564568e-11,2.4411737665510607e-19,1.5098194411065103e-19,0.054,0.0,1.0691997590230325e-08,0.8726268508783392,3.014434645114391e-10,4.887744948831157e-19,1.8340917496032805e-15,0.06599999892602511,3.6227105935723866e-20
0.26163366370531127,0.041572359999999996,8.713620493823984e-10,0.014746297943776382,5.8782414781277134e-24,4.081976108731659e-15,7.611978475920372e-18,1.810373763925784e-10,1.995359441217367e-11,2.441177772766837e-19,1.5069779222794794e-19,0.054,0.0,1.0671797466691206e-08,0.8726268508673878,3.014871862333339e-10,4.89752708467206e-19,1.8411536545464623e-15,0.06599999892764531,3.636863384083625e-20
0.26212871224886547,0.041572359999999996,8.697189241321229e-10,0.014746297965514207,5.867156874130414e-24,4.078125529854106e-15,7.597638902548427e-18,1.8102760285750634e-10,1.999245239284464e-11,2.4411817746672e-19,1.5041471215863163e-19,0.054,0.0,1.0651673685103837e-08,0.8726268508564776,3.015308254292237e-10,4.907308167224894e-19,1.8482289202112122e-15,0.06599999892925935,3.6510430001457855e-20
0.2631188093359739,0.041572359999999996,8.664512330647247e-10,0.014746298008744163,5.845112869144609e-24,4.070457038651822e-15,7.56912165929469e-18,1.8100789789868787e-10,2.007016199131923e-11,2.441189900047968e-19,1.498517432398169e-19,0.054,0.0,1.0611653424121955e-08,0.8726268508347803,3.016178574876276e-10,4.926867149891943e-19,1.8624195246717693e-15,0.06599999893246901,3.6794826744509934e-20
0.26400989671437153,0.041572359999999996,8.635312784204786e-10,0.01474629804737355,5.825414711384473e-24,4.063592363517153e-15,7.543639060095598e-18,1.8098998463001684e-10,2.014009331468312e-11,2.4411969619203537e-19,1.4934867695386535e-19,0.054,0.0,1.0575891981402067e-08,0.8726268508153917,3.0169590720889857e-10,4.944466575624464e-19,1.87523673966715e-15,0.06599999893533694,3.7051700381376644e-20
0.26490098409276913,0.041572359999999996,8.60630979660912e-10,0.014746298085742723,5.805849153355778e-24,4.056762393000519e-15,7.518327918666285e-18,1.8097190326679154e-10,2.021001764018207e-11,2.4412045150860385e-19,1.4884899012613486e-19,0.054,0.0,1.0540371269401502e-08,0.8726268507961331,3.0177369433923825e-10,4.96206250157453e-19,1.8880972081772708e-15,0.06599999893818538,3.7309441821974966e-20
0.26579207147116674,0.041572359999999996,8.577501390853796e-10,0.014746298123854303,5.786414861357276e-24,4.049966863849787e-15,7.493186572230614e-18,1.8095365505011658e-10,2.027993490311098e-11,2.4412104016294297e-19,1.483526509209309e-19,0.054,0.0,1.0505088866828743e-08,0.8726268507770035,3.01851220643356e-10,4.979654895528157e-19,1.901000916921888e-15,0.06599999894101453,3.7568050559495146e-20
0.26668315884956434,0.041572359999999996,8.548885616375095e-10,0.014746298161710874,5.767110519525823e-24,4.043205411560591e-15,7.468213132896216e-18,1.8093524120879916e-10,2.0349845039242205e-11,2.441220501972152e-19,1.4785961971478952e-19,0.054,0.0,1.047004238477921e-08,0.8726268507580017,3.0192848786828215e-10,4.997243725521356e-19,1.913947852581215e-15,0.06599999894382459,3.782752608562169e-20
0.26757424622796194,0.041572359999999996,8.520460548592768e-10,0.014746298199314983,5.747934829527466e-24,4.036477860887649e-15,7.443406197426125e-18,1.809166629595213e-10,2.0419747984820627e-11,2.441226333804079e-19,1.473698722273315e-19,0.054,0.0,1.0435229466167602e-08,0.8726268507391262,3.020054977434721e-10,5.014828959837628e-19,1.926938001795612e-15,0.06599999894661578,3.8087867890547674e-20
0.26846533360635955,0.041572359999999996,8.492224288460284e-10,0.01474629823666914,5.7288865102531946e-24,4.029783895132662e-15,7.418764038158313e-18,1.8089792150700234e-10,2.048964367655889e-11,2.441231448446146e-19,1.468833737018491e-19,0.054,0.0,1.0400647785182898e-08,0.8726268507203757,3.020822519812109e-10,5.03241056700556e-19,1.9399713511667316e-15,0.06599999894938824,3.834907546298877e-20
0.26935642098475715,0.041572359999999996,8.464174962055606e-10,0.014746298273775837,5.709964297542717e-24,4.023123160786535e-15,7.394284760938862e-18,1.8087901804415233e-10,2.05595320516329e-11,2.441240486562517e-19,1.4640008405252964e-19,0.054,0.0,1.036629504678608e-08,0.8726268507017492,3.021587522767827e-10,5.049988515796563e-19,1.9530478872584855e-15,0.06599999895214219,3.86111482901962e-20
0.27024750836315475,0.041572359999999996,8.436310720183851e-10,0.014746298310637508,5.6911669439180055e-24,4.016495492958793e-15,7.369967200702e-18,1.8085995375222257e-10,2.0629413047677412e-11,2.441246472115321e-19,1.459199842423242e-19,0.054,0.0,1.0332168986217004e-08,0.8726268506832453,3.0223500030857703e-10,5.067562775222637e-19,1.9661675965971158e-15,0.06599999895487776,3.8874085857969834e-20
0.27113859574155236,0.041572359999999996,8.4086297379604e-10,0.014746298347256583,5.6724932182981745e-24,4.00990044061712e-15,7.345808738880899e-18,1.8084072980095707e-10,2.0699286602781516e-11,2.4412586966427517e-19,1.4544301515306471e-19,0.054,0.0,1.0298267368499614e-08,0.8726268506648629,3.0231099773854696e-10,5.085133314534111e-19,1.9793304656704963e-15,0.06599999895759519,3.913788765067135e-20
0.27202968311994996,0.041572359999999996,8.381130214422233e-10,0.014746298383635437,5.653941905745193e-24,4.003338021337516e-15,7.321809448748788e-18,1.8082134734874626e-10,2.0769152655484208e-11,2.4412620105346427e-19,1.4496919005648193e-19,0.054,0.0,1.0264587987935882e-08,0.8726268506466005,3.023867462120562e-10,5.102700103217339e-19,1.9925364809282906e-15,0.06599999896029467,3.940255315123777e-20
0.2728316617605078,0.041572359999999996,8.356534320861217e-10,0.014746298416172967,5.637349396249326e-24,3.9974593970388585e-15,7.30034432078155e-18,1.8080376857182604e-10,2.083202563792495e-11,2.441266451816612e-19,1.4454539526897308e-19,0.054,0.0,1.0234464758399932e-08,0.8726268506302663,3.0245470832750586e-10,5.118506981214013e-19,2.0044587734188428e-15,0.06599999896270894,3.964149014348165e-20
0.2736336404010657,0.041572359999999996,8.332082689060239e-10,0.014746298448519523,5.620854206557091e-24,3.991606586878091e-15,7.279004396074655e-18,1.8078606316713353e-10,2.0894892449817662e-11,2.4412736614594984e-19,1.4412406382448698e-19,0.054,0.0,1.0204518209989264e-08,0.8726268506140278,3.025224712850833e-10,5.134310774758693e-19,2.0164159933833097e-15,0.06599999896510893,3.988112594021197e-20
0.27443561904162356,0.041572359999999996,8.307774054258198e-10,0.014746298480676781,5.6044554834555844e-24,3.98577951050058e-15,7.257789676771954e-18,1.8076823195612316e-10,2.0957753047274658e-11,2.4412814511599715e-19,1.43705204024043e-19,0.054,0.0,1.0174746793710127e-08,0.8726268505978839,3.025900362511637e-10,5.150111462088654e-19,2.0284081308674682e-15,0.06599999896749473,4.0121460161580666e-20
0.2752375976821814,0.041572359999999996,8.283607166421172e-10,0.014746298512646392,5.58815238365842e-24,3.979977933734019e-15,7.236697498748974e-18,1.8075027575316034e-10,2.1020607386692774e-11,2.4412856232045733e-19,1.4328875141608366e-19,0.054,0.0,1.0145148978625038e-08,0.8726268505818339,3.026574043819896e-10,5.165909021590631e-19,2.0404351758927178e-15,0.06599999896986652,4.036249242683672e-20
0.2760395763227393,0.041572359999999996,8.259580790072751e-10,0.014746298544429994,5.57194407372089e-24,3.9742018232544104e-15,7.215731256018995e-18,1.807321953655949e-10,2.1083455424750973e-11,2.44129269030921e-19,1.428748061493832e-19,0.054,0.0,1.0115723251581433e-08,0.8726268505658772,3.0272457682360975e-10,5.181703431799572e-19,2.052497118456416e-15,0.06599999897222439,4.060422235433358e-20
0.27684155496329715,0.041572359999999996,8.235693703990084e-10,0.014746298576029207,5.5558297297750266e-24,3.968450722115842e-15,7.194882995927754e-18,1.8071399159385933e-10,2.114629711840776e-11,2.4412982937441264e-19,1.4246316176667087e-19,0.054,0.0,1.0086468116966204e-08,0.8726268505500128,3.0279155471231594e-10,5.197494671397416e-19,2.0645939485327865e-15,0.06599999897456846,4.084664956153643e-20
0.2775633357397992,0.041572359999999996,8.214313421775023e-10,0.01474629860431216,5.5414064879549044e-24,3.963296100119489e-15,7.176222773365433e-18,1.8069750336185866e-10,2.1202849182885263e-11,2.441303678941627e-19,1.420947168902608e-19,0.054,0.0,1.0060283130139467e-08,0.8726268505358129,3.0285166940042143e-10,5.21170405866112e-19,2.0755109161199087e-15,0.0659999989766664,4.106542990529248e-20
0.278212938438651,0.041572359999999996,8.195166077656411e-10,0.014746298629641184,5.5284895970598996e-24,3.9586741585914906e-15,7.159512377169886e-18,1.8068257952736834e-10,2.1253741591867757e-11,2.441308702564481e-19,1.4176477700591325e-19,0.054,0.0,1.0036832880574608e-08,0.8726268505230957,3.0290563933530724e-10,5.224490284051455e-19,2.0853603352682864e-15,0.06599999897854514,4.1262814618704453e-20
0.27886254113750286,0.041572359999999996,8.17610799649128e-10,0.014746298654852037,5.5156329234575565e-24,3.954068385654493e-15,7.142879747809165e-18,1.8066757614138065e-10,2.1304629762664086e-11,2.441313489516917e-19,1.4143636857908403e-19,0.054,0.0,1.0013491953665766e-08,0.8726268505104381,3.029594836119681e-10,5.237274391775585e-19,2.0952326262111486e-15,0.06599999898041507,4.14606561342966e-20
0.2795121438363547,0.041572359999999996,8.157138555896663e-10,0.01474629867994555,5.502836047284468e-24,3.94947870268112e-15,7.1263241573534e-18,1.806524936163077e-10,2.135551367292697e-11,2.4413186190764963e-19,1.4110947811260672e-19,0.054,0.0,9.9902595871658e-09,0.8726268504978391,3.030132028155319e-10,5.250056370781307e-19,2.1051277835757305e-15,0.06599999898227618,4.16589542470995e-20
0.28016174653520654,0.041572359999999996,8.138257139264225e-10,0.01474629870492254,5.490098552571956e-24,3.944905018027237e-15,7.109845262447264e-18,1.80637332361729e-10,2.1406393300424908e-11,2.44132373334162e-19,1.4078409736004854e-19,0.054,0.0,9.967135025896983e-09,0.8726268504852983,3.030667975270579e-10,5.262836210077386e-19,2.1150458019795568e-15,0.0659999989841286,4.185770875177528e-20
0.28081134923405837,0.041572359999999996,8.119463135692338e-10,0.014746298729783815,5.477420027205792e-24,3.940347232588485e-15,7.093442937907145e-18,1.806220927844173e-10,2.145726862304138e-11,2.441328435447908e-19,1.4046023069174652e-19,0.054,0.0,9.944117521669413e-09,0.8726268504728154,3.0312026832357176e-10,5.275613898733137e-19,2.124986676030362e-15,0.06599999898597235,4.2056919442620093e-20
0.2814609519329102,0.041572359999999996,8.100755939914559e-10,0.01474629875453017,5.464800062864694e-24,3.935805259192285e-15,7.077116194416985e-18,1.806067752883657e-10,2.150813961877406e-11,2.441333484436709e-19,1.401378500247744e-19,0.054,0.0,9.921206333200783e-09,0.8726268504603902,3.0317361577809424e-10,5.288389425878026e-19,2.1349504003260777e-15,0.06599999898780752,4.2256586113566444e-20
0.28211055463176204,0.041572359999999996,8.082134952243251e-10,0.014746298779162411,5.452238255000825e-24,3.931279006021936e-15,7.060864831796589e-18,1.805913802748111e-10,2.155900626573409e-11,2.4413385967079407e-19,1.3981696093301892e-19,0.054,0.0,9.898400726035947e-09,0.872626850448022,3.032268404596852e-10,5.3011627807012805e-19,2.1449369694549526e-15,0.06599999898963413,4.245670855818575e-20
0.2827601573306139,0.041572359999999996,8.06359957849729e-10,0.014746298803681317,5.439734202768092e-24,3.92676838121052e-15,7.04468781172264e-18,1.805759081422612e-10,2.1609868542145264e-11,2.441343197705026e-19,1.3949752948913627e-19,0.054,0.0,9.875699972469392e-09,0.8726268504357105,3.032799429334784e-10,5.313933952451482e-19,2.1549463779956728e-15,0.06599999899145229,4.2657286569690584e-20
0.2834097600294657,0.041572359999999996,8.04514922995008e-10,0.014746298828087671,5.4272875090190515e-24,3.922273296710068e-15,7.028585437995084e-18,1.805603592865167e-10,2.1660726426343252e-11,2.4413482037012905e-19,1.3917958069991887e-19,0.054,0.0,9.853103351466808e-09,0.8726268504234553,3.0333292376071436e-10,5.326702930436196e-19,2.1649786205173766e-15,0.065999998993262,4.285831994093719e-20
0.28405936272831755,0.041572359999999996,8.026783323250764e-10,0.01474629885238224,5.414897780206276e-24,3.917793663290484e-15,7.01255614716567e-18,1.805447341006993e-10,2.17115798967749e-11,2.441353407987133e-19,1.3886305842679394e-19,0.054,0.0,9.83061014859046e-09,0.8726268504112562,3.033857834987813e-10,5.339469704021566e-19,2.1750336915796816e-15,0.06599999899506336,4.30598084644277e-20
0.2847089654271694,0.041572359999999996,8.008501280384864e-10,0.014746298876565792,5.402564626418514e-24,3.913329392062268e-15,6.996600812389066e-18,1.805290329752717e-10,2.1762428931997383e-11,2.4413578714847416e-19,1.385480137943686e-19,0.054,0.0,9.808219655921669e-09,0.8726268503991128,3.034385227012457e-10,5.352234262631949e-19,2.1851115857327175e-15,0.0659999989968564,4.326175193231261e-20
0.28535856812602123,0.041572359999999996,7.990302528584457e-10,0.014746298900639086,5.3902876612337275e-24,3.908880396572431e-15,6.9807170495471e-18,1.8051325629806683e-10,2.181327351067754e-11,2.441362776017602e-19,1.3823435380846597e-19,0.054,0.0,9.78593117198953e-09,0.8726268503870244,3.034911419178905e-10,5.3649965957495215e-19,2.195212297517236e-15,0.0659999989986412,4.3464150136393023e-20
0.28600817082487306,0.041572359999999996,7.97218650030801e-10,0.014746298924602877,5.378066501825324e-24,3.904446589348494e-15,6.964906923251222e-18,1.8049740445430434e-10,2.1864113611591136e-11,2.4413681834280726e-19,1.3792218146878687e-19,0.054,0.0,9.763744001693776e-09,0.8726268503749909,3.0354364169474594e-10,5.377756692913912e-19,2.2053358214646366e-15,0.06599999900041781,4.366700286812302e-20
0.2866577735237249,0.041572359999999996,7.954152633127711e-10,0.014746298948457904,5.365900768719986e-24,3.900027884642126e-15,6.94916650293371e-18,1.8048147782662446e-10,2.191494921362206e-11,2.4413724771088708e-19,1.3761133521997993e-19,0.054,0.0,9.74165745623793e-09,0.8726268503630117,3.035960225741288e-10,5.39051454372182e-19,2.2154821520970454e-15,0.06599999900218628,4.387030991861191e-20
0.28730737622257674,0.041572359999999996,7.936200369743753e-10,0.014746298972204907,5.353790086037259e-24,3.895624196717416e-15,6.933499937585973e-18,1.8046547679509632e-10,2.1965780295761652e-11,2.441377134337069e-19,1.3730201043909072e-19,0.054,0.0,9.71967085305084e-09,0.8726268503510867,3.036482850946689e-10,5.403270137826657e-19,2.225651283927296e-15,0.06599999900394668,4.4074071078626575e-20
0.2878920186515434,0.041572359999999996,7.92011264734618e-10,0.014746298993485457,5.3429372316332265e-24,3.891673647539506e-15,6.91945824995212e-18,1.8045101256351966e-10,2.2011524387902566e-11,2.4413819496132677e-19,1.3702471086779711e-19,0.054,0.0,9.699967801645923e-09,0.8726268503404,3.0369522060858433e-10,5.414748234533832e-19,2.2348229930561356e-15,0.06599999900552414,4.4257844213078967e-20
0.28847666108051007,0.041572359999999996,7.904090177415222e-10,0.014746299014679626,5.33212839691672e-24,3.887735131901138e-15,6.905473928401012e-18,1.8043648864414171e-10,2.205726478683553e-11,2.441385931747873e-19,1.3674855337647616e-19,0.054,0.0,9.680344666627096e-09,0.8726268503297568,3.037420610727166e-10,5.426224487512882e-19,2.2440131626901326e-15,0.06599999900709518,4.444198485348412e-20
0.28906130350947673,0.041572359999999996,7.888132564006911e-10,0.014746299035787941,5.321363314789394e-24,3.883808588793725e-15,6.8915473722707204e-18,1.804219053088022e-10,2.210300147746562e-11,2.441389922164671e-19,1.3647356374820274e-19,0.054,0.0,9.66080096306649e-09,0.8726268503191563,3.0378880687220797e-10,5.437698889337509e-19,2.2532217888102077e-15,0.06599999900865977,4.462649284660858e-20
0.2896459459384434,0.041572359999999996,7.872239414358137e-10,0.014746299056810923,5.310641720256392e-24,3.8798939590104135e-15,6.877675878780641e-18,1.8040726282771901e-10,2.2148734444766652e-11,2.441395543192862e-19,1.3619963092410876e-19,0.054,0.0,9.641336209953065e-09,0.8726268503085987,3.038354583898669e-10,5.449171432617712e-19,2.262448867391278e-15,0.06599999901021798,4.481136803899981e-20
0.29023058836741006,0.041572359999999996,7.856410338890692e-10,0.014746299077749088,5.299963350530332e-24,3.875991181600431e-15,6.863860673623453e-18,1.8039256146949428e-10,2.2194463673780744e-11,2.4413997522140315e-19,1.359268176892253e-19,0.054,0.0,9.621949930149544e-09,0.8726268502980835,3.0388201600618505e-10,5.4606421099995835e-19,2.2716943944023255e-15,0.06599999901176985,4.499661027698752e-20
0.2908152307963767,0.041572359999999996,7.8406449511509e-10,0.014746299098602943,5.289327944903335e-24,3.8721001961960574e-15,6.8501013929557624e-18,1.8037780150113248e-10,2.2240189149617855e-11,2.441401776547661e-19,1.3565511590814775e-19,0.054,0.0,9.60264165035632e-09,0.8726268502876103,3.0392848009935794e-10,5.472110914165103e-19,2.2809583658064977e-15,0.06599999901331542,4.518221940668496e-20
0.2913998732253434,0.041572359999999996,7.824942867781618e-10,0.014746299119373002,5.278735244749558e-24,3.868220945589747e-15,6.836396720985666e-18,1.8036298318805164e-10,2.228591085745552e-11,2.4414080826193027e-19,1.353844757324116e-19,0.054,0.0,9.58341090107265e-09,0.8726268502771792,3.0397485104530057e-10,5.483577837831925e-19,2.290240777561079e-15,0.06599999901485473,4.53681952739902e-20
0.29198451565431005,0.041572359999999996,7.809303708506111e-10,0.014746299140059763,5.268184993544591e-24,3.864353370327409e-15,6.822747296570865e-18,1.8034810679409471e-10,2.2331628782538468e-11,2.4414152802670385e-19,1.3511493365310006e-19,0.054,0.0,9.564257216557103e-09,0.8726268502667899,3.040211292176688e-10,5.495042873753182e-19,2.299541625617529e-15,0.06599999901638778,4.555453772458739e-20
0.2925691580832767,0.041572359999999996,7.793727096080798e-10,0.014746299160663731,5.25767693679189e-24,3.860497410001109e-15,6.809152510172953e-18,1.8033317258154546e-10,2.23773429101779e-11,2.441413413754861e-19,1.3484647055419835e-19,0.054,0.0,9.545180134791642e-09,0.872626850256442,3.0406731498787715e-10,5.506506014717273e-19,2.3088609059215284e-15,0.06599999901791466,4.5741246603948146e-20
0.2931538005122434,0.041572359999999996,7.778212656271081e-10,0.014746299181185396,5.247210822028482e-24,3.8566530093580135e-15,6.7956116687741745e-18,1.80318180811136e-10,2.242305322575135e-11,2.4414166039449387e-19,1.345790639821925e-19,0.054,0.0,9.526179197443914e-09,0.8726268502461352,3.0411340872511273e-10,5.517967253547664e-19,2.318198614412972e-15,0.06599999901943539,4.5928321757332674e-20
0.29373844294121004,0.041572359999999996,7.76276001782634e-10,0.014746299201625254,5.236786398811556e-24,3.852820111429314e-15,6.782124978424487e-18,1.8030313174206064e-10,2.2468759714702695e-11,2.441433949236003e-19,1.343127309798524e-19,0.054,0.0,9.507253949830055e-09,0.8726268502358694,3.0415941079635606e-10,5.529426583102695e-19,2.327554747026023e-15,0.06599999902094997,4.611576302979113e-20
0.2945337443425147,0.041572359999999996,7.74183802243369e-10,0.014746299229299565,5.222672321524204e-24,3.847624497878516e-15,6.763864823183267e-18,1.8028256865264533e-10,2.2530929044328414e-11,2.441430574244318e-19,1.3395213191415108e-19,0.054,0.0,9.481630238718395e-09,0.87262685022197,3.042218418773931e-10,5.545011872365428e-19,2.3403116618522814e-15,0.06599999902300055,4.637133082535437e-20
0.2953290457438194,0.041572359999999996,7.721028789210738e-10,0.014746299256824606,5.208634314206619e-24,3.842449915541135e-15,6.7457015245894595e-18,1.8026190065433142e-10,2.259309122980187e-11,2.4413833073443936e-19,1.3359340544374291e-19,0.054,0.0,9.456144630372578e-09,0.8726268502081452,3.0428410491954313e-10,5.560593597630516e-19,2.3531026522236993e-15,0.06599999902503997,4.6627575436176235e-20
0.2961243471451241,0.041572359999999996,7.700331409591351e-10,0.014746299284201585,5.194671763965126e-24,3.837296237668713e-15,6.72763699669374e-18,1.8024112838610733e-10,2.2655246235059234e-11,2.4414565092632265e-19,1.3323665659299978e-19,0.054,0.0,9.430796012029537e-09,0.8726268501943947,3.0434620082725916e-10,5.576171741227414e-19,2.3659277078550424e-15,0.06599999902706831,4.6884496470364543e-20
0.29691964854642877,0.041572359999999996,7.679744984733005e-10,0.014746299311431689,5.180784064431986e-24,3.832163305319912e-15,6.7096712039682286e-18,1.8022025248192531e-10,2.271739402425743e-11,2.4414746224499674e-19,1.3288190115237706e-19,0.054,0.0,9.405583282848793e-09,0.8726268501807175,3.0440813049775126e-10,5.591746285601798e-19,2.3787868184419014e-15,0.06599999902908565,4.7142093535327894e-20
0.29771494994773345,0.041572359999999996,7.65926862536927e-10,0.0147462993385161,5.1669706156514015e-24,3.827050965606096e-15,6.691798357065824e-18,1.801992735707276e-10,2.277953456177123e-11,2.4412376454803355e-19,1.3252890115253458e-19,0.054,0.0,9.38050535375693e-09,0.8726268501671134,3.0446989482103087e-10,5.607317213314699e-19,2.391679973660782e-15,0.0659999990310921,4.7400366237781355e-20
0.29851025134903814,0.041572359999999996,7.638901451758955e-10,0.014746299365455979,5.15323082421568e-24,3.821959140286703e-15,6.6740220941121045e-18,1.8017819227639272e-10,2.2841667812192967e-11,2.4414343846395494e-19,1.321778431382716e-19,0.054,0.0,9.355561147280863e-09,0.8726268501535817,3.045314946798998e-10,5.622884507041596e-19,2.4046071631693082e-15,0.06599999903308777,4.765931418375209e-20
0.2993055527503428,0.041572359999999996,7.618642593488769e-10,0.014746299392252474,5.139564102916749e-24,3.8168876547237685e-15,6.656342092611479e-18,1.8015700921800759e-10,2.2903793740328934e-11,2.4415916621601197e-19,1.3182872456117389e-19,0.054,0.0,9.33074959740124e-09,0.8726268501401215,3.045929309502218e-10,5.638448149571564e-19,2.4175683766063344e-15,0.0659999990350727,4.791893697858502e-20
0.30002132401151704,0.041572359999999996,7.600501518676873e-10,0.014746299416247674,5.127326048349584e-24,3.812340563508105e-15,6.640507044357669e-18,1.80137857964963e-10,2.2959700786179346e-11,2.4412958668850955e-19,1.3151595244154083e-19,0.054,0.0,9.308531751946154e-09,0.8726268501280685,3.046480844435891e-10,5.65245229194118e-19,2.4292625505799787e-15,0.06599999903685003,4.8153174162983964e-20
0.30073709527269127,0.041572359999999996,7.582446860116737e-10,0.014746299440128487,5.1151462906934e-24,3.807809769489226e-15,6.624748572524464e-18,1.8011862522494326e-10,2.3015601847283e-11,2.441445031450003e-19,1.3120472626840986e-19,0.054,0.0,9.286419742707879e-09,0.8726268501160725,3.047031067626604e-10,5.666453450603215e-19,2.440984267948464e-15,0.06599999903861883,4.8387957366089164e-20
0.3014528665338655,0.041572359999999996,7.564478002222262e-10,0.01474629946389572,5.103024414662419e-24,3.8032951617455356e-15,6.60906767570755e-18,1.8009931143925635e-10,2.3071496898421826e-11,2.4417236530085095e-19,1.3089509491741869e-19,0.054,0.0,9.264412815753414e-09,0.8726268501041335,3.04757998531584e-10,5.680451613243477e-19,2.452733521119849e-15,0.0659999990403791,4.8623286298801483e-20
0.3020970606689223,0.041572359999999996,7.548378885569974e-10,0.014746299485189795,5.092163874875732e-24,3.799245732183166e-15,6.595014976499455e-18,1.8008186010037852e-10,2.312179728519442e-11,2.4414852549109874e-19,1.3061752287070133e-19,0.054,0.0,9.244695809482454e-09,0.8726268500934368,3.048072900155546e-10,5.693047387901772e-19,2.4633313858011903e-15,0.06599999904195616,4.883554869776655e-20
0.30274125480397907,0.041572359999999996,7.532348332952207e-10,0.014746299506393109,5.081349588784238e-24,3.795209264378603e-15,6.581023437335958e-18,1.8006434378677245e-10,2.3172092765387327e-11,2.441487179198751e-19,1.3034119387592677e-19,0.054,0.0,9.22506277535407e-09,0.8726268500827852,3.048564767046052e-10,5.705640716991205e-19,2.4739515427723523e-15,0.06599999904352644,4.904825269182925e-20
0.30338544893903585,0.041572359999999996,7.51638590758204e-10,0.014746299527506241,5.07058126170822e-24,3.791185691071697e-15,6.567091402136301e-18,1.8004676281377397e-10,2.3222383320898357e-11,2.4415093727919e-19,1.3006603762493694e-19,0.054,0.0,9.205513178433886e-09,0.872626850072179,3.0490555904458825e-10,5.718231591684222e-19,2.4845939864740005e-15,0.06599999904508996,4.926139806934084e-20
0.303965223660587,0.041572359999999996,7.502077615530767e-10,0.014746299546431434,5.06092882077742e-24,3.7875754267091665e-15,6.554602975164685e-18,1.8003088491331172e-10,2.32676405953643e-11,2.44149010669632e-19,1.2981939039908304e-19,0.054,0.0,9.187989441549043e-09,0.8726268500626718,3.0494964429833276e-10,5.729561273140582e-19,2.4941912363589803e-15,0.06599999904649141,4.945360611679768e-20
0.3045449983821381,0.041572359999999996,7.487823842536546e-10,0.014746299565284456,5.051313158706856e-24,3.783975495112067e-15,6.54216249392361e-18,1.8001495511962188e-10,2.331289385317276e-11,2.4415445509762463e-19,1.2957369902617604e-19,0.054,0.0,9.170532475565505e-09,0.8726268500532005,3.049936457092037e-10,5.740888953053453e-19,2.503806529922607e-15,0.06599999904788743,4.9646171358503225e-20
0.30512477310368924,0.041572359999999996,7.473624277798809e-10,0.014746299584065724,5.041734065815095e-24,3.7803858543629544e-15,6.5297688337692874e-18,1.799989736585016e-10,2.3358143081308618e-11,2.441535910927673e-19,1.2932891510554554e-19,0.054,0.0,9.153141899844566e-09,0.8726268500437654,3.0503756359637404e-10,5.752214625083838e-19,2.513439863096072e-15,0.06599999904927813,4.9839093639589684e-20
0.30570454782524037,0.041572359999999996,7.459478612882321e-10,0.014746299602775645,5.032191334035581e-24,3.776806437792638e-15,6.517422022790512e-18,1.7998294075446557e-10,2.3403388266813077e-11,2.441459761473401e-19,1.2908505325874653e-19,0.054,0.0,9.135817336634312e-09,0.8726268500343659,3.050813982772043e-10,5.763538282922802e-19,2.5230912318055574e-15,0.06599999905066346,5.0032372805009726e-20
0.3062843225467915,0.041572359999999996,7.445386541689608e-10,0.014746299621414622,5.022684756886379e-24,3.773237203375481e-15,6.505122691135795e-18,1.7996685663074602e-10,2.3448629396784223e-11,2.441533679451286e-19,1.2884214882500658e-19,0.054,0.0,9.118558411042931e-09,0.872626850025002,3.051251500672274e-10,5.774859920291303e-19,2.53276063197225e-15,0.06599999905204353,5.022600869953744e-20
0.30686409726834263,0.041572359999999996,7.431347760424508e-10,0.014746299639983064,5.013214129405885e-24,3.76967812128898e-15,6.492869428941389e-18,1.7995072150936847e-10,2.349386645837615e-11,2.4415705189890793e-19,1.2860013628832754e-19,0.054,0.0,9.101364751012978e-09,0.8726268500156733,3.0516881928020166e-10,5.786179530940045e-19,2.542448059512368e-15,0.06599999905341827,5.0420001167769516e-20
0.30744387198989376,0.041572359999999996,7.417361967590764e-10,0.014746299658481364,5.003779248204922e-24,3.766129119649078e-15,6.480661991246736e-18,1.7993453561111225e-10,2.3539099438797528e-11,2.441441993623117e-19,1.2835901957394166e-19,0.054,0.0,9.084235987292543e-09,0.8726268500063797,3.052124062281256e-10,5.797497108649299e-19,2.5521535103371824e-15,0.06599999905478779,5.0614350054126256e-20
0.3080236467114449,0.041572359999999996,7.403428863968354e-10,0.01474629967690992,4.994379911448294e-24,3.7625901471458755e-15,6.468501437029612e-18,1.7991829915547283e-10,2.358432832531337e-11,2.4415278094365047e-19,1.281188563588732e-19,0.054,0.0,9.067171753409253e-09,0.872626849997121,3.0525591122119855e-10,5.808812647228753e-19,2.561876980353048e-15,0.06599999905615209,5.0809055202852635e-20
0.308603421432996,0.041572359999999996,7.389548152569532e-10,0.014746299695269123,4.985015918763304e-24,3.759061192355896e-15,6.456386186582443e-18,1.7990201236078154e-10,2.3629553105244536e-11,2.441649485854189e-19,1.2787956756749408e-19,0.054,0.0,9.050171685646349e-09,0.8726268499878972,3.052993345678789e-10,5.82012614051735e-19,2.5716184654614273e-15,0.06599999905751122,5.100411645801934e-20
