Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20),NOX2(52),N2X2(77)
2.8951790057762378e-11,0.08314471999999999,2.319912039980859e-06,3.238166143815754e-06,2.4448680030640827e-07,3.201130382884166e-10,1.3333579838923384e-09,3.84465949858078e-14,2.903017228385479e-20,3.932912731818755e-16,1.1572864267658573e-25,-3.566884970950891e-24,1.4553820847928197e-13,0.054,0.0,0.0,0.05897918770292209,0.8799983807560317,1.5330431763766286e-12,-1.0004125467983212e-23,5.654238278825861e-23,0.0659974342677628,-1.9147961361271975e-22,2.4683016219974006e-07,4.9977565386344154e-20,-3.442004992068179e-24
2.9030943612849602e-11,0.08314471999999999,2.3200931300293076e-06,3.2470174817790617e-06,2.45145540461119e-07,3.2201051997041836e-10,1.344205122080536e-09,3.8875248461404224e-14,2.952449798875932e-20,3.982031609411157e-16,2.7486453338836967e-25,1.289303490056963e-24,1.4693203758730524e-13,0.054,0.0,0.0,0.05897917732050769,0.8799983763294043,1.5508824685444254e-12,-1.011275188930267e-23,5.766200171775634e-23,0.06599743341708501,-1.9628738896876259e-22,2.4750866197869076e-07,5.079072979096327e-20,-3.2885359259906478e-24
2.9110097167936826e-11,0.08314471999999999,2.320271657339902e-06,3.255868810854975e-06,2.458042001459494e-07,3.2391356041412147e-10,1.3551106609562774e-09,3.9307525662381185e-14,3.0025855783688953e-20,4.03162005388523e-16,-4.42713405615344e-25,3.209371416714272e-24,1.483349930956999e-13,0.054,0.0,0.0,0.05897916694065097,0.8799983719027786,1.5688774087625128e-12,-1.0215930013010006e-23,5.880063604472401e-23,0.06599743256899204,-1.975891287471335e-22,2.481871922117908e-07,5.1614907491598595e-20,-3.426209805923381e-24
2.918925072302405e-11,0.08314471999999999,2.3204476580963035e-06,3.2647201310509542e-06,2.4646277914753553e-07,3.258221584085185e-10,1.3660747537049363e-09,3.974344760220433e-14,3.053432613454651e-20,4.081681153571925e-16,-1.0115214626066451e-25,-4.6100386015549514e-24,1.497471069922837e-13,0.054,0.0,0.0,0.058979156563315684,0.8799983674761545,1.5870289008227413e-12,-1.0315709513193786e-23,5.995855544820969e-23,0.06599743172344777,-1.9042486662114256e-22,2.488657529914499e-07,5.245021795637188e-20,-3.135552735189967e-24
2.9268404278111275e-11,0.08314471999999999,2.320621167971293e-06,3.2735714423639953e-06,2.4712127725258176e-07,3.277363127393407e-10,1.3770975534734284e-09,4.018303536180285e-14,3.1049990202047565e-20,4.1322180075213766e-16,8.628305370007468e-25,6.109075934354227e-25,1.5116841127672033e-13,0.054,0.0,0.0,0.058979146188466156,0.8799983630495318,1.6053378511088018e-12,-1.0414335014694481e-23,6.113603268123859e-23,0.06599743088041654,-1.961861134953539e-22,2.495443444100679e-07,5.329678163188888e-20,-2.8985675444340632e-24
2.93475578331985e-11,0.08314471999999999,2.3207922221339886e-06,3.282422744791166e-06,2.4777969424786065e-07,3.296560221890568e-10,1.388179213370112e-09,4.062631008961899e-14,3.1572929855479057e-20,4.1832337255023407e-16,-5.570939715972763e-25,4.7003929222384076e-24,1.5259893796039876e-13,0.054,0.0,0.0,0.05897913581606717,0.8799983586229108,1.6238051685957944e-12,-1.0508320345549001e-23,6.233334359733312e-23,0.06599743003986328,-1.9867553864515816e-22,2.502229665600335e-07,5.415471994867876e-20,-3.2077668619522217e-24
2.9426711388285724e-11,0.08314471999999999,2.320960855256952e-06,3.2912740383425175e-06,2.484380299202125e-07,3.315812855368799e-10,1.39931988646469e-09,4.1073293001662265e-14,3.210322767021232e-20,4.2347314280019375e-16,-1.0387079795677052e-24,-5.181738117459528e-24,1.5403871906631125e-13,0.054,0.0,0.0,0.058979125446084024,0.8799983541962912,1.6424317648497862e-12,-1.0598479630546108e-23,6.355076717718072e-23,0.06599742920175335,-1.892291730147937e-22,2.5090161953372446e-07,5.502415532664781e-20,-2.880291542626178e-24
2.950586494337295e-11,0.08314471999999999,2.3211271015232043e-06,3.3001253230144195e-06,2.4909628405654564e-07,3.3351210155876605e-10,1.410519725788108e-09,4.152400538156294e-14,3.264096692702595e-20,4.286714246225034e-16,1.8503635291409695e-24,-1.0070433942831613e-25,1.5548778662893205e-13,0.054,0.0,0.0,0.0589791150784825,0.8799983497696735,1.661218554027374e-12,-1.0690342084007548e-23,6.478858555558293e-23,0.06599742836605267,-1.9667196112566842e-22,2.51580303423507e-07,5.590521118064561e-20,-2.530037321922357e-24
2.958501849846017e-11,0.08314471999999999,2.3212909946331337e-06,3.308976598802e-06,2.497544564438359e-07,3.354484690274219e-10,1.4217788843324583e-09,4.1978468580618356e-14,3.3186231629869866e-20,4.339185322093481e-16,2.6454109501032756e-25,5.503631148312911e-24,1.569461726940956e-13,0.054,0.0,0.0,0.05897910471322887,0.8799983453430572,1.6801664528752425e-12,-1.0775190060139073e-23,6.604708404844124e-23,0.06599742753272753,-1.995391588221973e-22,2.5225901832173556e-07,5.679801192594687e-20,-3.0015745491561684e-24
2.9664172053547397e-11,0.08314471999999999,2.321452567811311e-06,3.317827865717514e-06,2.504125468691265e-07,3.3739038671230623e-10,1.4330975150508813e-09,4.2436704017845946e-14,3.3739106501358404e-20,4.3921478082458986e-16,-3.46326498371258e-24,-5.17699030414784e-24,1.5841390931887411e-13,0.054,0.0,0.0,0.058979094350289876,0.8799983409164425,1.6992763807297199e-12,-1.0856053747637862e-23,6.732655117987e-23,0.06599742670174485,-1.8711088157762143e-22,2.529377643207524e-07,5.770268298373697e-20,-2.642395685094281e-24
2.974332560863462e-11,0.08314471999999999,2.3216118538132097e-06,3.326679123756802e-06,2.510705551195282e-07,3.3933785337963465e-10,1.444475770857465e-09,4.2898733180043075e-14,3.4299676979746957e-20,4.445604868036897e-16,2.432208167527006e-24,-3.801030328193836e-25,1.5989102857145577e-13,0.054,0.0,0.0,0.058979083989632725,0.8799983364898293,1.718549259516332e-12,-1.0941263516149651e-23,6.862727870965869e-23,0.06599742587307186,-1.980300316835785e-22,2.536165415128871e-07,5.861935078675735e-20,-2.217176336443888e-24
2.9814563808213124e-11,0.08314471999999999,2.321753282378829e-06,3.334645248398657e-06,2.516626921094606e-07,3.410953167378827e-10,1.454767306885715e-09,4.331782087436028e-14,3.481084136526651e-20,4.494141705457042e-16,8.538078345611209e-25,1.003208572023878e-24,1.6122848455876894e-13,0.054,0.0,0.0,0.05897907466696555,0.8799983325058789,1.7360349375288268e-12,-1.1021167378091056e-23,6.981635489560687e-23,0.06599742512921435,-1.9494320571211284e-22,2.5422746773222424e-07,5.945471434281165e-20,-2.536264303606901e-24
2.988580200779163e-11,0.08314471999999999,2.3218929077204404e-06,3.3426113658568907e-06,2.522547622102449e-07,3.428572728659309e-10,1.4651073744832368e-09,4.3740014704589844e-14,3.532837231620945e-20,4.543084039700828e-16,-1.11618969584002e-23,-1.0955699628530721e-23,1.6257358985185571e-13,0.054,0.0,0.0,0.05897906534609723,0.8799983285219297,1.7536540303831723e-12,-1.1090479785227175e-23,7.102310828029175e-23,0.0659974243871784,-1.7401486648168875e-22,2.5483841936005333e-07,6.029999210265756e-20,-2.0580239678640296e-24
2.995704020737013e-11,0.08314471999999999,2.3220307527683166e-06,3.350577476125345e-06,2.528467652668243e-07,3.446237208576133e-10,1.4754960850428657e-09,4.416533047562423e-14,3.5852333632735575e-20,4.592434199114981e-16,1.294568354711528e-25,-3.2988835113688165e-25,1.6392636785103147e-13,0.054,0.0,0.0,0.0589790560270048,0.8799983245379819,1.7714072155407384e-12,-1.116684249618478e-23,7.22477583889751e-23,0.06599742364694118,-1.977391374558753e-22,2.554493964636554e-07,6.115527835953789e-20,-1.86907065198906e-24
3.0028278406948634e-11,0.08314471999999999,2.322166840161127e-06,3.3585435792024764e-06,2.534387011241851e-07,3.4639465980466544e-10,1.4859335499315915e-09,4.459378403695093e-14,3.6382789615500786e-20,4.642194519075079e-16,2.0648962453779577e-23,1.2899775124339381e-23,1.6528684196359855e-13,0.054,0.0,0.0,0.05897904670966563,0.8799983205540352,1.7892951721605453e-12,-1.12152678183046e-23,7.349052693894017e-23,0.06599742290848001,-2.243520106381393e-22,2.560603991103021e-07,6.202066808427177e-20,-2.47089731125312e-24
3.009951660652714e-11,0.08314471999999999,2.3223011922496903e-06,3.3665096750980677e-06,2.5403056962735803e-07,3.4817008879667414e-10,1.4964198804904494e-09,4.502539128266289e-14,3.691980506349302e-20,4.692367341985429e-16,-1.4562363849842995e-23,-1.1906352120840674e-23,1.6665503560377337e-13,0.054,0.0,0.0,0.05897903739405732,0.8799983165700899,1.8073185810989945e-12,-1.1279197064335487e-23,7.475163785596427e-23,0.06599742217177265,-1.6449965495829676e-22,2.5667142736725604e-07,6.289625692854473e-20,-2.123502601230776e-24
3.017075480610564e-11,0.08314471999999999,2.3224338311005843e-06,3.3744757638125412e-06,2.546223706214168e-07,3.4995000692114816e-10,1.5069551880345306e-09,4.5460168151512656e-14,3.746344523185479e-20,4.742955017278277e-16,-3.527786334015092e-23,-8.015815230994237e-24,1.68030972192614e-13,0.054,0.0,0.0,0.05897902808015778,0.8799983125861456,1.825478124909601e-12,-1.1322407979703879e-23,7.603131729120198e-23,0.06599742143679707,-1.6498268524231913e-22,2.5728248130177024e-07,6.378214122833114e-20,-1.0072195350236553e-24
3.0241993005684143e-11,0.08314471999999999,2.322564778499812e-06,3.382441845326194e-06,2.5521410395147923e-07,3.5173441326342737e-10,1.5175395838528316e-09,4.5898130626985134e-14,3.801377587461858e-20,4.793959901413229e-16,5.461698532334243e-23,2.5271017959902358e-23,1.694146751579466e-13,0.054,0.0,0.0,0.058979018767945236,0.8799983086022029,1.843774487842718e-12,-1.139589052846673e-23,7.732979363787688e-23,0.06599742070353148,-2.753537162904966e-22,2.5789356098108797e-07,6.467841800724763e-20,-2.6516456190294825e-24
3.0313231205262647e-11,0.08314471999999999,2.322694055956307e-06,3.3904079196656296e-06,2.558057694627063e-07,3.535233069068069e-10,1.5281731792083174e-09,4.6339294737231185e-14,3.8570863300179426e-20,4.845384357876811e-16,4.234349063319893e-23,-1.1335589122729269e-23,1.7080616793429348e-13,0.054,0.0,0.0,0.05897900945739811,0.8799983046182612,1.8622083558452712e-12,-1.1413101632195382e-23,7.864729754798186e-23,0.06599741997195446,-1.9875797076051957e-22,2.585046664724427e-07,6.55851849796978e-20,-2.4700934286611386e-24
3.036707730774938e-11,0.08314471999999999,2.322790676403187e-06,3.3964291515219965e-06,2.5625294063231063e-07,3.5487843715719147e-10,1.5362434043736378e-09,4.667488739850554e-14,3.899646778746969e-20,4.884533915006939e-16,-4.182049292127421e-25,-2.900018021832331e-29,1.7186312515110634e-13,0.054,0.0,0.0,0.058979002421020534,0.8799983016069604,1.8762334449219378e-12,-1.1367159135308851e-23,7.965591444330543e-23,0.0659974194200923,-1.6634963804423858e-22,2.58966593812646e-07,6.627759499740705e-20,1.3166330106625756e-25
3.0420923410236114e-11,0.08314471999999999,2.3228863639768988e-06,3.402450379235073e-06,2.567000729000982e-07,3.5623613018906927e-10,1.544341850008316e-09,4.701232537128718e-14,3.942599972227517e-20,4.923925564530666e-16,1.2666951303664432e-25,-6.388369676017783e-25,1.7292455639374693e-13,0.054,0.0,0.0,0.058978995385573246,0.8799982985956601,1.890337784411005e-12,-1.1306380836361967e-23,8.067563673442228e-23,0.06599741886917367,-1.8306431034740558e-22,2.5942853596732525e-07,6.697609728775841e-20,2.146364596913523e-24
3.0462053802465076e-11,0.08314471999999999,2.3229588321512045e-06,3.407049696481807e-06,2.5704158902379143e-07,3.57274931387532e-10,1.5505468955411634e-09,4.727132509885034e-14,3.975676193708025e-20,4.954178636455538e-16,1.1237482698984525e-25,-4.250124521805842e-25,1.7373835182724206e-13,0.054,0.0,0.0,0.05897899001216184,0.8799982962954761,1.9011649692146095e-12,-1.1272485097547642e-23,8.146209715554765e-23,0.06599741844898406,-1.912941423538282e-22,2.5978140088197757e-07,6.751377965980624e-20,2.0444731350280102e-24
3.050318419469404e-11,0.08314471999999999,2.323030765233752e-06,3.41164901135233e-06,2.573830823807546e-07,3.583152274771766e-10,1.5567684562337343e-09,4.753140868815085e-14,4.008984579322225e-20,4.984574021063952e-16,-2.313672678069215e-24,1.4504885225480207e-24,1.74554768135781e-13,0.054,0.0,0.0,0.05897898463928399,0.8799982939952928,1.912038701156659e-12,-1.125097830092238e-23,8.225514269185906e-23,0.0659974180293358,-1.8907407690111193e-22,2.601342744702721e-07,6.80550610074469e-20,1.357689579684249e-24
3.0544314586923e-11,0.08314471999999999,2.323102167163759e-06,3.4162483238501484e-06,2.577245529412189e-07,3.5935701828003105e-10,1.5630065534806055e-09,4.7792579257457195e-14,4.0425264418340025e-20,5.015112178485962e-16,1.084645211725081e-24,-3.4849866735874376e-25,1.7537380983453298e-13,0.054,0.0,0.0,0.05897897926693579,0.8799982916951097,1.9229591135230213e-12,-1.1232213893222178e-23,8.305481945219113e-23,0.06599741761022494,-1.8646536661210171e-22,2.6048715674514127e-07,6.859996065895522e-20,1.1250033374636479e-24
3.058544497915196e-11,0.08314471999999999,2.3231730418514494e-06,3.42084763396446e-06,2.580660006754206e-07,3.604003036178865e-10,1.5692612086734188e-09,4.8054839930031516e-14,4.0763030997155285e-20,5.045793569632253e-16,2.802028314642541e-24,-2.3163778613592646e-24,1.7619548143937353e-13,0.054,0.0,0.0,0.05897897389511325,0.8799982893949271,1.9339263397879512e-12,-1.1212037745597097e-23,8.386117380527027e-23,0.0659974171916476,-1.8296118491384466e-22,2.6084004771951596e-07,6.914849802115393e-20,1.3464314470772625e-24
3.062657537138092e-11,0.08314471999999999,2.3232433931782655e-06,3.425446941676077e-06,2.5840742555360075e-07,3.6144508331226473e-10,1.5755324432008518e-09,4.8318193834119483e-14,4.11031587706163e-20,5.076618656193773e-16,-5.884828951845417e-24,2.7473587803893624e-24,1.7701978746687962e-13,0.054,0.0,0.0,0.05897896852381254,0.8799982870947449,1.9449405136140676e-12,-1.1182425380906125e-23,8.467425238080596e-23,0.0659974167735999,-1.8034023944432085e-22,2.611929474063263e-07,6.970069257960644e-20,1.7462102957647966e-24
3.0667705763609885e-11,0.08314471999999999,2.3233132249970712e-06,3.4300462469840422e-06,2.58748827546005e-07,3.624913571844327e-10,1.5818202784486247e-09,4.8582644102957894e-14,4.144566103517811e-20,5.107587900641742e-16,-2.7523713822551396e-24,2.58029711680697e-24,1.7784673243432478e-13,0.054,0.0,0.0,0.0589789631530298,0.8799982847945632,1.9560017688523387e-12,-1.1151726796482699e-23,8.549410207061221e-23,0.06599741635607798,-1.8486369557013277e-22,2.6154585581850086e-07,7.025656389883807e-20,1.849723543615256e-24
3.0708836155838847e-11,0.08314471999999999,2.3233825411323673e-06,3.4346455498979126e-06,2.5909020662288413e-07,3.635391250554096e-10,1.588124735799502e-09,4.884819387477143e-14,4.1790551146309106e-20,5.138701766227659e-16,1.304803231498841e-23,-7.16280297216629e-24,1.7867632085967445e-13,0.054,0.0,0.0,0.058978957782761215,0.879998282494382,1.9671102395420616e-12,-1.1118015460945212e-23,8.63207700297135e-23,0.06599741593907803,-1.9243219772762105e-22,2.618987729689674e-07,7.081613162254334e-20,1.80256260126256e-24
3.074996654806781e-11,0.08314471999999999,2.3234513453804977e-06,3.4392448504207483e-06,2.5943156275449316e-07,3.645883867460143e-10,1.5944458366333343e-09,4.911484629276889e-14,4.213784251886462e-20,5.169960716983662e-16,-4.143698235430322e-24,5.49653536448886e-25,1.7950855726158116e-13,0.054,0.0,0.0,0.05897895241300293,0.8799982801942011,1.9782660599108443e-12,-1.1093037145460492e-23,8.715430367749276e-23,0.06599741552259629,-1.8213282363131926e-22,2.622516988706517e-07,7.137941547383429e-20,1.6080666153128446e-24
3.079109694029677e-11,0.08314471999999999,2.3235196415098616e-06,3.443844148544307e-06,2.5977289591109254e-07,3.656391420768294e-10,1.6007836023270208e-09,4.938260450515187e-14,4.248754861940759e-20,5.201365217722213e-16,-2.298989723973794e-23,1.3103026594942903e-23,1.8034344615938e-13,0.054,0.0,0.0,0.05897894704375122,0.8799982778940205,1.989469364374591e-12,-1.106675326111769e-23,8.799475069879902e-23,0.06599741510662896,-1.7578531547311027e-22,2.626046335364792e-07,7.194643525544311e-20,1.4793263440701225e-24
3.083222733252573e-11,0.08314471999999999,2.3235874332611137e-06,3.4484434442846708e-06,2.601142060629469e-07,3.6669139086823e-10,1.6071380542545324e-09,4.965147166514018e-14,4.283968297064256e-20,5.23291573403632e-16,2.511840111903217e-23,-1.119177861147572e-23,1.8118099207308385e-13,0.054,0.0,0.0,0.05897894167500233,0.8799982755938405,2.000720287537478e-12,-1.1046862711585274e-23,8.884215904508603e-23,0.06599741469117235,-1.986478972729926e-22,2.629575769793733e-07,7.251721084995542e-20,1.4676050454916335e-24
3.0873357724754694e-11,0.08314471999999999,2.3236547243473733e-06,3.45304273764015e-06,2.60455493180326e-07,3.6774513294034275e-10,1.6135092137868696e-09,4.992145093093779e-14,4.319425916621217e-20,5.264612732299164e-16,3.849324555076659e-24,-1.890816458775564e-24,1.820211995233786e-13,0.054,0.0,0.0,0.05897893630675253,0.8799982732936609,2.0120189641919446e-12,-1.1032189595776248e-23,8.96965769355327e-23,0.0659974142762227,-1.8480938713059523e-22,2.633105292122567e-07,7.30917622200167e-20,1.478167391817214e-24
3.0910375077760764e-11,0.08314471999999999,2.323714861303311e-06,3.45718209961013e-06,2.607626318669225e-07,3.686947774113819e-10,1.6192575600288292e-09,5.016538573489774e-14,4.351547678755432e-20,5.293265658887884e-16,-9.161282960042441e-26,1.1863344868354677e-29,1.8277966557931472e-13,0.054,0.0,0.0,0.058978931475751395,0.8799982712234996,2.022228713973905e-12,-1.101599364270123e-23,9.0471586267032e-23,0.06599741390319848,-1.8169453780411986e-22,2.63628193747972e-07,7.361210330498943e-20,1.463307876803755e-24
3.0947392430766835e-11,0.08314471999999999,2.323774598374586e-06,3.461321459637921e-06,2.6106975184984964e-07,3.6964563116242196e-10,1.6250194723140663e-09,5.04102262161304e-14,4.383869333256151e-20,5.322037955334134e-16,2.7241949143799715e-26,1.433364553503191e-25,1.835402944387049e-13,0.054,0.0,0.0,0.05897892664514885,0.8799982691533387,2.0324773519472453e-12,-1.0995744809884879e-23,9.125234813593667e-23,0.06599741353057927,-1.8147601688922662e-22,2.6394586542346334e-07,7.413553366893789e-20,1.4416332047455013e-24
3.0984409783772906e-11,0.08314471999999999,2.3238339382116458e-06,3.46546081772425e-06,2.6137685310744374e-07,3.7059769406183864e-10,1.6307949662158732e-09,5.06559746873476e-14,4.4163918825504014e-20,5.350929963244751e-16,6.627806769323444e-28,-8.891648063963265e-26,1.843030893985088e-13,0.054,0.0,0.0,0.058978921814942284,0.8799982670831781,2.042764976766715e-12,-1.0974028077367532e-23,9.203889825477587e-23,0.06599741315836243,-1.8118650160550544e-22,2.642635442481486e-07,7.466206803184498e-20,1.4160863472660952e-24
3.1021427136778977e-11,0.08314471999999999,2.323892883447374e-06,3.4696001738716315e-06,2.6168393561804456e-07,3.715509659778572e-10,1.6365840573055938e-09,5.090263346455591e-14,4.449116332783563e-20,5.379942024738418e-16,-2.7785164253419463e-27,7.579578693217677e-27,1.8506805375611611e-13,0.054,0.0,0.0,0.05897891698512903,0.8799982650130178,2.0530916872105335e-12,-1.0952870202408739e-23,9.283127251458141e-23,0.06599741278654532,-1.8134920606009687e-22,2.645812302314444e-07,7.519172116677794e-20,1.3926895149464507e-24
3.109546184279111e-11,0.08314471999999999,2.324009600559489e-06,3.477878880350082e-06,2.6229804431164006e-07,3.7346113633183586e-10,1.648203093324392e-09,5.13986912173973e-14,4.515174979893072e-20,5.438327679508472e-16,-8.284768226067728e-27,2.567610605416195e-31,1.8660450385642492e-13,0.054,0.0,0.0,0.058978907326672034,0.8799982608726983,2.0738627607013614e-12,-1.0912647235068897e-23,9.443363791933326e-23,0.06599741204409999,-1.817748718393915e-22,2.652166237115319e-07,7.626044311148218e-20,1.3462340420835581e-24
