Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
2.549959290805751e-06,0.05040494462592178,5.118130443537419e-06,1.2149814695533781e-05,1.275337178394131e-06,3.767928159535239e-40,8.487011694093792e-09,0.938,1.4838250369031375e-21,0.004317658384962808,5.161710126172393e-09,1.3340795727098879e-09,3.977088743652213e-06,0.0,0.0,0.025488021103274933,0.007833814284510379,0.050013436374758385,3.0465421416589125e-30,2.3612791858054277e-28,0.001978749804407155,1.5626246491194734e-33
2.5548788544796053e-06,0.05040494462592178,5.118068182001844e-06,1.2183659028617648e-05,1.2750206714392139e-06,3.767070388238503e-40,8.476231013029503e-09,0.938,1.4967740530334228e-21,0.004323969428903499,5.187781489917872e-09,1.3346726696204232e-09,3.9760321969246585e-06,0.0,0.0,0.025481677634432598,0.00783064183354191,0.05001347054866849,3.084195974689751e-30,2.3825167201008828e-28,0.00197871705281097,1.5626578036068703e-33
2.5647179818273137e-06,0.05040494462592178,5.117932328174554e-06,1.2251380351008886e-05,1.2743885156274526e-06,3.765360592299364e-40,8.45477276170221e-09,0.938,1.5229254319419839e-21,0.004336574324855944,5.240141360980731e-09,1.335854966873017e-09,3.9739218284976515e-06,0.0,0.0,0.02546900786345191,0.007824305513937908,0.05001353892289757,3.160649320506036e-30,2.4254268987909084e-28,0.0019786515253509625,1.5627254928783142e-33
2.574557109175022e-06,0.05040494462592178,5.117781550190184e-06,1.2319144844943753e-05,1.2737575011092013e-06,3.76365853067277e-40,8.433450819523097e-09,0.938,1.5494169765947957e-21,0.00434915635509636,5.2927908935493885e-09,1.3370320966437303e-09,3.9718150848783e-06,0.0,0.0,0.02545636092474896,0.00781798060915331,0.05001360733206373,3.238650193626892e-30,2.468921654197534e-28,0.001978585965729099,1.5627950580819514e-33
2.5843962365227304e-06,0.05040494462592178,5.117616065011691e-06,1.238695207044612e-05,1.2731276244921973e-06,3.761964291428929e-40,8.412263797648153e-09,0.938,1.5762515397661666e-21,0.00436171558760789,5.345730250043114e-09,1.3382040922071557e-09,3.9697119558258645e-06,0.0,0.0,0.025443736750578448,0.007811667085361818,0.05001367577583981,3.318222768108739e-30,2.513006322806421e-28,0.001978520374178471,1.5628665425529393e-33
2.5942353638704387e-06,0.05040494462592178,5.1174360859474375e-06,1.2454801592198407e-05,1.2724988823983287e-06,3.760277964420204e-40,8.391210326858878e-09,0.938,1.6034319839371934e-21,0.004374252090090792,5.398959590989359e-09,1.3393709865471024e-09,3.9676124311394214e-06,0.0,0.0,0.02543113527347687,0.00780536490887716,0.05001374425390142,3.399391481001628e-30,2.557686264604636e-28,0.0019784547509311278,1.5629399904260994e-33
2.604074491218147e-06,0.05040494462592178,5.11724182272638e-06,1.2522692979475665e-05,1.2718712714635573e-06,3.758599641303208e-40,8.370289057205865e-09,0.938,1.6309611812646783e-21,0.004386765929963959,5.4524790750454344e-09,1.3405328123595052e-09,3.965516500657673e-06,0.0,0.0,0.02541855642626102,0.007799074046152358,0.05001381276592697,3.482181033899519e-30,2.602966863054523e-28,0.0019783890962180696,1.5630154466468406e-33
2.6139136185658554e-06,0.05040494462592178,5.117033481571697e-06,1.259062580608059e-05,1.2712447883378432e-06,3.756929415561197e-40,8.349498657659183e-09,0.938,1.6588420135500318e-21,0.004399257174366419,5.506288859019947e-09,1.3416896020553273e-09,3.963424154258737e-06,0.0,0.0,0.025406000142026465,0.0077927944637789775,0.05001388131159762,3.566616394495458e-30,2.6488535250674347e-28,0.0019783234102692345,1.563092956982213e-33
2.6237527459135638e-06,0.05040494462592178,5.11681126527276e-06,1.265859965027966e-05,1.2706194296850646e-06,3.7552673825265844e-40,8.32883781576765e-09,0.938,1.6870773722082386e-21,0.004411725890158853,5.560389097893957e-09,1.3428413877633997e-09,3.961335381859934e-06,0.0,0.0,0.025393466354146008,0.0077865261284864,0.0500139498905972,3.652722798137995e-30,2.695351680977328e-28,0.001978257693313494,1.5631725680320583e-33
2.633591873261272e-06,0.05040494462592178,5.116575373255219e-06,1.272661409474058e-05,1.2699951921829482e-06,3.753613639403618e-40,8.308305237324732e-09,0.938,1.715670158236951e-21,0.004424172143925061,5.6147799448418145e-09,1.3439882013332864e-09,3.9592501734175906e-06,0.0,0.0,0.02538095499626821,0.0077802690071410874,0.05001401850261231,3.740525749385971e-30,2.742466784514303e-28,0.001978191945578647,1.5632543272402343e-33
