Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20),NOX2(52)
7.835756630390985e-09,0.08314471999999999,2.2965201201276806e-06,0.0008057674858004504,6.564253854750445e-08,3.305376739432508e-07,3.960952250357981e-05,1.284072213267826e-05,6.014746499601188e-07,6.52053590389914e-09,7.930416376431893e-21,3.815990012044328e-25,9.899709593653856e-09,0.054,0.0,0.0,0.05811148800668161,0.8795684941702289,5.546944029762369e-05,2.584225203169928e-11,1.2217075349676695e-07,0.06594375324477182,1.8326785685036905e-13,1.0814159520405015e-05,7.041299432476912e-07
7.841948508666643e-09,0.08314471999999999,2.2964927618731955e-06,0.0008063704008823291,6.560461958406439e-08,3.307027379250663e-07,3.962662714610125e-05,1.2866366477544006e-05,6.034786655907966e-07,6.528318428520539e-09,7.98004700440743e-21,-3.8581735263616213e-25,9.909577063479382e-09,0.054,0.0,0.0,0.05811083850793586,0.8795681581740817,5.553355636118311e-05,2.597040596849529e-11,1.2260811774078985e-07,0.06594370577458684,1.844186711990805e-13,1.0811198636911971e-05,7.064669970372723e-07
7.848140386942301e-09,0.08314471999999999,2.29646540497131e-06,0.0008069732715893332,6.556674982145243e-08,3.3086775589094923e-07,3.964369853484382e-05,1.289203470632308e-05,6.054873986085968e-07,6.5360995065946785e-09,8.029917796173131e-21,3.914804503977923e-25,9.919446636473336e-09,0.054,0.0,0.0,0.05811018904377145,0.8795678221855734,5.559769025503208e-05,2.6099072018635083e-11,1.2304661217970132e-07,0.06594365830240938,1.8557562269459616e-13,1.0808241264950186e-05,7.088095154786004e-07
7.854332265217959e-09,0.08314471999999999,2.2964380494228935e-06,0.0008075760979133057,6.55289291458721e-08,3.3103272779579334e-07,3.966073667309913e-05,1.2917726797256925e-05,6.075008546029585e-07,6.543879125745786e-09,8.080076572583678e-21,-3.9864817126847734e-25,9.929318306247834e-09,0.054,0.0,0.0,0.058109539614206375,0.8795674862047036,5.566184197484872e-05,2.6228251681246573e-11,1.2348623841130995e-07,0.06594361082824443,1.8673873789339534e-13,1.0805287395008197e-05,7.11157504920684e-07
7.860524143493617e-09,0.08314471999999999,2.2964106952288167e-06,0.000808178879846112,6.549115744384492e-08,3.3119765359446113e-07,3.967774156422791e-05,1.2943442728543001e-05,6.095190391584775e-07,6.551657273612604e-09,8.130477495862725e-21,4.073975822926952e-25,9.93919206640926e-09,0.054,0.0,0.0,0.05810889021925863,0.8795671502314715,5.572601151628327e-05,2.635794645787404e-11,1.239269980326899e-07,0.0659435633520971,1.879080433287754e-13,1.0802337017602521e-05,7.135109717065873e-07
7.866716021769275e-09,0.08314471999999999,2.2963833423899427e-06,0.0008087816173796752,6.54534346022095e-08,3.3136253324178047e-07,3.96947132116599e-05,1.296918247833492e-05,6.115419578548854e-07,6.5594339378483855e-09,8.181169137181967e-21,-4.17824167718402e-25,9.949067910558339e-09,0.054,0.0,0.0,0.058108240858946045,0.8795668142658769,5.579019887495806e-05,2.648815785247635e-11,1.243688926401755e-07,0.06594351587397233,1.890835657279415e-13,1.079939012327758e-05,7.158699221734099e-07
7.872907900044933e-09,0.08314471999999999,2.296355990907134e-06,0.0008093843105059411,6.541576050812048e-08,3.3152736669254947e-07,3.971165161889378e-05,1.2994946024742528e-05,6.135696162670331e-07,6.567209106120954e-09,8.232104563284049e-21,4.300437251583427e-25,9.958945832290133e-09,0.054,0.0,0.0,0.05810759153328649,0.879566478307919,5.585440404646757e-05,2.6618887371425354e-11,1.248119238293554e-07,0.0659434683938752,1.9026533179044779e-13,1.0796446702605596e-05,7.182343626522647e-07
7.879099778320591e-09,0.08314471999999999,2.2963286407812486e-06,0.0008099869592169128,6.537813504904762e-08,3.316921539015334e-07,3.9728556789496944e-05,1.3020733345832054e-05,6.156020199648698e-07,6.574982766112697e-09,8.283333826116805e-21,-4.44194506307945e-25,9.96882582519411e-09,0.054,0.0,0.0,0.05810694224229762,0.8795661423575977,5.5918627026378514e-05,2.6750136523504036e-11,1.252560931950674e-07,0.06594342091181069,1.9145336841572804e-13,1.0793506746186494e-05,7.206042994682567e-07
7.88529165659625e-09,0.08314471999999999,2.2963012920131413e-06,0.0008105895635046142,6.534055811277477e-08,3.3185689482346766e-07,3.974542872710547e-05,1.3046544419626202e-05,6.176391745134273e-07,6.582754905520612e-09,8.334808139121108e-21,4.604397629067232e-25,9.97870788285414e-09,0.054,0.0,0.0,0.058106292985997156,0.879565806414912,5.598286781022977e-05,2.6881906819904842e-11,1.2570140233139259e-07,0.06594337342778377,1.9264770246919696e-13,1.0790570244647826e-05,7.229797389404613e-07
7.891483534871908e-09,0.08314471999999999,2.2962739446036633e-06,0.0008111921233611299,6.530302958739894e-08,3.320215894130559e-07,3.9762267435424016e-05,1.3072379224104296e-05,6.196810854727976e-07,6.59052551205632e-09,8.386579829155857e-21,-4.789708715039668e-25,9.988591998848565e-09,0.054,0.0,0.0,0.05810564376440261,0.8795654704798619,5.604712639353254e-05,2.701419977422786e-11,1.261478528316498e-07,0.06594332594179941,1.9384836102415822e-13,1.0787637188644662e-05,7.253606873819035e-07
7.897675413147566e-09,0.08314471999999999,2.296246598553661e-06,0.0008117946387785625,6.52655493613293e-08,3.3218623762497423e-07,3.977907291822563e-05,1.3098237737202351e-05,6.217277583981177e-07,6.598294573446099e-09,8.438597416485954e-21,5.000110689729455e-25,9.998478166750178e-09,0.054,0.0,0.0,0.05810499457753156,0.8795651345524468,5.611140277177026e-05,2.7147016902479068e-11,1.2659544628839043e-07,0.06594327845386258,1.950553711113237e-13,1.078470756885952e-05,7.277471510995359e-07
7.903867291423224e-09,0.08314471999999999,2.2962192538639816e-06,0.000812397109749077,6.522811732328625e-08,3.3235083941386777e-07,3.97958451793517e-05,1.3124119936813238e-05,6.237791988395488e-07,6.606062077430896e-09,8.490916398965131e-21,-5.238198810503947e-25,1.0008366380126314e-08,0.054,0.0,0.0,0.05810434542540134,0.8795647986326659,5.617569694039871e-05,2.7280359723068535e-11,1.270441842933923e-07,0.06594323096397821,1.96268759979701e-13,1.0781781376002266e-05,7.301391363942176e-07
7.910059169698882e-09,0.08314471999999999,2.296191910535465e-06,0.0008129995362648556,6.519073336230044e-08,3.3251539473435484e-07,3.981258422271177e-05,1.3150025800786769e-05,6.258354123422598e-07,6.613828011766377e-09,8.543481640062644e-21,5.506983838375269e-25,1.0018256632538833e-08,0.054,0.0,0.0,0.05810369630802938,0.8795644627205191,5.6240008894846065e-05,2.741422975680864e-11,1.274940684376548e-07,0.06594318347215122,1.9748855482450802e-13,1.0778858600810012e-05,7.325366495606922e-07
7.91625104797454e-09,0.08314471999999999,2.296164568568947e-06,0.0008136019183181432,6.515339736771182e-08,3.326799035410242e-07,3.982929005228352e-05,1.3175955306929823e-05,6.278964044464062e-07,6.621592364222915e-09,8.596352852593694e-21,-5.809954473513118e-25,1.0028148917544193e-08,0.054,0.0,0.0,0.05810304722543289,0.8795641268160056,5.630433863051284e-05,2.7548628526912167e-11,1.2794510031139267e-07,0.06594313597838658,1.987147830725544e-13,1.0775939234047044e-05,7.349396968875696e-07
7.922442926250198e-09,0.08314471999999999,2.296137227965265e-06,0.0008142042559012015,6.511610922916869e-08,3.328443657884387e-07,3.9845962672112594e-05,1.3201908433006455e-05,6.299621806871143e-07,6.629355122585655e-09,8.64947010473489e-21,6.151151346236854e-25,1.003804322869343e-08,0.054,0.0,0.0,0.05810239817762913,0.8795637909191252,5.636868614277203e-05,2.768355755899057e-11,1.2839728150403113e-07,0.06594308848268914,1.9994747208246287e-13,1.077302326650473e-05,7.373482846572996e-07
7.928634804525856e-09,0.08314471999999999,2.2961098887252493e-06,0.0008148065490063566,6.507886883662676e-08,3.33008781431133e-07,3.986260208631244e-05,1.3227885156738026e-05,6.3203274659446e-07,6.637116274654497e-09,8.70289857352343e-21,-6.535254732817359e-25,1.0047939559532255e-08,0.054,0.0,0.0,0.05810174916463516,0.879563455029877,5.643305142696904e-05,2.781901838105203e-11,1.2885061360419984e-07,0.06594304098506379,2.0118664946129942e-13,1.0770110689001424e-05,7.397624191461562e-07
7.934826682801514e-09,0.08314471999999999,2.296082550849727e-06,0.0008154087976259479,6.504167608034809e-08,3.331731504236171e-07,3.987920829906428e-05,1.3253885455803304e-05,6.341081076934539e-07,6.644875808244166e-09,8.756572153549212e-21,6.96768862553951e-25,1.0057837903601018e-08,0.054,0.0,0.0,0.05810110018646808,0.8795631191482609,5.6497434478421846e-05,2.795501252349966e-11,1.2930509819972782e-07,0.06594299348551541,2.0243234272957572e-13,1.076720149238238e-05,7.421821066242122e-07
7.941018561077173e-09,0.08314471999999999,2.2960552143395216e-06,0.0008160110017523839,6.500453085090038e-08,3.3333747272037344e-07,3.9895781314616964e-05,1.3279909307838593e-05,6.361882695040191e-07,6.652633711184191e-09,8.810563014562497e-21,-7.454744322302428e-25,1.0067738254434796e-08,0.054,0.0,0.0,0.05810045124314482,0.8795627832742761,5.656183529242089e-05,2.8091541519129584e-11,1.2976073687763753e-07,0.06594294598404887,2.0368457967754676e-13,1.076429566751967e-05,7.446073533553211e-07
7.94721043935283e-09,0.08314471999999999,2.2960278791954555e-06,0.0008166131613780811,6.496743303915584e-08,3.3350174827586153e-07,3.9912321137286814e-05,1.3305956690437844e-05,6.382732375409763e-07,6.660389971318966e-09,8.864797174710573e-21,8.003727378803247e-25,1.0077640605563377e-08,0.054,0.0,0.0,0.05809980233468236,0.8795624474079223,5.662625386422923e-05,2.8228606903129056e-11,1.3021753122413974e-07,0.06594289848066902,2.0494338798554004e-13,1.0761393205312088e-05,7.470381655970942e-07
7.953402317628489e-09,0.08314471999999999,2.296000545418347e-06,0.0008172152764955309,6.493038253629036e-08,3.336659770445137e-07,3.9928827771457574e-05,1.3332027581152767e-05,6.403630173140221e-07,6.668144576507743e-09,8.919355701762803e-21,-8.623132597339603e-25,1.008754495051134e-08,0.054,0.0,0.0,0.058099153461097404,0.879562111549199,5.6690690189082496e-05,2.836621021307454e-11,1.306754828246278e-07,0.0659428509753807,2.0620879563057568e-13,1.0758494096685073e-05,7.494745496008807e-07
7.959594195904147e-09,0.08314471999999999,2.2959732130090093e-06,0.0008178173470972275,6.489337923378243e-08,3.3383015898074155e-07,3.9945301221580236e-05,1.3358121957492951e-05,6.424576143277149e-07,6.675897514624691e-09,8.974154597312535e-21,9.32285273766467e-25,1.0097451282798036e-08,0.054,0.0,0.0,0.05809850462240684,0.8795617756981058,5.6755144262188974e-05,2.8504352988929794e-11,1.311345932636724e-07,0.06594280346818872,2.074808304499738e-13,1.0755598332590604e-05,7.519165116117453e-07
7.965786074179805e-09,0.08314471999999999,2.295945881968253e-06,0.0008184193731757441,6.485642302341241e-08,3.339942940389294e-07,3.9961741492172986e-05,1.3384239796925986e-05,6.445570340814516e-07,6.683648773558885e-09,9.02928623998305e-21,-1.0114427879430665e-24,1.0107359595937671e-08,0.054,0.0,0.0,0.058097855818627205,0.8795614398546419,5.6819616078729616e-05,2.864303677304392e-11,1.3159486412501565e-07,0.06594275595909788,2.087595206119651e-13,1.0752705904007131e-05,7.543640578684506e-07
7.971977952455463e-09,0.08314471999999999,2.2959185522968866e-06,0.000819021354723652,6.481951379726149e-08,3.341583821734427e-07,3.997814858782101e-05,1.3410381076877563e-05,6.466612820694547e-07,6.691398341214359e-09,9.084653885182014e-21,1.101134389902755e-24,1.0117269883439279e-08,0.054,0.0,0.0,0.05809720704977525,0.8795611040188068,5.6884105633858106e-05,2.8782263110149455e-11,1.3205629699156614e-07,0.06594270844811302,2.1004489410702462e-13,1.0749816801939489e-05,7.568171946034314e-07
7.978169830731121e-09,0.08314471999999999,2.2958912239957164e-06,0.0008196232917335898,6.4782651447711e-08,3.3432242333861825e-07,3.9994522513176475e-05,1.3436545774731615e-05,6.487703637807493e-07,6.699146205510081e-09,9.140344592145019e-21,4.114841441069563e-25,1.0127182138806792e-08,0.054,0.0,0.0,0.05809655831586744,0.8795607681906005,5.6948612922700825e-05,2.8922033547360326e-11,1.3251889344539304e-07,0.06594266093523886,2.1133697918558412e-13,1.074693101741879e-05,7.592759280427777e-07
7.979717800300035e-09,0.08314471999999999,2.295884392134611e-06,0.00081977376902616,6.47734431722092e-08,3.343634262855999e-07,3.999861081220866e-05,1.3443090605588094e-05,6.492983901205871e-07,6.701082904019726e-09,9.15431506778703e-21,-3.3826743420645417e-35,1.012966050936597e-08,0.054,0.0,0.0,0.05809639613785244,0.8795606842347405,5.6964742515230635e-05,2.89570613538336e-11,1.326347245546804e-07,0.06594264905672569,2.1166105247343654e-13,1.074621008860679e-05,7.598914866166866e-07
7.982813739437865e-09,0.08314471999999999,2.295870728669511e-06,0.000820074715258603,6.475503538374655e-08,3.3444542336139317e-07,4.000678119202482e-05,1.3456184652492157e-05,6.503553504941855e-07,6.70495597864299e-09,9.182300649409127e-21,-1.3261413487669152e-35,1.0134617617833741e-08,0.054,0.0,0.0,0.058096071788378535,0.8795605163244515,5.699700502413571e-05,2.902721937299062e-11,1.3286660534115164e-07,0.06594262529934629,2.1231046456468365e-13,1.0744768850787912e-05,7.61123654701323e-07
7.98436170900678e-09,0.08314471999999999,2.2958638970655423e-06,0.0008202251841982531,6.47458358674412e-08,3.344864174887777e-07,4.001086327295835e-05,1.3462733867830387e-05,6.508842846991518e-07,6.7068923543800244e-09,9.19632051362257e-21,8.255166218038756e-35,1.013709635553902e-08,0.054,0.0,0.0,0.05809590961692017,0.8795604323700219,5.7013137940356956e-05,2.9062349634170327e-11,1.3298265506772215e-07,0.06594261342048022,2.1263580425044407e-13,1.0744048541502392e-05,7.61740264406217e-07
7.98745764814461e-09,0.08314471999999999,2.295850234114827e-06,0.0008205261137238303,6.472744558233006e-08,3.345683969189504e-07,4.001902121725209e-05,1.3475836680504648e-05,6.519430615732792e-07,6.7107647817638596e-09,9.22441369569134e-21,-9.822680588020584e-34,1.0142054197383957e-08,0.054,0.0,0.0,0.05809558528056187,0.8795602644625931,5.704540709595113e-05,2.913271278104166e-11,1.3321497331097486e-07,0.06594258966239569,2.132877530981755e-13,1.074260854148335e-05,7.629745356263867e-07
7.993649526420267e-09,0.08314471999999999,2.2958229092426378e-06,0.0008211279393569787,6.469069995540475e-08,3.3473232046091714e-07,4.003531223766743e-05,1.3502059823896471e-05,6.540642515730386e-07,6.718508334904587e-09,9.280822124594917e-21,-3.340789156644514e-35,1.0151971343962987e-08,0.054,0.0,0.0,0.0580949366340861,0.8795599286534554,5.710995869757893e-05,2.9273850252749785e-11,1.3368048564898958e-07,0.0659425421448192,2.1459674130149248e-13,1.073973101176293e-05,7.654472880239572e-07
7.998743827376198e-09,0.08314471999999999,2.295800429028709e-06,0.0008216230514804759,6.46605027608707e-08,3.348671514476416e-07,4.00486906393629e-05,1.3523652132425517e-05,6.558130762806585e-07,6.724877951295842e-09,9.327449941624943e-21,3.6478561272796397e-34,1.0160132027924256e-08,0.054,0.0,0.0,0.05809440299345,0.8795596523758342,5.7163081114775176e-05,2.939038156490079e-11,1.340643574532253e-07,0.06594250304884217,2.1567880304463894e-13,1.0737366019844048e-05,7.674859308893352e-07
8.003838128332129e-09,0.08314471999999999,2.295777949744593e-06,0.0008221181334349718,6.463033698451261e-08,3.350019505070637e-07,4.006204660222499e-05,1.354526022602907e-05,6.57565188955105e-07,6.731246379450264e-09,9.37427334463819e-21,-2.0224468414820355e-33,1.0168294024886799e-08,0.054,0.0,0.0,0.05809386937651537,0.8795593761033752,5.721621552144717e-05,2.9507285723715394e-11,1.3444902151206076e-07,0.06594246395160018,2.167654911328572e-13,1.0735003247531365e-05,7.695283803309737e-07
8.008932429288059e-09,0.08314471999999999,2.2957554713907287e-06,0.0008226131852164691,6.460020256726403e-08,3.3513671761368445e-07,4.007538012903863e-05,1.3566884091991242e-05,6.593205926379767e-07,6.737613612683433e-09,9.421299895799071e-21,-7.95267549847854e-34,1.0176457331217919e-08,0.054,0.0,0.0,0.05809333578329123,0.8795590998360784,5.72693619148016e-05,2.962456359772358e-11,1.3483447870407379e-07,0.06594242485309587,2.178568215004961e-13,1.0732642689905892e-05,7.715746397975707e-07
8.019121031199919e-09,0.08314471999999999,2.295710517475501e-06,0.00082360319824467,6.45400275744942e-08,3.3540615586655477e-07,4.0101979885811646e-05,1.3610179090034054e-05,6.628412851832065e-07,6.750344467683941e-09,9.515956029403422e-21,4.865148643070724e-33,1.019278785744492e-08,0.054,0.0,0.0,0.05809226866801017,0.8795585473169693,5.737569065032273e-05,2.986024397086561e-11,1.3560777599993807e-07,0.06594234665231072,2.2005347317577717e-13,1.0727928199099491e-05,7.756786025855819e-07
8.029309633111778e-09,0.08314471999999999,2.2956655672865013e-06,0.0008245930905336709,6.447997731270113e-08,3.3567546600221935e-07,4.01284899325672e-05,1.3653537024451485e-05,6.66375178200386e-07,6.763070462962934e-09,9.611424288539348e-21,1.6053588041165437e-32,1.0209123577502082e-08,0.054,0.0,0.0,0.05809120164767799,0.8795579948185047,5.748206729874461e-05,3.0097429654262325e-11,1.3638425636140727e-07,0.06594226844650763,2.2226888672344382e-13,1.0723222508308383e-05,7.797978467834979e-07
8.039498235023638e-09,0.08314471999999999,2.295620620827182e-06,0.0008255828620522446,6.442005131417052e-08,3.359446478164914e-07,4.015491029267418e-05,1.3696957792841968e-05,6.699222959343625e-07,6.775791545296871e-09,9.707655023964426e-21,-1.3500839599963465e-32,1.0225464462250777e-08,0.054,0.0,0.0,0.058090134722365405,0.8795574423406826,5.7588491837275664e-05,3.033612763518348e-11,1.3716392680258547e-07,0.06594219023570737,2.2450319134145206e-13,1.0718525578603733e-05,7.839323998736703e-07
8.049686836935497e-09,0.08314471999999999,2.2955756781009745e-06,0.0008265725127693695,6.4360249113323e-08,3.362137011050012e-07,4.0181240989983395e-05,1.3740441292506562e-05,6.734826625905341e-07,6.788507661573128e-09,9.804807591596302e-21,4.658074086109837e-32,1.024181048251678e-08,0.054,0.0,0.0,0.05808906789214269,0.8795568898835006,5.769496424292717e-05,3.05763449182013e-11,1.3794679433101066e-07,0.06594211201993065,2.2675651677434277e-13,1.0713837371243106e-05,7.880822892903472e-07
8.059875438847357e-09,0.08314471999999999,2.2955307391112896e-06,0.0008275620426543593,6.430057024669789e-08,3.364826256632809e-07,4.020748204882604e-05,1.3783987420450587e-05,6.770563023345848e-07,6.801218758790852e-09,9.902511320919745e-21,-1.2771586194155077e-31,1.0258161609090436e-08,0.054,0.0,0.0,0.058088001157079565,0.8795563374469565,5.780148449251373e-05,3.081808852516095e-11,1.3873286594757908e-07,0.06594203379919812,2.290289934643448e-13,1.0709157847669245e-05,7.922475424194081e-07
8.070064040759217e-09,0.08314471999999999,2.2954858038615097e-06,0.0008285514516769244,6.424101425293936e-08,3.367514212867879e-07,4.023363349401236e-05,1.3827596073384875e-05,6.806432392923184e-07,6.813924784061826e-09,1.0001757231420193e-20,3.355878072654578e-31,1.0274517812728304e-08,0.054,0.0,0.0,0.058086934517245094,0.8795557850310481,5.7908052562653715e-05,3.10613654951574e-11,1.3952214864648816e-07,0.06594195557353025,2.313207526213204e-13,1.0704486969509235e-05,7.964281865981281e-07
8.080252642671076e-09,0.08314471999999999,2.295440872354989e-06,0.0008295407398070895,6.418158067278821e-08,3.3702008777088234e-07,4.025969535083054e-05,1.3871267147727012e-05,6.842434975494488e-07,6.8266256846105515e-09,1.0101183503633503e-20,2.332785328899901e-31,1.029087906415417e-08,0.054,0.0,0.0,0.058085867972707865,0.8795552326357733,5.801466842976962e-05,3.130618288451162e-11,1.4031464941517902e-07,0.06594187734294746,2.3363192614137246e-13,1.0699824698573623e-05,8.00624249114986e-07
8.090441244582936e-09,0.08314471999999999,2.295395944595062e-06,0.0008305299070150969,6.412226904907762e-08,3.372886249108081e-07,4.0285667645045665e-05,1.3915000539602356e-05,6.878571011514609e-07,6.8393214077737226e-09,1.020295086374876e-20,1.4958582430687175e-30,1.03072453340581e-08,0.054,0.0,0.0,0.05808480152353594,0.8795546802611297,5.812133207008836e-05,3.1552547766751276e-11,1.4111037523428974e-07,0.06594179910747013,2.3596264647753977e-13,1.0695170996855737e-05,8.048357572094712e-07
8.100629846494795e-09,0.08314471999999999,2.295351020585048e-06,0.0008315189532714096,6.406307892672473e-08,3.3755703250169327e-07,4.031155040289836e-05,1.3958796144845405e-05,6.914840741033916e-07,6.852011901000144e-09,1.0299384144516619e-20,-3.104197566809894e-30,1.0323616593095251e-08,0.054,0.0,0.0,0.05808373516979697,0.879554127907115,5.8228043459641714e-05,3.1800467232585256e-11,1.419093330775928e-07,0.06594172086711848,2.3831304668755237e-13,1.0690525826530768e-05,8.090627380718603e-07
8.110818448406655e-09,0.08314471999999999,2.2953061003282375e-06,0.0008325078785468286,6.400400985271223e-08,3.378253103385928e-07,4.0337343651102926e-05,1.4002653859001762e-05,6.951244403695538e-07,6.864697111851902e-09,1.0413722277964928e-20,9.169862510457778e-30,1.033999281188739e-08,0.054,0.0,0.0,0.05808266891155801,0.8795535755737272,5.833480257426693e-05,3.204994838986625e-11,1.4271152991190463e-07,0.06594164262191266,2.4068326043634897e-13,1.0685889149954392e-05,8.13305218842852e-07
8.121007050318514e-09,0.08314471999999999,2.2952611838278923e-06,0.0008334966828125415,6.39450613760725e-08,3.380934582165065e-07,4.036304741684554e-05,1.4046573577329955e-05,6.987782238732351e-07,6.877376988005485e-09,1.0512990279619504e-20,6.214018047760708e-30,1.0356373961026145e-08,0.054,0.0,0.0,0.05808160274888554,0.879553023260964,5.8441609389607235e-05,3.2300998363554786e-11,1.4351697269700153e-07,0.06594156437187276,2.43073422269372e-13,1.0681260929661509e-05,8.175632266132882e-07
8.131195652230374e-09,0.08314471999999999,2.2952162710872553e-06,0.0008344853660400127,6.38862330478857e-08,3.383614759303555e-07,4.0388661727783355e-05,1.4090555194802335e-05,7.024454484965919e-07,6.8900514772509705e-09,1.0603797849349437e-20,-8.88881286314605e-30,1.0372760011071638e-08,0.054,0.0,0.0,0.05808053668184552,0.8795524709688232,5.854846388111219e-05,3.2553624295701907e-11,1.4432566838558102e-07,0.06594148611701875,2.4548366737687875e-13,1.0676641128365703e-05,8.218367884239918e-07
8.141384254142233e-09,0.08314471999999999,2.2951713621095473e-06,0.000835473928200917,6.382752442127528e-08,3.3862936327496873e-07,4.04141866120436e-05,1.4134598606106007e-05,7.061261380805064e-07,6.902720527491513e-09,1.0693683639435128e-20,-2.0404380139343818e-29,1.0389150932550548e-08,0.054,0.0,0.0,0.0580794707105035,0.8795519186973023,5.865536602403794e-05,3.28078333454297e-11,1.451376239232186e-07,0.06594140785737049,2.479141316267982e-13,1.0672029708958608e-05,8.261259312656012e-07
8.151572856054093e-09,0.08314471999999999,2.2951264568979685e-06,0.0008364623692672244,6.376893505139196e-08,3.3889712004511555e-07,4.0439622098222e-05,1.417870370564455e-05,7.098203164243215e-07,6.915384086744377e-09,1.0818900432693671e-20,-1.1165317005984574e-30,1.0405546695957133e-08,0.054,0.0,0.0,0.05807840483492444,0.8795513664463995,5.8762315793447724e-05,3.306363268889735e-11,1.4595284624828853e-07,0.06594132959294782,2.503649512292494e-13,1.0667426634508772e-05,8.304306820782802e-07
8.161761457965953e-09,0.08314471999999999,2.2950815554556897e-06,0.0008374506892112569,6.371046449539898e-08,3.3916474603552756e-07,4.046496821538092e-05,1.4222870387539766e-05,7.135280072855796e-07,6.928042103141845e-09,1.0899236485458942e-20,-1.9402194707187997e-29,1.0421947271755587e-08,0.054,0.0,0.0,0.05807733905517282,0.8795508142161121,5.886931316421245e-05,3.3321029519266514e-11,1.4677134229188566e-07,0.06594125132377042,2.5283626324207065e-13,1.0662831868260493e-05,8.347510677514295e-07
8.171950059877812e-09,0.08314471999999999,2.2950366577858657e-06,0.0008384388880056276,6.365211231246561e-08,3.394322410408835e-07,4.049022499304822e-05,1.4267098545633e-05,7.172492343798451e-07,6.940694524930967e-09,1.1038984774580719e-20,3.983631390533158e-30,1.043835263038088e-08,0.054,0.0,0.0,0.05807627337131255,0.8795502620064385,5.897635811101109e-05,3.358003104667391e-11,1.4759311897776605e-07,0.06594117304985796,2.55328205283133e-13,1.0658245373632918e-05,8.390871151234663e-07
8.182138661789672e-09,0.08314471999999999,2.2949917638916232e-06,0.0008394269656232206,6.359387806375976e-08,3.396996048558108e-07,4.051539246121603e-05,1.4311388073486327e-05,7.209840213805271e-07,6.953341300473477e-09,1.1138124060858267e-20,-6.3214544878952e-30,1.045476274223723e-08,0.054,0.0,0.0,0.05807520778340707,0.8795497098173759,5.9083450608331074e-05,3.38406444982063e-11,1.4841818322229334e-07,0.06594109477122995,2.5784091599084543e-13,1.0653667114219343e-05,8.434388509816181e-07
8.192327263701531e-09,0.08314471999999999,2.2949468737760685e-06,0.000840414922037209,6.35357613124369e-08,3.3996683727489894e-07,4.0540470650339416e-05,1.4355738864383949e-05,7.247323919186674e-07,6.965982378246201e-09,1.1258758402281268e-20,6.96136550748919e-30,1.0471177577697969e-08,0.054,0.0,0.0,0.05807414229151933,0.8795491576489223,5.919059063046868e-05,3.410287711787177e-11,1.4924654193437527e-07,0.06594101648790585,2.603745344104903e-13,1.0649097053786278e-05,8.478063020616949e-07
8.20251586561339e-09,0.08314471999999999,2.2949019874422862e-06,0.0008414027572210721,6.347776162362874e-08,3.4023393809270973e-07,4.056545959133492e-05,1.4400150811333688e-05,7.284943695827222e-07,6.978617706841551e-09,1.1357674138363564e-20,-6.344952550980185e-30,1.0487597107106944e-08,0.054,0.0,0.0,0.05807307689571174,0.8795486055010754,5.929777815152956e-05,3.4366736166568245e-11,1.5007820201539683e-07,0.06594093819990503,2.629292003850258e-13,1.064453515627248e-05,8.52189495047838e-07
8.21270446752525e-09,0.08314471999999999,2.2948571048933365e-06,0.0008423904711485902,6.341987856443317e-08,3.4050090710378093e-07,4.0590359315579185e-05,1.4444623807068476e-05,7.322699779183571e-07,6.991247234967768e-09,1.1477303979513292e-20,5.509289626734933e-30,1.0504021300779592e-08,0.054,0.0,0.0,0.05807201159604623,0.8795480533738328,5.940501314542915e-05,3.463222892205256e-11,1.509131703591542e-07,0.06594085990724681,2.655050542837376e-13,1.0639981385788023e-05,8.565884565722764e-07
8.22289306943711e-09,0.08314471999999999,2.2948122261322584e-06,0.000843378063793836,6.336211170390585e-08,3.407677441026282e-07,4.0615169854907574e-05,1.448915774404769e-05,7.360592404282464e-07,7.00387091144901e-09,1.158264525358586e-20,-5.1276852690494454e-30,1.0520450129002859e-08,0.054,0.0,0.0,0.058070946392584165,0.8795475012671926,5.951229558589307e-05,3.4899362678910966e-11,1.5175145385179449e-07,0.06594078160995033,2.681022372789864e-13,1.063543570661343e-05,8.610032132151042e-07
8.23308167134897e-09,0.08314471999999999,2.2947673511620678e-06,0.0008443655351311701,6.330446061305065e-08,3.4103444888375094e-07,4.0639891241612874e-05,1.4533752514458557e-05,7.398621805718753e-07,7.016488685225561e-09,1.1700631290663308e-20,4.979596231531801e-30,1.0536883562034992e-08,0.054,0.0,0.0,0.05806988128538649,0.8795469491811524,5.961962544645771e-05,3.516814474852953e-11,1.5259305937175376e-07,0.06594070330803475,2.7072089114274023e-13,1.0630898083198816e-05,8.654337915040556e-07
8.243270273260829e-09,0.08314471999999999,2.294722479985759e-06,0.0008453528851352493,6.324692486480967e-08,3.4130102124164046e-07,4.066452350844391e-05,1.4578408010217536e-05,7.436788217653384e-07,7.029100505354144e-09,1.1809897636730116e-20,-4.725892374513226e-30,1.0553321570105976e-08,0.054,0.0,0.0,0.05806881627451358,0.8795463971157099,5.972700270047048e-05,3.5438582459063486e-11,1.5343799378969472e-07,0.0659406250015191,2.733611583991121e-13,1.0626368480163006e-05,8.698802179142724e-07
