Time (s),Volume (m^3),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
0.00032987613960778903,0.043484688560000005,0.054,0.0,0.025717805485716075,0.0,0.0,5.947641114870494e-07,0.0,0.0,1.4603572230986207e-05,0.8671410972571403,0.0,0.0,0.0,0.06599940523588865,0.0
0.00033088967937805594,0.043484688560000005,0.054,0.0,0.025717852009368016,0.0,0.0,5.92943471917731e-07,0.0,0.0,1.4558869218610765e-05,0.8671410739953141,0.0,0.0,0.0,0.06599940705652825,0.0
0.00033190321914832284,0.043484688560000005,0.054,0.0,0.025717898249060744,0.0,0.0,5.911339447422806e-07,0.0,0.0,1.451443905306317e-05,0.8671410508754678,0.0,0.0,0.0,0.06599940886605542,0.0
0.00033291675891858975,0.043484688560000005,0.054,0.0,0.02571794420738608,0.0,0.0,5.893354285326248e-07,0.0,0.0,1.447027924393694e-05,0.8671410278963052,0.0,0.0,0.0,0.06599941066457163,0.0
0.00033393029868885666,0.043484688560000005,0.054,0.0,0.02571798988690441,0.0,0.0,5.875478230899243e-07,0.0,0.0,1.4426387331043321e-05,0.8671410050565459,0.0,0.0,0.0,0.06599941245217707,0.0
0.00033494383845912356,0.043484688560000005,0.054,0.0,0.025718035290145172,0.0,0.0,5.857710294285129e-07,0.0,0.0,1.438276088395188e-05,0.8671409823549255,0.0,0.0,0.0,0.06599941422897071,0.0
0.00033595737822939047,0.043484688560000005,0.054,0.0,0.025718080419607256,0.0,0.0,5.840049497571043e-07,0.0,0.0,1.4339397501542371e-05,0.8671409597901946,0.0,0.0,0.0,0.0659994159950504,0.0
0.0003369709179996574,0.043484688560000005,0.054,0.0,0.02571812527775953,0.0,0.0,5.822494874582692e-07,0.0,0.0,1.4296294811566828e-05,0.8671409373611183,0.0,0.0,0.0,0.0659994177505127,0.0
0.0003379844577699243,0.043484688560000005,0.054,0.0,0.025718169867041268,0.0,0.0,5.805045470739503e-07,0.0,0.0,1.4253450470213784e-05,0.8671409150664774,0.0,0.0,0.0,0.06599941949545308,0.0
0.0003389979975401912,0.043484688560000005,0.054,0.0,0.025718214189862584,0.0,0.0,5.787700342882479e-07,0.0,0.0,1.4210862161683357e-05,0.8671408929050667,0.0,0.0,0.0,0.06599942122996585,0.0
0.0003400115373104581,0.043484688560000005,0.054,0.0,0.025718258248604874,0.0,0.0,5.770458559065415e-07,0.0,0.0,1.4168527597773845e-05,0.8671408708756955,0.0,0.0,0.0,0.06599942295414424,0.0
0.000341025077080725,0.043484688560000005,0.054,0.0,0.025718302045621238,0.0,0.0,5.753319198424558e-07,0.0,0.0,1.412644451746828e-05,0.8671408489771874,0.0,0.0,0.0,0.06599942466808031,0.0
0.0003419372628739652,0.043484688560000005,0.054,0.0,0.025718341241082677,0.0,0.0,5.737980593380697e-07,0.0,0.0,1.4088782916530873e-05,0.8671408293794566,0.0,0.0,0.0,0.06599942620194083,0.0
0.00034284944866720544,0.043484688560000005,0.054,0.0,0.025718380228105974,0.0,0.0,5.722723558010245e-07,0.0,0.0,1.4051321596775702e-05,0.8671408098859449,0.0,0.0,0.0,0.06599942772764436,0.0
0.00034376163446044565,0.043484688560000005,0.054,0.0,0.025718419008349404,0.0,0.0,5.707547443350853e-07,0.0,0.0,1.401405896481913e-05,0.867140790495823,0.0,0.0,0.0,0.06599942924525584,0.0
0.00034467382025368587,0.043484688560000005,0.054,0.0,0.025718457583453688,0.0,0.0,5.692451607335255e-07,0.0,0.0,1.397699344413231e-05,0.867140771208271,0.0,0.0,0.0,0.06599943075483944,0.0
0.0003455860060469261,0.043484688560000005,0.054,0.0,0.025718495955042265,0.0,0.0,5.677435414655145e-07,0.0,0.0,1.3940123474822195e-05,0.8671407520224769,0.0,0.0,0.0,0.06599943225645868,0.0
0.0003464069732608423,0.043484688560000005,0.054,0.0,0.025718530316794042,0.0,0.0,5.663988416592531e-07,0.0,0.0,1.3907106422851584e-05,0.8671407348416008,0.0,0.0,0.0,0.06599943360115851,0.0
0.00034722794047475854,0.043484688560000005,0.054,0.0,0.025718564516158778,0.0,0.0,5.650604966665244e-07,0.0,0.0,1.3874245403106266e-05,0.8671407177419185,0.0,0.0,0.0,0.06599943493950348,0.0
0.00034804890768867476,0.043484688560000005,0.054,0.0,0.025718598554284888,0.0,0.0,5.637284615468311e-07,0.0,0.0,1.3841539312122323e-05,0.8671407007228554,0.0,0.0,0.0,0.0659994362715386,0.0
0.000348869874902591,0.043484688560000005,0.054,0.0,0.025718632432309953,0.0,0.0,5.624026917798272e-07,0.0,0.0,1.3808987056819452e-05,0.8671406837838429,0.0,0.0,0.0,0.06599943759730838,0.0
0.0003496908421165072,0.043484688560000005,0.054,0.0,0.025718666151360915,0.0,0.0,5.61083143264418e-07,0.0,0.0,1.3776587554373588e-05,0.8671406669243176,0.0,0.0,0.0,0.06599943891685693,0.0
0.0003504297126090318,0.043484688560000005,0.054,0.0,0.025718696363506814,0.0,0.0,5.599008326556557e-07,0.0,0.0,1.3747557719080902e-05,0.8671406518182446,0.0,0.0,0.0,0.0659994400991675,0.0
0.0003511685831015564,0.043484688560000005,0.054,0.0,0.025718726448594697,0.0,0.0,5.587234943028511e-07,0.0,0.0,1.3718649969554171e-05,0.8671406367757007,0.0,0.0,0.0,0.06599944127650587,0.0
0.000351907453594081,0.043484688560000005,0.054,0.0,0.02571875640742439,0.0,0.0,5.575510969048073e-07,0.0,0.0,1.3689863537255957e-05,0.8671406217962857,0.0,0.0,0.0,0.06599944244890325,0.0
0.0003526463240866056,0.043484688560000005,0.054,0.0,0.025718786240789042,0.0,0.0,5.563836094246381e-07,0.0,0.0,1.3661197660083439e-05,0.8671406068796035,0.0,0.0,0.0,0.06599944361639075,0.0
0.0003533851945791302,0.043484688560000005,0.054,0.0,0.025718815949475164,0.0,0.0,5.552210010813799e-07,0.0,0.0,1.3632651582306562e-05,0.8671405920252604,0.0,0.0,0.0,0.06599944477899908,0.0
0.00035405017802240233,0.043484688560000005,0.054,0.0,0.025718842581337293,0.0,0.0,5.541788000025895e-07,0.0,0.0,1.3607061921258857e-05,0.8671405787093293,0.0,0.0,0.0,0.06599944582120015,0.0
0.00035471516146567446,0.043484688560000005,0.054,0.0,0.025718869113405735,0.0,0.0,5.531405042242312e-07,0.0,0.0,1.3581568148593404e-05,0.8671405654432952,0.0,0.0,0.0,0.06599944685949595,0.0
0.0003553801449089466,0.043484688560000005,0.054,0.0,0.02571889554624036,0.0,0.0,5.52106091836243e-07,0.0,0.0,1.3556169726354513e-05,0.8671405522268778,0.0,0.0,0.0,0.06599944789390834,0.0
0.0003560451283522187,0.043484688560000005,0.054,0.0,0.02571892188039686,0.0,0.0,5.510755410924866e-07,0.0,0.0,1.3530866120602567e-05,0.8671405390597996,0.0,0.0,0.0,0.06599944892445908,0.0
0.0003567101117954908,0.043484688560000005,0.054,0.0,0.025718948116426762,0.0,0.0,5.500488304089098e-07,0.0,0.0,1.3505656801376987e-05,0.8671405259417847,0.0,0.0,0.0,0.06599944995116976,0.0
0.00035737509523876295,0.043484688560000005,0.054,0.0,0.025718974254877524,0.0,0.0,5.490259383619876e-07,0.0,0.0,1.348054124265943e-05,0.8671405128725592,0.0,0.0,0.0,0.06599945097406182,0.0
0.00035804007868203507,0.043484688560000005,0.054,0.0,0.02571900029629252,0.0,0.0,5.480068436872753e-07,0.0,0.0,1.3455518922337167e-05,0.8671404998518517,0.0,0.0,0.0,0.06599945199315649,0.0
0.0003587050621253072,0.043484688560000005,0.054,0.0,0.025719026241211102,0.0,0.0,5.469915252779194e-07,0.0,0.0,1.343058932216688e-05,0.8671404868793924,0.0,0.0,0.0,0.06599945300847489,0.0
0.00036003502901185144,0.043484688560000005,0.054,0.0,0.025719077843696495,0.0,0.0,5.449721336071344e-07,0.0,0.0,1.3381006228442644e-05,0.8671404610781498,0.0,0.0,0.0,0.06599945502786658,0.0
0.0003613649958983957,0.043484688560000005,0.054,0.0,0.02571912906656938,0.0,0.0,5.429675975916752e-07,0.0,0.0,1.3331787891578516e-05,0.8671404354667133,0.0,0.0,0.0,0.06599945703240258,0.0
0.00036269496278493993,0.043484688560000005,0.054,0.0,0.025719179914003323,0.0,0.0,5.409777539034152e-07,0.0,0.0,1.3282930301326441e-05,0.8671404100429964,0.0,0.0,0.0,0.06599945902224626,0.0
0.0003640249296714842,0.043484688560000005,0.054,0.0,0.025719230390110936,0.0,0.0,5.3900244159972e-07,0.0,0.0,1.323442950600997e-05,0.8671403848049424,0.0,0.0,0.0,0.06599946099755857,0.0
0.0003653548965580284,0.043484688560000005,0.054,0.0,0.025719280498945007,0.0,0.0,5.370415020800885e-07,0.0,0.0,1.3186281611459635e-05,0.8671403597505255,0.0,0.0,0.0,0.06599946295849808,0.0
0.00036668486344457266,0.043484688560000005,0.054,0.0,0.025719330244499534,0.0,0.0,5.350947790437079e-07,0.0,0.0,1.313848277997074e-05,0.8671403348777483,0.0,0.0,0.0,0.06599946490522113,0.0
0.0003680148303311169,0.043484688560000005,0.054,0.0,0.02571937963071082,0.0,0.0,5.331621184479014e-07,0.0,0.0,1.3091029229283213e-05,0.8671403101846427,0.0,0.0,0.0,0.06599946683788172,0.0
0.00036934479721766116,0.043484688560000005,0.054,0.0,0.025719428661458498,0.0,0.0,5.312433684674872e-07,0.0,0.0,1.3043917231583633e-05,0.8671402856692686,0.0,0.0,0.0,0.06599946875663171,0.0
0.0003706747641042054,0.043484688560000005,0.054,0.0,0.02571947734056657,0.0,0.0,5.293383794550186e-07,0.0,0.0,1.2997143112529092e-05,0.8671402613297147,0.0,0.0,0.0,0.06599947066162072,0.0
0.00037200473099074965,0.043484688560000005,0.054,0.0,0.02571952567180436,0.0,0.0,5.274470039018874e-07,0.0,0.0,1.2950703250292103e-05,0.8671402371640957,0.0,0.0,0.0,0.06599947255299628,0.0
0.0003733346978772939,0.043484688560000005,0.054,0.0,0.025719573658887527,0.0,0.0,5.255690964002475e-07,0.0,0.0,1.2904594074625726e-05,0.867140213170554,0.0,0.0,0.0,0.06599947443090379,0.0
0.00037466466476383814,0.043484688560000005,0.054,0.0,0.025719621305478998,0.0,0.0,5.237045136057467e-07,0.0,0.0,1.2858812065948517e-05,0.8671401893472584,0.0,0.0,0.0,0.06599947629548658,0.0
0.0003759946316503824,0.043484688560000005,0.054,0.0,0.025719668615189897,0.0,0.0,5.218531142010509e-07,0.0,0.0,1.2813353754448919e-05,0.8671401656924028,0.0,0.0,0.0,0.06599947814688598,0.0
0.0003773245985369266,0.043484688560000005,0.054,0.0,0.025719715591580487,0.0,0.0,5.200147588601413e-07,0.0,0.0,1.276821571920864e-05,0.8671401422042077,0.0,0.0,0.0,0.06599947998524133,0.0
0.00037865456542347087,0.043484688560000005,0.054,0.0,0.025719762238160995,0.0,0.0,5.181893102133625e-07,0.0,0.0,1.2723394587344515e-05,0.8671401188809174,0.0,0.0,0.0,0.06599948181068997,0.0
0.0003799845323100151,0.043484688560000005,0.054,0.0,0.02571980855839257,0.0,0.0,5.16376632813207e-07,0.0,0.0,1.2678887033168337e-05,0.8671400957208015,0.0,0.0,0.0,0.0659994836233674,0.0
0.00038131449919655936,0.043484688560000005,0.054,0.0,0.02571985455568809,0.0,0.0,5.145765931008091e-07,0.0,0.0,1.2634689777364248e-05,0.8671400727221537,0.0,0.0,0.0,0.06599948542340707,0.0
0.0003826444660831036,0.043484688560000005,0.054,0.0,0.025719900233413,0.0,0.0,5.127890593731442e-07,0.0,0.0,1.2590799586183312e-05,0.8671400498832913,0.0,0.0,0.0,0.06599948721094082,0.0
0.00038397443296964785,0.043484688560000005,0.054,0.0,0.025719945594886145,0.0,0.0,5.110139017509026e-07,0.0,0.0,1.2547213270654773e-05,0.8671400272025547,0.0,0.0,0.0,0.06599948898609843,0.0
0.0003853043998561921,0.043484688560000005,0.054,0.0,0.025719990643380593,0.0,0.0,5.092509921470344e-07,0.0,0.0,1.2503927685813681e-05,0.8671400046783073,0.0,0.0,0.0,0.06599949074900804,0.0
0.00038663436674273634,0.043484688560000005,0.054,0.0,0.025720035382124376,0.0,0.0,5.075002042359389e-07,0.0,0.0,1.2460939729944438e-05,0.8671399823089354,0.0,0.0,0.0,0.06599949249979596,0.0
0.0003879643336292806,0.043484688560000005,0.054,0.0,0.02572007981430129,0.0,0.0,5.057614134232905e-07,0.0,0.0,1.2418246343839894e-05,0.867139960092847,0.0,0.0,0.0,0.06599949423858678,0.0
0.00038929430051582483,0.043484688560000005,0.054,0.0,0.02572012394305166,0.0,0.0,5.040344968164801e-07,0.0,0.0,1.2375844510075605e-05,0.8671399380284719,0.0,0.0,0.0,0.06599949596550336,0.0
0.0003906242674023691,0.043484688560000005,0.054,0.0,0.02572016777147306,0.0,0.0,5.02319333195662e-07,0.0,0.0,1.2333731252298928e-05,0.8671399161142612,0.0,0.0,0.0,0.06599949768066699,0.0
0.0003919542342889133,0.043484688560000005,0.054,0.0,0.02572021130262104,0.0,0.0,5.006158029853884e-07,0.0,0.0,1.2291903634532591e-05,0.8671398943486873,0.0,0.0,0.0,0.0659994993841972,0.0
0.00039328420117545757,0.043484688560000005,0.054,0.0,0.02572025453950984,0.0,0.0,4.989237882268211e-07,0.0,0.0,1.2250358760492349e-05,0.8671398727302427,0.0,0.0,0.0,0.06599950107621196,0.0
0.0003946141680620018,0.043484688560000005,0.054,0.0,0.025720297485113085,0.0,0.0,4.972431725505024e-07,0.0,0.0,1.2209093772918471e-05,0.8671398512574413,0.0,0.0,0.0,0.06599950275682766,0.0
0.00039594413494854606,0.043484688560000005,0.054,0.0,0.02572034014236449,0.0,0.0,4.955738411496757e-07,0.0,0.0,1.2168105852920666e-05,0.8671398299288154,0.0,0.0,0.0,0.06599950442615904,0.0
0.0003972741018350903,0.043484688560000005,0.054,0.0,0.025720382514158462,0.0,0.0,4.939156807541437e-07,0.0,0.0,1.212739221933618e-05,0.8671398087429184,0.0,0.0,0.0,0.06599950608431943,0.0
0.00039860406872163455,0.043484688560000005,0.054,0.0,0.02572042460335085,0.0,0.0,4.922685796046458e-07,0.0,0.0,1.2086950128100712e-05,0.8671397876983222,0.0,0.0,0.0,0.06599950773142059,0.0
0.0003999340356081788,0.043484688560000005,0.054,0.0,0.025720466412759498,0.0,0.0,4.906324274277484e-07,0.0,0.0,1.2046776871631908e-05,0.8671397667936179,0.0,0.0,0.0,0.06599950936757276,0.0
0.00040126400249472304,0.043484688560000005,0.054,0.0,0.025720507945164926,0.0,0.0,4.890071154112355e-07,0.0,0.0,1.2006869778225075e-05,0.8671397460274153,0.0,0.0,0.0,0.06599951099288477,0.0
0.0004025939693812673,0.043484688560000005,0.054,0.0,0.025720549203310916,0.0,0.0,4.87392536179984e-07,0.0,0.0,1.1967226211460881e-05,0.8671397253983422,0.0,0.0,0.0,0.065999512607464,0.0
0.00040392393626781153,0.043484688560000005,0.054,0.0,0.025720590189905163,0.0,0.0,4.857885837723188e-07,0.0,0.0,1.192784356962477e-05,0.867139704905045,0.0,0.0,0.0,0.06599951421141641,0.0
0.0004052539031543558,0.043484688560000005,0.054,0.0,0.025720630907619807,0.0,0.0,4.841951536168302e-07,0.0,0.0,1.1888719285137774e-05,0.8671396845461876,0.0,0.0,0.0,0.06599951580484656,0.0
0.0004065838700409,0.043484688560000005,0.054,0.0,0.02572067135909205,0.0,0.0,4.826121425096475e-07,0.0,0.0,1.1849850823998487e-05,0.8671396643204516,0.0,0.0,0.0,0.06599951738785767,0.0
0.00040791383692744427,0.043484688560000005,0.054,0.0,0.025720711546924728,0.0,0.0,4.810394485921563e-07,0.0,0.0,1.1811235685235992e-05,0.8671396442265352,0.0,0.0,0.0,0.06599951896055159,0.0
0.0004092438038139885,0.043484688560000005,0.054,0.0,0.025720751473686857,0.0,0.0,4.794769713291515e-07,0.0,0.0,1.1772871400373397e-05,0.8671396242631543,0.0,0.0,0.0,0.06599952052302886,0.0
0.00041057377070053276,0.043484688560000005,0.054,0.0,0.025720791141914168,0.0,0.0,4.779246114874128e-07,0.0,0.0,1.1734755532901819e-05,0.8671396044290405,0.0,0.0,0.0,0.06599952207538869,0.0
0.000411903737587077,0.043484688560000005,0.054,0.0,0.025720830554109682,0.0,0.0,4.763822711146968e-07,0.0,0.0,1.1696885677764582e-05,0.8671395847229428,0.0,0.0,0.0,0.06599952361772907,0.0
0.00041323370447362125,0.043484688560000005,0.054,0.0,0.025720869712744187,0.0,0.0,4.7484985351913293e-07,0.0,0.0,1.16592594608513e-05,0.8671395651436256,0.0,0.0,0.0,0.06599952515014665,0.0
0.0004145636713601655,0.043484688560000005,0.054,0.0,0.025720908620256805,0.0,0.0,4.733272632490159e-07,0.0,0.0,1.162187453850174e-05,0.8671395456898692,0.0,0.0,0.0,0.06599952667273691,0.0
0.00041589363824670974,0.043484688560000005,0.054,0.0,0.02572094727905546,0.0,0.0,4.7181440607298924e-07,0.0,0.0,1.1584728597019224e-05,0.86713952636047,0.0,0.0,0.0,0.06599952818559411,0.0
0.000417223605133254,0.043484688560000005,0.054,0.0,0.0257209856915174,0.0,0.0,4.7031118896060074e-07,0.0,0.0,1.1547819352193265e-05,0.867139507154239,0.0,0.0,0.0,0.0659995296888112,0.0
0.00041855357201979823,0.043484688560000005,0.054,0.0,0.025721023859989655,0.0,0.0,4.6881752006323534e-07,0.0,0.0,1.1511144548831347e-05,0.867139488070003,0.0,0.0,0.0,0.06599953118248009,0.0
0.0004198835389063425,0.043484688560000005,0.054,0.0,0.025721061786789554,0.0,0.0,4.6733330869540666e-07,0.0,0.0,1.14747019602996e-05,0.8671394691066031,0.0,0.0,0.0,0.06599953266669147,0.0
0.0004212135057928867,0.043484688560000005,0.054,0.0,0.025721099474205162,0.0,0.0,4.658584653164028e-07,0.0,0.0,1.143848938807215e-05,0.8671394502628953,0.0,0.0,0.0,0.06599953414153484,0.0
0.00042254347267943097,0.043484688560000005,0.054,0.0,0.025721136924495742,0.0,0.0,4.643929015122796e-07,0.0,0.0,1.1402504661288977e-05,0.8671394315377499,0.0,0.0,0.0,0.06599953560709863,0.0
0.0004238734395659752,0.043484688560000005,0.054,0.0,0.025721174139892253,0.0,0.0,4.6293652997819287e-07,0.0,0.0,1.1366745636322128e-05,0.8671394129300516,0.0,0.0,0.0,0.06599953706347018,0.0
0.00042520340645251946,0.043484688560000005,0.054,0.0,0.0257212111225977,0.0,0.0,4.6148926450105997e-07,0.0,0.0,1.1331210196350011e-05,0.8671393944386989,0.0,0.0,0.0,0.06599953851073566,0.0
0.0004265333733390637,0.043484688560000005,0.054,0.0,0.025721247874787675,0.0,0.0,4.6005101994254865e-07,0.0,0.0,1.1295896250939693e-05,0.8671393760626039,0.0,0.0,0.0,0.0659995399489802,0.0
0.00042786334022560795,0.043484688560000005,0.054,0.0,0.02572128439861069,0.0,0.0,4.586217122223817e-07,0.0,0.0,1.126080173563697e-05,0.8671393578006924,0.0,0.0,0.0,0.06599954137828795,0.0
0.0004291933071121522,0.043484688560000005,0.054,0.0,0.025721320696188682,0.0,0.0,4.572012583019497e-07,0.0,0.0,1.1225924611564059e-05,0.8671393396519034,0.0,0.0,0.0,0.06599954279874186,0.0
0.00043052327399869644,0.043484688560000005,0.054,0.0,0.025721356769617357,0.0,0.0,4.557895761682313e-07,0.0,0.0,1.1191262865024725e-05,0.867139321615189,0.0,0.0,0.0,0.06599954421042399,0.0
